age (BP),temperature (degC)
6088,8.239
6089,8.785
6090,9.057
6091,8.946
6092,8.711
6093,9.136
6094,9.251
6095,10.332
6096,10.372
6097,9.497
6098,10.074
6099,9.523
6100,10.128
6101,9.787
6102,10.354
6103,9.823
6104,9.414
6105,8.639
6106,8.176
6107,8.223
6108,7.935
6109,8.143
6110,8.084
6111,8.107
6112,7.64
6113,7.646
6114,8.271
6115,8.364
6116,7.739
6117,8.239
6118,8.206
6119,8.335
6120,8.566
6121,8.966
6122,8.602
6123,8.771
6124,8.596
6125,8.414
6126,9.31
6127,8.849
6128,8.645
6129,8.959
6130,8.721
6131,8.735
6132,8.639
6133,8.401
6134,8.51
6135,8.715
6136,8.206
6137,8.497
6138,8.341
6139,8.249
6140,8.313
6141,8.514
6142,8.544
6143,8.41
6144,8.99
6145,9.686
6146,8.585
6147,8.76
6148,8.321
6149,8.258
6150,8.123
6151,7.71
6152,7.902
6153,9.203
6154,8.676
6155,8.322
6156,8.664
6157,9.071
6158,9.646
6159,9.582
6160,9.738
6161,9.897
6162,9.093
6163,9.379
6164,8.397
6165,7.97
6166,8.131
6167,8.62
6168,7.858
6169,8.627
6170,8.902
6171,8.858
6172,8.201
6173,8.193
6174,8.987
6175,8.243
6176,8.173
6177,8.563
6178,8.431
6179,8.007
6180,8.677
6181,8.449
6182,8.409
6183,8.535
6184,8.714
6185,8.56
6186,8.406
6187,8.382
6188,9.051
6189,8.895
6190,8.573
6191,8.56
6192,8.895
6193,8.734
6194,8.693
6195,8.373
6196,8.627
6197,8.918
6198,8.92
6199,8.899
6200,8.789
6201,8.801
6202,9.133
6203,9.22
6204,8.813
6205,8.64
6206,9.118
6207,9.488
6208,9.68
6209,9.913
6210,9.142
6211,8.947
6212,8.603
6213,9.258
6214,8.701
6215,8.544
6216,8.739
6217,8.509
6218,8.841
6219,8.422
6220,8.335
6221,8.2
6222,8.63
6223,8.206
6224,8.208
6225,8.747
6226,9.236
6227,9.794
6228,9.836
6229,9.97
6230,10.217
6231,9.691
6232,9.666
6233,9.71
6234,9.886
6235,9.934
6236,9.023
6237,8.841
6238,8.354
6239,8.928
6240,8.46
6241,8.95
6242,8.53
6243,8.506
6244,8.641
6245,8.333
6246,9.117
6247,8.874
6248,8.574
6249,8.841
6250,8.53
6251,8.357
6252,9.088
6253,8.395
6254,8.473
6255,8.99
6256,9.499
6257,8.482
6258,7.962
6259,8.046
6260,8.354
6261,8.901
6262,8.254
6263,8.26
6264,8.197
6265,8.966
6266,8.216
6267,8.179
6268,8.003
6269,8.59
6270,8.376
6271,8.471
6272,8.795
6273,8.698
6274,8.495
6275,8.292
6276,8.433
6277,8.141
6278,7.846
6279,8.124
6280,8.065
6281,7.499
6282,7.413
6283,7.94
6284,7.811
6285,7.927
6286,7.789
6287,8.75
6288,8.573
6289,8.378
6290,9.069
6291,8.874
6292,8.941
6293,9.387
6294,9.598
6295,9.051
6296,9.089
6297,9.054
6298,8.938
6299,9.188
6300,9.092
6301,9.503
6302,9.402
6303,8.947
6304,8.801
6305,8.679
6306,8.47
6307,8.387
6308,8.503
6309,8.565
6310,7.94
6311,8.463
6312,9.277
6313,9.28
6314,9.179
6315,8.378
6316,8.628
6317,8.087
6318,8.298
6319,8.887
6320,9.381
6321,9.408
6322,9.357
6323,8.714
6324,8.676
6325,8.902
6326,9.2
6327,9.069
6328,9.363
6329,9.303
6330,9.733
6331,9.948
6332,9.541
6333,9.611
6334,9.71
6335,10.147
6336,9.26
6337,9.135
6338,9.674
6339,9.492
6340,9.178
6341,8.91
6342,9.393
6343,10.272
6344,9.422
6345,9.307
6346,10.51
6347,10.252
6348,9.985
6349,9.561
6350,10.19
6351,10.352
6352,9.277
6353,9.36
6354,9.879
6355,9.247
6356,9.426
6357,8.393
6358,9.03
6359,9.141
6360,9.504
6361,8.853
6362,9.433
6363,9.601
6364,9.162
6365,9.441
6366,9.452
6367,9.355
6368,9.206
6369,9.455
6370,8.421
6371,9.444
6372,9.359
6373,9.392
6374,9.206
6375,9.801
6376,8.261
6377,8.235
6378,8.686
6379,8.792
6380,8.176
6381,8.767
6382,8.669
6383,8.86
6384,9.366
6385,9.315
6386,8.797
6387,8.971
6388,8.877
6389,8.797
6390,8.571
6391,8.524
6392,8.444
6393,8.72
6394,8.52
6395,8.694
6396,9.472
6397,8.741
6398,8.261
6399,8.151
6400,8.389
6401,8.186
6402,8.315
6403,8.253
6404,8.223
6405,8.069
6406,7.694
6407,8.122
6408,8.438
6409,7.753
6410,8.182
6411,8.14
6412,8.104
6413,8.182
6414,7.682
6415,8.366
6416,8.069
6417,8.396
6418,7.985
6419,8.503
6420,8.277
6421,7.914
6422,8.033
6423,7.735
6424,7.741
6425,7.804
6426,8.587
6427,8.479
6428,8.592
6429,8.658
6430,9.259
6431,9.063
6432,8.944
6433,8.872
6434,9.271
6435,10.235
6436,9.033
6437,9.313
6438,9.146
6439,9.33
6440,8.557
6441,8.825
6442,8.598
6443,8.694
6444,8.467
6445,8.908
6446,8.325
6447,8.128
6448,8.617
6449,8.161
6450,7.66
6451,8.761
6452,8.88
6453,8.424
6454,8.156
6455,8.22
6456,8.523
6457,8.048
6458,8.325
6459,7.934
6460,8.159
6461,8.206
6462,7.917
6463,7.602
6464,8.32
6465,8.316
6466,8.04
6467,7.721
6468,7.861
6469,8.18
6470,7.929
6471,8.282
6472,8.499
6473,7.968
6474,8.227
6475,7.419
6476,7.542
6477,7.785
6478,7.67
6479,8.01
6480,7.853
6481,7.844
6482,8.074
6483,8.333
6484,7.865
6485,7.07
6486,7.836
6487,7.704
6488,8.316
6489,8.588
6490,8.023
6491,8.01
6492,7.942
6493,8.227
6494,7.977
6495,8.113
6496,7.786
6497,7.835
6498,7.825
6499,7.961
6500,7.961
6501,8.083
6502,7.984
6503,7.63
6504,7.508
6505,7.789
6506,8.113
6507,8.073
6508,7.781
6509,8.022
6510,8.633
6511,8.422
6512,8.468
6513,8.279
6514,8.641
6515,8.084
6516,8.262
6517,8.59
6518,8.379
6519,8.246
6520,8.62
6521,8.729
6522,8.459
6523,8.92
6524,8.699
6525,8.828
6526,8.662
6527,8.441
6528,8.56
6529,8.149
6530,8.156
6531,8.362
6532,8.02
6533,7.806
6534,7.635
6535,8.3
6536,8.436
6537,8.154
6538,8.268
6539,8.955
6540,9.855
6541,9.284
6542,9.282
6543,9.267
6544,8.605
6545,8.724
6546,8.354
6547,8.436
6548,8.178
6549,8.007
6550,8.362
6551,8.54
6552,8.327
6553,8.193
6554,8.659
6555,8.826
6556,8.344
6557,8.82
6558,8.72
6559,9.054
6560,9.113
6561,10.326
6562,9.503
6563,8.935
6564,9.193
6565,9.277
6566,9.355
6567,10.179
6568,9.952
6569,9.286
6570,9.744
6571,8.751
6572,8.178
6573,8.54
6574,9.116
6575,8.379
6576,9.549
6577,9.634
6578,8.991
6579,9.327
6580,9.065
6581,9.112
6582,8.547
6583,8.618
6584,8.442
6585,8.515
6586,8.573
6587,8.981
6588,8.223
6589,8.245
6590,8.11
6591,8.414
6592,8.614
6593,8.434
6594,8.727
6595,8.817
6596,8.335
6597,8.561
6598,8.204
6599,8.291
6600,8.832
6601,8.747
6602,8.167
6603,8.775
6604,8.654
6605,8.388
6606,8.38
6607,8.7
6608,8.317
6609,8.349
6610,8.639
6611,7.716
6612,7.365
6613,7.564
6614,7.503
6615,7.83
6616,7.741
6617,7.951
6618,7.689
6619,7.274
6620,7.406
6621,7.395
6622,7.661
6623,7.543
6624,7.097
6625,7.689
6626,8.16
6627,8.654
6628,8.418
6629,8.483
6630,8.297
6631,8.424
6632,8.467
6633,8.253
6634,8.067
6635,7.716
6636,8.073
6637,8.32
6638,7.757
6639,7.823
6640,8.018
6641,8.112
6642,8.044
6643,7.54
6644,7.389
6645,7.581
6646,7.421
6647,7.387
6648,7.721
6649,8.308
6650,8.408
6651,8.301
6652,7.978
6653,8.038
6654,7.98
6655,7.942
6656,8.357
6657,7.885
6658,7.559
6659,7.621
6660,8.858
6661,9.104
6662,9.108
6663,8.852
6664,9.102
6665,9.501
6666,9.414
6667,8.936
6668,9.032
6669,9.158
6670,8.901
6671,8.773
6672,8.926
6673,8.803
6674,9.426
6675,8.918
6676,8.505
6677,8.082
6678,8.203
6679,8.847
6680,8.842
6681,8.24
6682,8.659
6683,8.32
6684,8.927
6685,8.519
6686,9.261
6687,9.446
6688,8.942
6689,8.875
6690,9.396
6691,9.773
6692,9.049
6693,9.449
6694,11.125
6695,10.573
6696,9.611
6697,10.239
6698,10.028
6699,9.392
6700,9.009
6701,8.838
6702,8.672
6703,8.189
6704,7.547
6705,8.209
6706,8.036
6707,8.367
6708,8.337
6709,8.295
6710,8.452
6711,7.985
6712,8.329
6713,7.989
6714,7.985
6715,8.154
6716,8.116
6717,8.232
6718,8.503
6719,7.915
6720,7.733
6721,7.919
6722,8.384
6723,8.555
6724,7.558
6725,7.577
6726,8.047
6727,8.404
6728,8.976
6729,8.735
6730,8.196
6731,8.272
6732,8.268
6733,8.358
6734,8.318
6735,8.096
6736,7.931
6737,8.159
6738,8.334
6739,7.601
6740,7.932
6741,8.197
6742,7.819
6743,7.408
6744,7.444
6745,7.718
6746,7.479
6747,7.432
6748,7.369
6749,7.203
6750,7.302
6751,7.372
6752,7.226
6753,7.47
6754,7.976
6755,7.911
6756,7.705
6757,8.005
6758,8.498
6759,8.422
6760,8.603
6761,8.955
6762,8.885
6763,8.571
6764,8.814
6765,7.973
6766,8.179
6767,7.659
6768,7.911
6769,7.819
6770,7.622
6771,7.75
6772,7.694
6773,8.018
6774,8.134
6775,8.31
6776,7.829
6777,7.729
6778,7.558
6779,7.677
6780,7.597
6781,7.604
6782,8.159
6783,8.424
6784,8.161
6785,8.005
6786,7.752
6787,8.031
6788,8.574
6789,8.54
6790,8.228
6791,8.592
6792,7.956
6793,8.912
6794,8.894
6795,8.113
6796,9.065
6797,8.883
6798,8.217
6799,8.671
6800,8.486
6801,8.023
6802,7.912
6803,7.993
6804,8.172
6805,7.925
6806,8.214
6807,7.534
6808,7.232
6809,7.806
6810,7.938
6811,7.725
6812,7.65
6813,7.566
6814,7.844
6815,7.447
6816,8.131
6817,7.666
6818,7.576
6819,8.15
6820,8.206
6821,8.078
6822,8.053
6823,8.427
6824,8.567
6825,8.856
6826,8.614
6827,8.248
6828,8.019
6829,8.682
6830,9.247
6831,9.188
6832,8.89
6833,8.983
6834,8.313
6835,8.459
6836,8.269
6837,8.38
6838,8.142
6839,8.02
6840,8.087
6841,8.678
6842,8.388
6843,8.548
6844,8.574
6845,9.411
6846,9.827
6847,9.946
6848,10.248
6849,9.634
6850,9.567
6851,8.931
6852,8.842
6853,8.406
6854,8.533
6855,8.516
6856,7.815
6857,8.179
6858,7.733
6859,7.839
6860,7.674
6861,8.005
6862,7.547
6863,7.674
6864,8.235
6865,8.206
6866,7.7
6867,8.087
6868,8.507
6869,8.749
6870,8.254
6871,7.994
6872,8.421
6873,8.105
6874,8.109
6875,8.299
6876,7.915
6877,7.346
6878,7.365
6879,8.217
6880,8.693
6881,8.105
6882,7.711
6883,8.336
6884,9.563
6885,9.288
6886,8.332
6887,8.194
6888,8.54
6889,7.837
6890,8.101
6891,8.414
6892,7.782
6893,7.912
6894,7.819
6895,7.737
6896,7.625
6897,7.863
6898,7.759
6899,7.729
6900,8.101
6901,8.198
6902,8.467
6903,8.444
6904,8.292
6905,8.609
6906,8.768
6907,8.695
6908,8.45
6909,8.156
6910,8.477
6911,9.128
6912,9.059
6913,9.019
6914,8.877
6915,8.834
6916,8.705
6917,8.579
6918,8.447
6919,9.072
6920,8.91
6921,9.627
6922,9.049
6923,10.08
6924,9.908
6925,9.459
6926,9.176
6927,8.786
6928,9.437
6929,9.478
6930,9.158
6931,9.463
6932,8.843
6933,8.831
6934,8.563
6935,8.316
6936,8.397
6937,8.261
6938,8.278
6939,8.206
6940,8.427
6941,8.414
6942,7.887
6943,7.993
6944,8.01
6945,7.946
6946,8.082
6947,8.295
6948,8.32
6949,7.7
6950,7.925
6951,7.776
6952,7.657
6953,7.653
6954,8.631
6955,8.01
6956,7.861
6957,8.189
6958,8.49
6959,8.537
6960,8.24
6961,7.976
6962,7.809
6963,7.724
6964,7.724
6965,8.32
6966,8.538
6967,8.27
6968,8.275
6969,8.9
6970,8.746
6971,8.875
6972,8.791
6973,8.528
6974,8.93
6975,8.801
6976,9.098
6977,9.674
6978,9.203
6979,9.252
6980,8.736
6981,9.113
6982,9.083
6983,9.327
6984,10.396
6985,9.973
6986,9.694
6987,10.116
6988,10.366
6989,11.196
6990,10.79
6991,10.199
6992,9.36
6993,7.863
6994,8.488
6995,9.165
6996,8.616
6997,8.581
6998,8.087
6999,7.834
7000,7.878
7001,8.583
7002,9.565
7003,9.624
7004,9.659
7005,9.341
7006,9.604
7007,9.143
7008,9.832
7009,9.069
7010,8.905
7011,8.92
7012,8.915
7013,8.996
7014,8.609
7015,8.49
7016,9.349
7017,9.06
7018,8.694
7019,8.452
7020,8.996
7021,9.205
7022,9.06
7023,9.421
7024,9.281
7025,9.447
7026,9.889
7027,9.46
7028,8.975
7029,8.388
7030,8.605
7031,8.677
7032,8.252
7033,8.329
7034,8.473
7035,8.142
7036,8.061
7037,8.109
7038,7.886
7039,8.001
7040,8.451
7041,7.912
7042,7.532
7043,8.496
7044,8.537
7045,8.849
7046,9.526
7047,9.217
7048,9.098
7049,8.425
7050,8.194
7051,8.347
7052,9.407
7053,10.132
7054,9.973
7055,9.136
7056,8.823
7057,9.898
7058,9.176
7059,8.782
7060,9.121
7061,9.18
7062,8.964
7063,9.132
7064,9.482
7065,9.273
7066,9.013
7067,9.255
7068,9.608
7069,9.158
7070,9.348
7071,9.139
7072,8.503
7073,9.426
7074,8.146
7075,8.258
7076,8.354
7077,7.748
7078,8.362
7079,7.789
7080,8.399
7081,7.968
7082,7.648
7083,7.216
7084,7.953
7085,8.276
7086,7.722
7087,7.361
7088,7.743
7089,8.328
7090,8.123
7091,8.075
7092,8.354
7093,9.448
7094,8.771
7095,8.522
7096,8.373
7097,8.663
7098,9.124
7099,9.374
7100,9.541
7101,9.333
7102,9.649
7103,8.703
7104,8.546
7105,8.435
7106,8.831
7107,8.218
7108,8.529
7109,8.958
7110,8.677
7111,9.447
7112,9.604
7113,9.336
7114,8.673
7115,8.529
7116,8.269
7117,8.601
7118,8.393
7119,7.991
7120,8.456
7121,8.182
7122,7.67
7123,7.444
7124,8.14
7125,7.991
7126,8.176
7127,7.652
7128,7.545
7129,8.045
7130,8.265
7131,8.021
7132,7.944
7133,8.069
7134,8.503
7135,8.557
7136,9.075
7137,8.89
7138,8.539
7139,8.485
7140,8.325
7141,8.658
7142,8.942
7143,9.106
7144,9.069
7145,9.217
7146,9.061
7147,8.734
7148,8.972
7149,8.362
7150,8.317
7151,8.067
7152,7.729
7153,7.789
7154,7.839
7155,7.759
7156,7.67
7157,7.71
7158,8.146
7159,7.968
7160,7.7
7161,7.531
7162,7.829
7163,7.868
7164,8.017
7165,7.938
7166,7.352
7167,7.511
7168,8.394
7169,7.948
7170,7.819
7171,7.848
7172,9.088
7173,8.721
7174,8.265
7175,8.305
7176,8.017
7177,8.285
7178,8.434
7179,8.821
7180,8.811
7181,8.186
7182,8.245
7183,8.216
7184,8.444
7185,9.079
7186,8.969
7187,9.733
7188,8.741
7189,9.019
7190,8.9
7191,9.336
7192,9.783
7193,9.287
7194,9.832
7195,9.674
7196,9.813
7197,9.257
7198,9.515
7199,7.918
7200,9.098
7201,9.237
7202,8.354
7203,8.553
7204,8.384
7205,8.077
7206,7.878
7207,7.715
7208,7.67
7209,7.387
7210,7
7211,7.06
7212,6.852
7213,6.792
7214,6.941
7215,7.03
7216,7.224
7217,6.599
7218,6.361
7219,7.045
7220,6.926
7221,6.673
7222,7.462
7223,7
7224,7.491
7225,7.476
7226,7.387
7227,7.536
7228,7.521
7229,7.953
7230,7.596
7231,7.432
7232,7.759
7233,7.372
7234,7.194
7235,6.956
7236,7.015
7237,7.015
7238,6.628
7239,7.045
7240,6.985
7241,7.045
7242,7.075
7243,7.045
7244,6.777
7245,6.837
7246,6.866
7247,6.777
7248,6.866
7249,6.866
7250,6.956
7251,6.985
7252,6.509
7253,6.658
7254,7.224
7255,7.997
7256,8.325
7257,7.729
7258,7.581
7259,6.807
7260,7.596
7261,8.369
7262,8.756
7263,7.997
7264,7.923
7265,7.625
7266,8.384
7267,8.697
7268,8.384
7269,8.488
7270,7.804
7271,8.459
7272,8.399
7273,8.101
7274,8.34
7275,8.354
7276,8.146
7277,8.503
7278,9.113
7279,9.009
7280,8.444
7281,8.206
7282,8.726
7283,8.459
7284,9.56
7285,9.634
7286,9.961
7287,10.408
7288,9.917
7289,9.634
7290,9.158
7291,8.89
7292,9.575
7293,9.441
7294,9.277
7295,9.217
7296,9.411
7297,9.083
7298,9.173
7299,8.429
7300,8.325
7301,8.072
7302,8.146
7303,8.22
7304,8.414
7305,8.116
7306,8.905
7307,8.652
7308,7.596
7309,8.235
7310,9.188
7311,10.051
7312,9.798
7313,9.664
7314,10.08
7315,9.396
7316,10.616
7317,9.188
7318,8.964
7319,8.176
7320,8.265
7321,9.247
7322,9.188
7323,8.86
7324,9.649
7325,9.262
7326,8.578
7327,8.86
7328,8.726
7329,8.503
7330,9.009
7331,9.277
7332,8.414
7333,8.429
7334,8.295
7335,8.369
7336,8.652
7337,9.009
7338,9.128
7339,9.634
7340,9.158
7341,8.697
7342,8.563
7343,8.414
7344,8.622
7345,9.232
7346,9.396
7347,8.845
7348,9.768
7349,9.932
7350,10.467
7351,10.333
7352,9.619
7353,9.024
7354,8.399
7355,10.066
7356,10.884
