year (AD) [1-1],age (yr BP) [1-1],average_RGB (grayscale) [1-1],depth (unitless) [1-2],age (yr BP) [1-2],grayscale_detrended (grayscale) [1-2],grayscale20lp_detrended (grayscale) [1-2],depth (unitless) [1-3],age (yr BP) [1-3],d18O_raw (permil) [1-3],d13C_raw (permil) [1-3],depth (unitless) [1-4],age (yr BP) [1-4],d18O_detrended (permil) [1-4],d13C_detrended (permil) [1-4]
-1375.7575,3325.7575,144.7933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1376.1451,3326.1451,135.5633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1376.5102,3326.5102,144.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1376.8008,3326.8008,168.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1377.0915,3327.0915,174.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1377.4255,3327.4255,170.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1377.8131,3327.8131,167.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1378.2007,3328.2007,168.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1378.5883,3328.5883,171.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1378.9759,3328.9759,173.8667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1379.3635,3329.3635,170.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1379.6662,3329.6662,159.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1379.9569,3329.9569,152.0933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1380.2563,3330.2563,144.9667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1380.6439,3330.6439,147.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1381.0315,3331.0315,158.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1381.4191,3331.4191,168.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1381.8066,3331.8066,168.4867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1382.1942,3332.1942,168.0467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1382.5315,3332.5315,165.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1382.8222,3332.8222,161.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1383.1129,3333.1129,145.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1383.4747,3333.4747,128.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1383.8622,3333.8622,116.5367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1384.2498,3334.2498,113.3233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1384.6374,3334.6374,116.9867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1385.025,3335.025,122.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1385.4126,3335.4126,114.1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1385.8002,3335.8002,108.1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1386.1878,3336.1878,108.4967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1386.5389,3336.5389,110.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1386.8295,3336.8295,111.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1387.1202,3337.1202,114.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1387.4682,3337.4682,120.6733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1387.8558,3337.8558,134.6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1388.2434,3338.2434,148.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1388.6309,3338.6309,155.8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1389.0185,3339.0185,154.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1389.4042,3339.4042,148.5067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1389.6949,3339.6949,140.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1389.9856,3339.9856,135.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1390.2989,3340.2989,131.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1390.6865,3340.6865,130.2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1391.0741,3341.0741,128.2333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1391.4617,3341.4617,128.9433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1391.8493,3341.8493,126.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1392.2369,3342.2369,124.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1392.5602,3342.5602,123.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1392.8509,3342.8509,122.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1393.1416,3343.1416,120.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1393.5173,3343.5173,116.8267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1393.9049,3343.9049,112.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1394.2925,3344.2925,109.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1394.6801,3344.6801,107.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1395.0676,3345.0676,108.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1395.4552,3345.4552,106.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1395.8428,3345.8428,107.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1396.2304,3346.2304,105.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1396.5676,3346.5676,105.3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1396.8582,3346.8582,106.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1397.1489,3347.1489,109.6767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1397.5108,3347.5108,111.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1397.8984,3347.8984,114.7567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1398.286,3348.286,117.9867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1398.6736,3348.6736,121.4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1399.0612,3349.0612,120.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1399.4329,3349.4329,121.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1399.7236,3349.7236,123.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1400.0143,3350.0143,128.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1400.3416,3350.3416,131.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1400.7292,3350.7292,134.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1401.1168,3351.1168,135.6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1401.5043,3351.5043,138.7167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1401.8919,3351.8919,139.4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1402.2795,3352.2795,139.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1402.5889,3352.5889,138.1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1402.8796,3352.8796,134.9933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1403.1724,3353.1724,123.7967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1403.5599,3353.5599,115.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1403.9475,3353.9475,111.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1404.3351,3354.3351,110.3033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1404.7227,3354.7227,107.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1405.1103,3355.1103,106.5367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1405.4979,3355.4979,105.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1405.8855,3355.8855,104.7267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1406.273,3356.273,105.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1406.5963,3356.5963,106.5633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1406.8869,3356.8869,107.4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1407.1776,3357.1776,108.3433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1407.5535,3357.5535,109.4867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1407.9411,3357.9411,110.8067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1408.3286,3358.3286,111.5367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1408.7162,3358.7162,114.3233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1409.1038,3359.1038,116.8567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1409.4616,3359.4616,119.0433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1409.7523,3359.7523,121.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1410.043,3360.043,129.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1410.3842,3360.3842,135.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1410.7718,3360.7718,139.4433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1411.1594,3361.1594,137.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1411.547,3361.547,137.2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1411.9346,3361.9346,138.4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1412.3222,3362.3222,148.8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1412.6176,3362.6176,158.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1412.9083,3362.9083,160.7367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1413.215,3363.215,155.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1413.6026,3363.6026,151.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1413.9902,3363.9902,149.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1414.3778,3364.3778,152.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1414.7653,3364.7653,151.1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1415.1529,3365.1529,152.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1415.5405,3365.5405,152.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1415.9281,3365.9281,153.5367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1416.3157,3366.3157,153.2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1416.625,3366.625,154.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1416.9156,3366.9156,155.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1417.2085,3367.2085,156.8667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1417.5961,3367.5961,155.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1417.9837,3367.9837,157.1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1418.3713,3368.3713,155.3733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1418.7589,3368.7589,154.4867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1419.1465,3369.1465,151.9567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1419.4903,3369.4903,152.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1419.781,3369.781,152.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1420.0717,3370.0717,151.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1420.4269,3370.4269,150.5933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1420.8145,3370.8145,150.9433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1421.202,3371.202,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1421.5896,3371.5896,147.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1421.9772,3371.9772,143.7567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1422.3556,3372.3556,142.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1422.6463,3372.6463,140.3667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1422.937,3372.937,137.3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1423.2576,3373.2576,131.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1423.6452,3373.6452,127.1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1424.0328,3374.0328,123.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1424.4204,3374.4204,121.7467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1424.808,3374.808,118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1425.1956,3375.1956,118.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1425.5832,3375.5832,118.4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1425.9707,3375.9707,120.6633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1426.3583,3376.3583,120.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1426.6537,3376.6537,119.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1426.9443,3376.9443,118.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1427.2512,3377.2512,119.4467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1427.6388,3377.6388,119.7633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1428.0263,3378.0263,120.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1428.4139,3378.4139,122.0467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1428.8015,3378.8015,124.8967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1429.1891,3379.1891,127.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1429.519,3379.519,131.8367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1429.8097,3379.8097,133.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1430.1004,3380.1004,136.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1430.4695,3380.4695,138.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1430.8571,3380.8571,141.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1431.2447,3381.2447,143.7533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1431.6323,3381.6323,147.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1432.0199,3382.0199,146.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1432.3843,3382.3843,146.4167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1432.675,3382.675,145.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1432.9657,3382.9657,143.4567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1433.3003,3383.3003,140.5533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1433.6879,3383.6879,141.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1434.0755,3384.0755,141.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1434.463,3384.463,144.0233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1434.8506,3384.8506,144.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1435.2382,3385.2382,149.4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1435.6258,3385.6258,150.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1436.0134,3386.0134,151.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1436.3917,3386.3917,152.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1436.6824,3386.6824,153.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1436.973,3386.973,152.8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1437.2938,3387.2938,153.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1437.6814,3387.6814,152.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1438.069,3388.069,153.2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1438.4566,3388.4566,151.9933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1438.8441,3388.8441,152.3867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1439.2317,3389.2317,152.1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1439.5477,3389.5477,153.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1439.8384,3389.8384,153.6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1440.1291,3390.1291,153.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1440.5122,3390.5122,149.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1440.8997,3390.8997,144.8867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1441.2873,3391.2873,141.5467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1441.6749,3391.6749,139.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1442.0625,3392.0625,139.4167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1442.413,3392.413,139.8867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1442.7037,3392.7037,139.4267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1442.9944,3392.9944,138.4467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1443.3429,3393.3429,137.2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1443.7305,3393.7305,137.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1444.1181,3394.1181,138.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1444.5057,3394.5057,142.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1444.8933,3394.8933,147.0367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1445.2809,3395.2809,155.2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1445.6684,3395.6684,163.2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1446.056,3396.056,171.7433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1446.4204,3396.4204,172.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1446.7111,3396.7111,170.6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1447.0017,3397.0017,167.1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1447.3365,3397.3365,165.9167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1447.724,3397.724,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1448.1116,3398.1116,165.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1448.4992,3398.4992,165.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1448.8868,3398.8868,162.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1449.2744,3399.2744,154.9367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1449.5764,3399.5764,145.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1449.8671,3399.8671,133.4767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1450.1672,3400.1672,127.1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1450.5548,3400.5548,122.5133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1450.9424,3400.9424,123.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1451.33,3401.33,122.6033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1451.7176,3401.7176,123.1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1452.1051,3402.1051,123.1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1452.4417,3402.4417,124.5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1452.7324,3402.7324,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1453.0231,3403.0231,127.8667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1453.3856,3403.3856,127.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1453.7732,3403.7732,128.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1454.1607,3404.1607,127.5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1454.5483,3404.5483,126.8333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1454.9359,3404.9359,126.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1455.3235,3405.3235,127.4167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1455.7111,3405.7111,127.3767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1456.0987,3406.0987,128.7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1456.4491,3406.4491,128.6067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1456.7398,3406.7398,129.2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1457.0304,3407.0304,130.1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1457.3791,3407.3791,134.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1457.7667,3407.7667,139.8967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1458.1543,3408.1543,146.6767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1458.5418,3408.5418,149.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1458.9294,3408.9294,150.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1459.3144,3409.3144,149.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1459.6051,3409.6051,150.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1459.8958,3409.8958,147.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1460.2099,3410.2099,145.4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1460.5974,3410.5974,143.2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1460.985,3410.985,143.7767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1461.3726,3411.3726,144.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1461.7602,3411.7602,144.8833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1462.1478,3412.1478,144.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1462.5354,3412.5354,144.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1462.923,3412.923,144.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1463.3105,3413.3105,144.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1463.6124,3413.6124,142.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1463.9031,3413.9031,142.7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1464.2034,3414.2034,143.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1464.591,3414.591,146.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1464.9786,3414.9786,148.2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1465.3661,3415.3661,150.4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1465.7537,3415.7537,153.3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1466.1413,3416.1413,157.5033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1466.4778,3416.4778,159.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1466.7685,3416.7685,161.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1467.0591,3417.0591,163.4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1467.4217,3417.4217,166.4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
