d18O (permil),year (AD),d18O (permil) [2-1],year (AD) [2-1],d18O (permil) [3-1],year (AD) [3-1]
NA,NA,-4.99,1430.534091,NA,NA
NA,NA,-5.11,1430.443182,NA,NA
NA,NA,-5.13,1430.352273,NA,NA
NA,NA,-5.28,1430.261364,NA,NA
NA,NA,-5.25,1430.170455,NA,NA
NA,NA,-5.27,1430.079545,NA,NA
NA,NA,-5.33,1429.988636,NA,NA
NA,NA,-5.18,1429.897727,NA,NA
NA,NA,-5,1429.806818,NA,NA
NA,NA,-4.91,1429.715909,NA,NA
NA,NA,-4.95,1429.625,NA,NA
NA,NA,-4.97,1429.534091,NA,NA
NA,NA,-5.07,1429.443182,NA,NA
NA,NA,-5.16,1429.352273,NA,NA
NA,NA,-5.11,1429.261364,NA,NA
NA,NA,-5.04,1429.170455,NA,NA
NA,NA,-5.28,1429.079545,NA,NA
NA,NA,-5.12,1428.988636,NA,NA
NA,NA,-5.09,1428.897727,NA,NA
NA,NA,-4.91,1428.806818,NA,NA
NA,NA,-4.91,1428.715909,NA,NA
NA,NA,-4.87,1428.625,NA,NA
NA,NA,-4.95,1428.541667,NA,NA
NA,NA,-4.94,1428.458333,NA,NA
NA,NA,-5.01,1428.375,NA,NA
NA,NA,-5.3,1428.291667,NA,NA
NA,NA,-5.31,1428.208333,NA,NA
NA,NA,-5.27,1428.125,NA,NA
NA,NA,-5.3,1428.041667,NA,NA
NA,NA,-5.34,1427.958333,NA,NA
NA,NA,-5.09,1427.875,NA,NA
NA,NA,-5.01,1427.791667,NA,NA
NA,NA,-4.79,1427.708333,NA,NA
NA,NA,-4.95,1427.625,NA,NA
NA,NA,-5.26,1427.525,NA,NA
NA,NA,-5.32,1427.425,NA,NA
NA,NA,-5.41,1427.325,NA,NA
NA,NA,-5.34,1427.225,NA,NA
NA,NA,-5.34,1427.125,NA,NA
NA,NA,-4.99,1427.025,NA,NA
NA,NA,-4.96,1426.925,NA,NA
NA,NA,-4.88,1426.825,NA,NA
NA,NA,-4.71,1426.725,NA,NA
NA,NA,-4.74,1426.625,NA,NA
NA,NA,-4.83,1426.534091,NA,NA
NA,NA,-4.96,1426.443182,NA,NA
NA,NA,-4.99,1426.352273,NA,NA
NA,NA,-5.01,1426.261364,NA,NA
NA,NA,-5.23,1426.170455,NA,NA
NA,NA,-5.09,1426.079545,NA,NA
NA,NA,-4.99,1425.988636,NA,NA
NA,NA,-4.86,1425.897727,NA,NA
NA,NA,-5,1425.806818,NA,NA
NA,NA,-4.81,1425.715909,NA,NA
NA,NA,-4.88,1425.625,NA,NA
NA,NA,-4.97,1425.534091,NA,NA
NA,NA,-5.12,1425.443182,NA,NA
NA,NA,-5.18,1425.352273,NA,NA
NA,NA,-5.17,1425.261364,NA,NA
NA,NA,-5.08,1425.170455,NA,NA
NA,NA,-4.99,1425.079545,NA,NA
NA,NA,-5.05,1424.988636,NA,NA
NA,NA,-5.05,1424.897727,NA,NA
NA,NA,-5.04,1424.806818,NA,NA
NA,NA,-4.92,1424.715909,NA,NA
NA,NA,-4.82,1424.625,NA,NA
NA,NA,-5,1424.541667,NA,NA
NA,NA,-4.96,1424.458333,NA,NA
NA,NA,-5.17,1424.375,NA,NA
NA,NA,-5.18,1424.291667,NA,NA
NA,NA,-5.1,1424.208333,NA,NA
NA,NA,-5.07,1424.125,NA,NA
NA,NA,-5.1,1424.041667,NA,NA
NA,NA,-5.15,1423.958333,NA,NA
NA,NA,-4.98,1423.875,NA,NA
NA,NA,-4.94,1423.791667,NA,NA
NA,NA,-4.78,1423.708333,NA,NA
NA,NA,-4.59,1423.625,NA,NA
NA,NA,-4.63,1423.553571,NA,NA
NA,NA,-4.67,1423.482143,NA,NA
NA,NA,-4.78,1423.410714,NA,NA
NA,NA,-5.05,1423.339286,NA,NA
NA,NA,-4.89,1423.267857,NA,NA
NA,NA,-4.99,1423.196429,NA,NA
NA,NA,-5.01,1423.125,NA,NA
NA,NA,-4.87,1423.053571,NA,NA
NA,NA,-5.03,1422.982143,NA,NA
NA,NA,-5.07,1422.910714,NA,NA
NA,NA,-4.98,1422.839286,NA,NA
NA,NA,-5.03,1422.767857,NA,NA
NA,NA,-4.75,1422.696429,NA,NA
NA,NA,-4.64,1422.625,NA,NA
NA,NA,-4.7,1422.548077,NA,NA
NA,NA,-4.82,1422.471154,NA,NA
NA,NA,-4.95,1422.394231,NA,NA
NA,NA,-4.93,1422.317308,NA,NA
NA,NA,-5.06,1422.240385,NA,NA
NA,NA,-5.08,1422.163462,NA,NA
NA,NA,-4.94,1422.086538,NA,NA
NA,NA,-5.11,1422.009615,NA,NA
NA,NA,-5.09,1421.932692,NA,NA
NA,NA,-5.08,1421.855769,NA,NA
NA,NA,-5.07,1421.778846,NA,NA
NA,NA,-5.15,1421.701923,NA,NA
NA,NA,-5.17,1421.625,NA,NA
NA,NA,-5.2,1421.541667,NA,NA
NA,NA,-5.22,1421.458333,NA,NA
NA,NA,-5.28,1421.375,NA,NA
NA,NA,-5.43,1421.291667,NA,NA
NA,NA,-5.4,1421.208333,NA,NA
NA,NA,-5.39,1421.125,NA,NA
NA,NA,-5.1,1421.041667,NA,NA
NA,NA,-5.13,1420.958333,NA,NA
NA,NA,-5.07,1420.875,NA,NA
NA,NA,-5.14,1420.791667,NA,NA
NA,NA,-5,1420.708333,NA,NA
NA,NA,-5.1,1420.625,NA,NA
NA,NA,-5.24,1420.541667,NA,NA
NA,NA,-5.29,1420.458333,NA,NA
NA,NA,-5.31,1420.375,NA,NA
NA,NA,-5.24,1420.291667,NA,NA
NA,NA,-5.07,1420.208333,NA,NA
NA,NA,-5.35,1420.125,NA,NA
NA,NA,-5.2,1420.041667,NA,NA
NA,NA,-5.23,1419.958333,NA,NA
NA,NA,-5.06,1419.875,NA,NA
NA,NA,-5.13,1419.791667,NA,NA
NA,NA,-4.75,1419.708333,NA,NA
NA,NA,-4.67,1419.625,NA,NA
NA,NA,-4.86,1419.534091,NA,NA
NA,NA,-4.94,1419.443182,NA,NA
NA,NA,-4.97,1419.352273,NA,NA
NA,NA,-5,1419.261364,NA,NA
NA,NA,-4.77,1419.170455,NA,NA
NA,NA,-4.74,1419.079545,NA,NA
NA,NA,-4.9,1418.988636,NA,NA
NA,NA,-4.75,1418.897727,NA,NA
NA,NA,-4.73,1418.806818,NA,NA
NA,NA,-4.59,1418.715909,NA,NA
NA,NA,-4.5,1418.625,NA,NA
NA,NA,-4.56,1418.553571,NA,NA
NA,NA,-4.8,1418.482143,NA,NA
NA,NA,-4.76,1418.410714,NA,NA
NA,NA,-4.99,1418.339286,NA,NA
NA,NA,-4.95,1418.267857,NA,NA
NA,NA,-4.91,1418.196429,NA,NA
NA,NA,-4.89,1418.125,NA,NA
NA,NA,-5.2,1418.053571,NA,NA
NA,NA,-5.13,1417.982143,NA,NA
NA,NA,-5.1,1417.910714,NA,NA
NA,NA,-5.01,1417.839286,NA,NA
NA,NA,-4.92,1417.767857,NA,NA
NA,NA,-4.89,1417.696429,NA,NA
NA,NA,-4.96,1417.625,NA,NA
NA,NA,-4.97,1417.5625,NA,NA
NA,NA,-5.02,1417.5,NA,NA
NA,NA,-5.14,1417.4375,NA,NA
NA,NA,-5.13,1417.375,NA,NA
NA,NA,-5.04,1417.3125,NA,NA
NA,NA,-5.16,1417.25,NA,NA
NA,NA,-5.1,1417.1875,NA,NA
NA,NA,-5.16,1417.125,NA,NA
NA,NA,-5.18,1417.0625,NA,NA
NA,NA,-5.33,1417,NA,NA
NA,NA,-5.22,1416.9375,NA,NA
NA,NA,-5.14,1416.875,NA,NA
NA,NA,-5.12,1416.8125,NA,NA
NA,NA,-4.98,1416.75,NA,NA
NA,NA,-4.98,1416.6875,NA,NA
NA,NA,-5.04,1416.625,NA,NA
NA,NA,-5.18,1416.5625,NA,NA
NA,NA,-5.16,1416.5,NA,NA
NA,NA,-5.29,1416.4375,NA,NA
NA,NA,-5.26,1416.375,NA,NA
NA,NA,-5.3,1416.3125,NA,NA
NA,NA,-5.31,1416.25,NA,NA
NA,NA,-5.27,1416.1875,NA,NA
NA,NA,-5.15,1416.125,NA,NA
NA,NA,-5.11,1416.0625,NA,NA
NA,NA,-5.1,1416,NA,NA
NA,NA,-5,1415.9375,NA,NA
NA,NA,-5.09,1415.875,NA,NA
NA,NA,-4.96,1415.8125,NA,NA
NA,NA,-4.96,1415.75,NA,NA
NA,NA,-5.07,1415.6875,NA,NA
NA,NA,-5.06,1415.625,NA,NA
NA,NA,-5.03,1415.558333,NA,NA
NA,NA,-5.15,1415.491667,NA,NA
NA,NA,-5.26,1415.425,NA,NA
NA,NA,-4.98,1415.358333,NA,NA
NA,NA,-5.21,1415.291667,NA,NA
NA,NA,-5.14,1415.225,NA,NA
NA,NA,-5.12,1415.158333,NA,NA
NA,NA,-5.14,1415.091667,NA,NA
NA,NA,-5.2,1415.025,NA,NA
NA,NA,-5.08,1414.958333,NA,NA
NA,NA,-5.09,1414.891667,NA,NA
NA,NA,-5.13,1414.825,NA,NA
NA,NA,-5.1,1414.758333,NA,NA
NA,NA,-5.05,1414.691667,NA,NA
NA,NA,-4.97,1414.625,NA,NA
NA,NA,-4.91,1414.579545,NA,NA
NA,NA,-4.93,1414.534091,NA,NA
NA,NA,-4.94,1414.488636,NA,NA
NA,NA,-4.93,1414.443182,NA,NA
NA,NA,-5.03,1414.397727,NA,NA
NA,NA,-5,1414.352273,NA,NA
NA,NA,-5.05,1414.306818,NA,NA
NA,NA,-5.11,1414.261364,NA,NA
NA,NA,-5.13,1414.215909,NA,NA
NA,NA,-5.13,1414.170455,NA,NA
NA,NA,-5.1,1414.125,NA,NA
NA,NA,-5.14,1414.079545,NA,NA
NA,NA,-5.11,1414.034091,NA,NA
NA,NA,-5.09,1413.988636,NA,NA
NA,NA,-5.06,1413.943182,NA,NA
NA,NA,-4.92,1413.897727,NA,NA
NA,NA,-5.04,1413.852273,NA,NA
NA,NA,-4.91,1413.806818,NA,NA
NA,NA,-4.92,1413.761364,NA,NA
NA,NA,-4.91,1413.715909,NA,NA
NA,NA,-5.02,1413.670455,NA,NA
NA,NA,-4.91,1413.625,NA,NA
NA,NA,-5.08,1413.5625,NA,NA
NA,NA,-5.06,1413.5,NA,NA
NA,NA,-5.14,1413.4375,NA,NA
NA,NA,-5.08,1413.375,NA,NA
NA,NA,-5.12,1413.3125,NA,NA
NA,NA,-5.09,1413.25,NA,NA
NA,NA,-5.13,1413.1875,NA,NA
NA,NA,-5.08,1413.125,NA,NA
NA,NA,-5.11,1413.0625,NA,NA
NA,NA,-5.02,1413,NA,NA
NA,NA,-4.95,1412.9375,NA,NA
NA,NA,-4.91,1412.875,NA,NA
NA,NA,-5.01,1412.8125,NA,NA
NA,NA,-5.04,1412.75,NA,NA
NA,NA,-4.94,1412.6875,NA,NA
NA,NA,-4.85,1412.625,NA,NA
NA,NA,-5.12,1412.558333,NA,NA
NA,NA,-5.1,1412.491667,NA,NA
NA,NA,-5.18,1412.425,NA,NA
NA,NA,-5.23,1412.358333,NA,NA
NA,NA,-5.25,1412.291667,NA,NA
NA,NA,-5.23,1412.225,NA,NA
NA,NA,-5.24,1412.158333,NA,NA
NA,NA,-5.19,1412.091667,NA,NA
NA,NA,-5.18,1412.025,NA,NA
NA,NA,-5.08,1411.958333,NA,NA
NA,NA,-4.98,1411.891667,NA,NA
NA,NA,-5.03,1411.825,NA,NA
NA,NA,-5.02,1411.758333,NA,NA
NA,NA,-4.9,1411.691667,NA,NA
NA,NA,-4.97,1411.625,NA,NA
