dD (permil),year (AD)
-220.6,1796.064
-219.9,1795.962
-218.6,1795.86
-217.3,1795.758
-214.3,1795.656
-210.4,1795.554
-206.5,1795.452
-205.7,1795.35
-204.8,1795.248
-205,1795.146
-205.6,1795.044
-207.1,1794.942
-209.2,1794.84
-211.4,1794.738
-219.6,1794.636
-219.2,1794.534
-214.7,1794.432
-211.1,1794.33
-207.3,1794.228
-205.3,1794.126
-202.8,1794.024
-198.6,1793.922
-195.1,1793.82
-194.2,1793.718
-192.1,1793.616
-196.7,1793.514
-199.7,1793.412
-203.7,1793.31
-207.6,1793.208
-212.3,1793.106
-217.5,1793.004
-221.3,1792.902
-216.8,1792.775
-218.3,1792.711
-218,1792.648
-216,1792.584
-216.4,1792.521
-216,1792.457
-213.6,1792.394
-213.3,1792.33
-212.8,1792.267
-211.5,1792.203
-212.2,1792.14
-212.5,1792.076
-212.2,1792.013
-212.8,1791.95
-212.5,1791.886
-214.2,1791.823
-215.9,1791.759
-215.3,1791.696
-216.9,1791.633
-216.9,1791.569
-215.6,1791.506
-216.8,1791.442
-214,1791.379
-212.4,1791.315
-210.3,1791.252
-204,1791.189
-203.2,1791.125
-202.2,1791.062
-202.7,1790.998
-200.7,1790.935
-202.4,1790.871
-201.6,1790.807
-202,1790.744
-204.5,1790.68
-205.2,1790.617
-206.5,1790.553
-208.3,1790.49
-211.4,1790.426
-213.7,1790.363
-214.6,1790.3
-217.7,1790.236
-217.4,1790.173
-219.6,1790.109
-219.3,1790.046
-220.6,1789.982
-225.4,1789.919
-230.3,1789.856
-231.2,1789.792
-232.3,1789.729
-231.1,1789.665
-230.8,1789.602
-228.4,1789.538
-230.5,1789.475
-230.5,1789.412
-230.1,1789.348
-229.8,1789.285
-230.1,1789.221
-228.8,1789.158
-229.8,1789.095
-228.2,1789.031
-227.3,1788.968
-227,1788.904
-225.7,1788.841
-225.2,1788.777
-226.6,1788.714
-227.6,1788.65
-226.8,1788.587
-228.2,1788.523
-226.6,1788.46
-227.1,1788.396
-225.9,1788.333
-225.8,1788.269
-231.1,1788.159
-232.2,1788.104
-231.1,1788.049
-230.5,1787.994
-229.3,1787.939
-226.2,1787.884
-224.9,1787.829
-222.2,1787.774
-218.1,1787.719
-217.2,1787.664
-215.4,1787.609
-211.7,1787.554
-208.6,1787.444
-208,1787.389
-208.2,1787.334
-206.6,1787.279
-205.1,1787.224
-203.4,1787.169
-202.9,1787.114
-199.2,1787.059
-195.1,1787.004
-190.2,1786.949
-186.3,1786.894
-184.2,1786.839
-183.9,1786.784
-183.2,1786.729
-184.2,1786.674
-184.3,1786.619
-188.4,1786.564
-190.6,1786.509
-191.5,1786.454
-193.5,1786.399
-195.2,1786.344
-196.3,1786.289
-200.5,1786.234
-201.8,1786.179
-204.5,1786.124
-205.6,1786.069
-207.2,1786.014
-211.5,1785.959
-213.4,1785.904
-216.4,1785.849
-216.9,1785.794
-220.1,1785.739
-223,1785.684
-222.4,1785.629
-223.5,1785.574
-221.8,1785.519
-223.4,1785.464
-221.4,1785.409
-221,1785.354
-219.7,1785.299
-214.9,1785.244
-208.9,1785.189
-204.5,1785.134
-198.9,1785.079
-193.5,1785.024
-191.9,1784.97
-189.8,1784.915
-186.7,1784.86
-187.7,1784.805
-187.7,1784.75
-188.8,1784.695
-187.9,1784.64
-190.8,1784.585
-193.6,1784.53
-195.6,1784.475
-195,1784.42
-199.5,1784.365
-199.5,1784.31
-201.4,1784.255
-204.5,1784.2
-206.8,1784.145
-207.5,1784.09
-210,1784.035
-213.3,1783.98
-211.2,1783.925
-213.3,1783.87
-213,1783.815
-212.9,1783.76
-213.5,1783.705
-212.5,1783.65
-212.2,1783.595
-209.7,1783.525
-208.4,1783.454
-206.8,1783.384
-205.2,1783.313
-200.4,1783.243
-200.2,1783.172
-199.1,1783.102
-194.5,1783.031
-191.5,1782.961
-192.1,1782.891
-190.3,1782.82
-189.9,1782.75
-188.5,1782.679
-187.9,1782.609
-187.2,1782.538
-187.4,1782.468
-187.7,1782.397
-187.7,1782.327
-191,1782.257
-192.9,1782.186
-192.9,1782.116
-196.2,1782.045
-198.1,1781.975
-199.7,1781.905
-199.3,1781.835
-205.2,1781.764
-205.5,1781.694
-206.2,1781.623
-207.9,1781.553
-207.1,1781.483
-205.3,1781.412
-205.7,1781.342
-203.9,1781.271
-203.7,1781.201
-201.8,1781.13
-201.7,1781.06
-201.2,1780.989
-201,1780.919
-201.4,1780.849
-203.8,1780.778
-204.8,1780.708
-206.6,1780.637
-208.7,1780.567
-209.4,1780.496
-208.4,1780.426
-199.1,1780.355
-196.2,1780.285
-193.8,1780.215
-190.7,1780.144
-188.4,1780.074
-186.4,1780.004
-185.4,1779.933
-179.8,1779.863
-180.4,1779.793
-182.1,1779.722
-187.7,1779.652
-191.9,1779.581
-194.5,1779.511
-197.3,1779.441
-203.6,1779.37
-205.8,1779.3
-208.3,1779.229
-206.8,1779.159
-204.9,1779.088
-203.4,1779.018
-202.4,1778.947
-202.6,1778.877
-201.7,1778.812
-203.3,1778.747
-205.3,1778.681
-206.9,1778.616
-208.6,1778.551
-208.2,1778.486
-210.3,1778.421
-210.3,1778.355
-210.6,1778.29
-211.2,1778.225
-211.4,1778.16
-201.1,1778.095
-194.8,1778.029
-193.8,1777.964
-193.4,1777.899
-193,1777.834
-194.4,1777.768
-192.7,1777.703
-192.7,1777.638
-193.9,1777.573
-193.3,1777.508
-190.1,1777.442
-190.8,1777.377
-189.2,1777.312
-188.7,1777.247
-186.2,1777.182
-187.7,1777.116
-188.8,1777.051
-189.9,1776.986
-191.1,1776.921
-193.6,1776.856
-195.2,1776.79
-197.5,1776.725
-199.7,1776.66
-202,1776.595
-203.4,1776.53
-206.8,1776.464
-209.9,1776.399
-211.2,1776.334
-215.3,1776.269
-217.4,1776.204
-220.9,1776.138
-222.2,1776.073
-223.8,1776.008
-224.5,1775.943
-225.9,1775.878
-225.2,1775.812
-225.3,1775.747
-225.6,1775.682
-225.2,1775.617
-223.8,1775.552
-224.4,1775.486
-224.5,1775.421
-224.9,1775.356
-225.2,1775.291
-226.2,1775.226
-228.3,1775.16
-230.3,1775.095
-231.4,1775.03
-234.5,1774.965
-235.1,1774.899
-235.8,1774.834
-238.7,1774.769
-237.3,1774.704
-238.9,1774.639
-237.6,1774.573
-236.3,1774.508
-236.5,1774.443
-238.7,1774.378
-240.9,1774.313
-240.8,1774.247
-245.1,1774.182
-245.9,1774.117
-247.8,1774.05
-249,1773.984
-252.7,1773.917
-254.6,1773.85
-254.7,1773.784
-254.5,1773.717
-258.2,1773.65
-261.3,1773.584
-262.1,1773.517
-263.9,1773.45
-262.4,1773.383
-261.9,1773.316
-259.1,1773.25
-256.3,1773.183
-252.3,1773.116
-242.6,1773.049
-237.7,1772.983
-231,1772.916
-227.8,1772.849
-222.4,1772.783
-220,1772.716
-219.2,1772.649
-220.1,1772.583
-223.1,1772.516
-226.6,1772.449
-230.4,1772.383
-231.5,1772.316
-233.8,1772.249
-234.1,1772.183
-233.3,1772.116
-234.1,1772.049
-232.8,1771.982
-229.9,1771.915
-226.2,1771.849
-222.5,1771.782
-219.9,1771.715
-221,1771.648
-221,1771.582
-219,1771.515
-219.4,1771.448
-218.2,1771.382
-218.6,1771.315
-218.7,1771.248
-212.5,1771.182
-210.9,1771.115
-211.4,1771.048
-211.1,1770.982
-209.5,1770.915
-210,1770.848
-208.9,1770.782
-211.3,1770.715
-212.2,1770.648
-212.1,1770.581
-212.3,1770.515
-216.7,1770.448
-217.6,1770.381
-218.5,1770.314
-220,1770.247
-223.7,1770.181
-225.3,1770.114
-227.6,1770.047
-228.2,1769.981
-229.8,1769.914
-229.3,1769.847
-228.9,1769.781
-224.6,1769.714
-222.2,1769.647
-221.3,1769.581
-219.1,1769.514
-217.3,1769.447
-215.3,1769.381
-213.6,1769.314
-210.4,1769.183
-212.3,1769.117
-213.1,1769.052
-212.1,1768.986
-210.8,1768.921
-210.8,1768.855
-212,1768.79
-212.5,1768.724
-215.2,1768.659
-216.8,1768.593
-219.8,1768.528
-224.6,1768.462
-228.3,1768.396
-233.5,1768.331
-238.4,1768.265
-241.2,1768.2
-244.6,1768.135
-247.6,1768.069
-250.9,1768.004
-250.3,1767.939
-251.3,1767.873
-251,1767.808
-252.1,1767.742
-248.2,1767.676
-244.3,1767.611
-245.4,1767.545
-245.7,1767.48
-245,1767.414
-244.6,1767.349
-243.7,1767.283
-244.4,1767.218
-244.3,1767.152
-240.9,1767.087
-241.5,1767.021
-239.3,1766.956
-236.5,1766.89
-236.4,1766.825
-234.7,1766.759
-232.7,1766.694
-216.6,1766.628
-197.6,1766.563
-195,1766.498
-196.9,1766.432
-199.3,1766.367
-198.7,1766.301
-204,1766.236
-206.2,1766.17
-209.3,1766.105
-211.3,1766.039
-214.8,1765.973
-215.5,1765.908
-221.1,1765.842
-226,1765.777
-227.7,1765.711
-231.4,1765.646
-234.2,1765.58
-237.5,1765.515
-240.8,1765.449
-243.1,1765.384
-245.2,1765.318
-246,1765.253
-245.8,1765.187
-247.4,1765.122
-247.6,1765.057
-247.2,1764.991
-248.4,1764.926
-246.4,1764.86
-244.2,1764.795
-238.4,1764.729
-227.3,1764.664
-225.9,1764.598
-223.7,1764.533
-225.6,1764.467
-225,1764.385
-222.1,1764.304
-224.2,1764.223
-224.7,1764.141
-225.8,1764.06
-227.5,1763.978
-227.7,1763.896
-230.1,1763.815
-229.8,1763.734
-233,1763.652
-233.6,1763.571
-236.2,1763.489
-237.8,1763.407
-238.8,1763.326
-239.8,1763.245
-239.8,1763.163
-242.2,1763.082
-240.2,1763
-211,1762.918
-204.8,1762.837
-203.3,1762.756
-204.8,1762.674
-205.3,1762.593
-206,1762.511
-209,1762.429
-210.7,1762.348
-213.2,1762.267
-215.1,1762.185
-217.2,1762.104
-217.2,1762.022
-218,1761.94
-213.5,1761.859
-212.1,1761.778
-211.2,1761.696
-208.2,1761.615
-207.9,1761.533
-210,1761.451
-213.1,1761.37
-214.9,1761.289
-216.6,1761.207
-221.9,1761.126
-229.1,1761.044
-232.1,1760.962
-232.7,1760.881
-235.5,1760.8
-237.4,1760.718
-237,1760.637
-238.2,1760.555
-237.1,1760.473
-235.8,1760.392
-233.9,1760.311
-232,1760.229
-230.6,1760.148
-226.9,1760.066
-225.7,1759.984
-225,1759.903
-223.9,1759.822
-224.7,1759.74
-223.7,1759.659
-225.6,1759.577
-227.5,1759.5
-227.3,1759.423
-228.1,1759.345
-228.7,1759.268
-228.9,1759.191
-228.9,1759.114
-228.9,1759.037
-226.6,1758.96
-224.7,1758.883
-221.2,1758.806
-218.2,1758.729
-214.2,1758.652
-211.7,1758.575
-209.4,1758.498
-208,1758.421
-207,1758.344
-206.2,1758.266
-207.7,1758.189
-208,1758.112
-210.4,1758.035
-215.4,1757.958
-217.8,1757.881
-222.2,1757.804
-228.6,1757.727
-232.9,1757.649
-238.5,1757.572
-243.3,1757.495
-239.2,1757.418
-205.6,1757.341
-201.6,1757.264
-201.1,1757.187
-201.7,1757.11
-200.5,1757.033
-203.6,1756.956
-204.6,1756.878
-202.7,1756.801
-199,1756.724
-197.1,1756.647
-195.7,1756.57
-194.1,1756.493
-194.6,1756.339
-196.9,1756.262
-198.4,1756.185
-201.5,1756.108
-204.4,1756.031
-211,1755.954
-214.4,1755.877
-216.6,1755.799
-219.4,1755.722
-221.9,1755.645
-223.2,1755.568
-225.1,1755.491
-227.1,1755.414
-228.2,1755.337
-228.2,1755.26
-227.2,1755.182
-224.5,1755.105
-221.8,1755.028
-218.3,1754.951
-210.5,1754.874
-202.2,1754.797
-195.7,1754.72
-188,1754.643
-179.5,1754.503
-181.1,1754.433
-182.8,1754.362
-183.1,1754.292
-185.4,1754.222
-189.9,1754.152
-192.9,1754.082
-197.5,1754.012
-200.3,1753.942
-201.9,1753.871
-206.7,1753.801
-207.9,1753.731
-210.5,1753.661
-215.5,1753.591
-216.3,1753.521
-216,1753.451
-216.5,1753.38
-215.7,1753.31
-217.9,1753.24
-217.3,1753.17
-215.7,1753.1
-216.9,1753.03
-216.7,1752.96
-216.4,1752.889
-216,1752.819
-215.2,1752.749
-213.6,1752.679
-213.4,1752.609
-212.7,1752.539
-212.8,1752.469
-211.6,1752.399
-210.2,1752.329
-211.7,1752.259
-217.1,1752.189
-218.7,1752.119
-220.8,1752.049
-221.7,1751.979
-222.4,1751.908
-225.8,1751.838
-229.8,1751.768
-238.4,1751.698
-241.6,1751.628
-242.7,1751.558
-248.7,1751.488
-250.6,1751.418
-249.3,1751.347
-245.5,1751.277
-243.6,1751.207
-241.4,1751.137
-235.3,1751.067
-232.4,1750.997
-223.4,1750.927
-214.2,1750.856
-204.9,1750.786
-198.3,1750.716
-191.2,1750.646
-184.8,1750.576
-181.3,1750.506
-180.2,1750.436
-179.4,1750.365
-178.9,1750.295
-179.8,1750.225
-180.3,1750.155
-181.8,1750.085
-183.8,1750.015
-186.7,1749.945
-186.6,1749.875
-192.2,1749.805
-193.5,1749.735
-195,1749.665
-197.6,1749.585
-198,1749.505
-197.6,1749.425
-199.9,1749.346
-198.9,1749.266
-202.8,1749.186
-205.7,1749.106
-206,1749.027
-207.8,1748.947
-211.3,1748.867
-212.3,1748.788
-215.1,1748.708
-219.3,1748.628
-221.9,1748.548
-222.2,1748.469
-221.5,1748.389
-222.4,1748.309
-223,1748.23
-217.8,1748.15
-216.9,1748.07
-215.1,1747.991
-204.8,1747.911
-205.4,1747.831
-203.6,1747.752
-206.7,1747.672
-208.4,1747.592
-209.2,1747.512
-210.9,1747.432
-211,1747.353
-211.9,1747.273
-212.5,1747.193
-212.4,1747.113
-210.1,1747.033
-208.7,1746.954
-206.4,1746.874
-206.9,1746.794
-204.7,1746.715
-203.5,1746.635
-204.5,1746.555
-213.9,1746.476
-220.6,1746.396
-221,1746.316
-221.6,1746.237
-222.7,1746.157
-223,1746.077
-222.9,1745.998
-225.2,1745.918
-227.5,1745.838
-230.7,1745.759
-233.8,1745.679
-240.3,1745.599
-245.3,1745.519
-248.5,1745.439
-250.6,1745.36
-249.7,1745.28
-247.8,1745.2
-222.5,1745.12
-218.3,1745.04
-215.2,1744.961
-213.3,1744.881
-213.1,1744.801
-212.6,1744.722
-213.2,1744.642
-214.4,1744.563
-213.6,1744.484
-218.2,1744.404
-220.5,1744.325
-221.9,1744.246
-221.7,1744.167
-221,1744.088
-220.4,1744.009
-218,1743.929
-216.4,1743.85
-215.6,1743.771
-212.8,1743.692
-213.6,1743.613
-211.6,1743.534
-215.2,1743.455
-216.5,1743.376
-216.7,1743.296
-218,1743.217
-218.7,1743.138
-216.2,1743.059
-214.4,1742.979
-211.9,1742.9
-209.8,1742.821
-205.4,1742.742
-201,1742.663
-198.9,1742.583
-198,1742.504
-197.4,1742.425
-201.3,1742.346
-203.9,1742.266
-206.9,1742.187
-210.7,1742.108
-214.7,1742.029
-217.4,1741.95
-218.8,1741.871
-221,1741.792
-220.4,1741.713
-221.6,1741.634
-219.3,1741.554
-216.6,1741.475
-196.7,1741.396
-194.9,1741.317
-194.7,1741.238
-195.1,1741.158
-197.2,1741.079
-200.4,1741
-202.7,1740.921
-205.6,1740.842
-207.9,1740.762
-209,1740.683
-210.5,1740.604
-210.5,1740.525
-209.9,1740.445
-211.2,1740.366
-202.8,1740.287
-200.9,1740.208
-199.9,1740.129
-198.8,1740.049
-199.3,1739.97
-200.7,1739.891
-202.1,1739.812
-205.3,1739.733
-211,1739.654
-215.6,1739.575
-210.4,1739.46
-225.4,1739.403
-230.8,1739.345
-206.8,1739.288
-213.6,1739.23
-226.2,1739.173
-229.8,1739.116
-214.1,1739.058
-200.3,1739.001
-198.6,1738.943
-199.5,1738.886
-202.7,1738.828
-207,1738.771
-208.1,1738.713
-213.6,1738.656
-218.1,1738.598
-223.1,1738.541
-226.1,1738.483
-228.8,1738.426
-231.8,1738.368
-231.9,1738.311
-231.6,1738.253
-229.8,1738.196
-220.8,1738.139
-208.5,1738.081
-201.6,1738.024
-199.8,1737.966
-198.5,1737.909
-193.4,1737.852
-191,1737.794
-191.1,1737.737
-193.5,1737.679
-196.6,1737.622
-199.4,1737.564
-204,1737.507
-207.9,1737.45
-211.6,1737.392
-215,1737.335
-218.8,1737.277
-224.1,1737.22
-227.3,1737.163
-229.6,1737.105
-232.8,1737.048
-236.2,1736.99
-238.1,1736.933
-238.5,1736.875
-242.5,1736.818
-244.7,1736.76
-245.8,1736.703
-245.8,1736.645
-247.1,1736.588
-246.9,1736.53
-246.6,1736.473
-245,1736.415
-242.2,1736.358
-214.6,1736.3
-194.2,1736.243
-190.5,1736.185
-189.6,1736.128
-189.2,1736.071
-188.7,1736.013
-183.9,1735.956
-181.9,1735.898
-182,1735.841
-181.7,1735.784
-181.7,1735.726
-183,1735.669
-184.3,1735.611
-185.7,1735.554
-187.2,1735.496
-188.4,1735.439
-189.4,1735.382
-191.4,1735.324
-192.7,1735.267
-194.4,1735.209
-194.5,1735.152
-195.6,1735.095
-196.1,1735.037
-197.3,1734.98
-197.9,1734.922
-197.2,1734.865
-198.3,1734.808
-197.8,1734.75
-197.8,1734.693
-198.8,1734.635
-198.8,1734.578
-201,1734.52
-203.5,1734.463
-206.2,1734.402
-207.5,1734.342
-208.8,1734.281
-212.3,1734.22
-216.2,1734.159
-219.5,1734.099
-220.8,1734.038
-221.6,1733.977
-225,1733.917
-227.4,1733.856
-229.6,1733.795
-231.8,1733.735
-232.2,1733.674
-232.5,1733.613
-230.7,1733.552
-230.3,1733.492
-226.7,1733.431
-216.7,1733.37
-211.1,1733.31
-205.8,1733.249
-201.1,1733.188
-195.6,1733.127
-188.2,1733.067
-182.5,1733.006
-176.9,1732.945
-174,1732.885
-173.2,1732.824
-174.2,1732.764
-175.4,1732.703
-179.2,1732.642
-185.9,1732.582
-190.9,1732.521
-197,1732.461
-202.7,1732.4
-208.3,1732.339
-214.1,1732.279
-219.1,1732.218
-224.4,1732.157
-228.1,1732.096
-229.5,1732.036
-230.4,1731.975
-230.3,1731.914
-227.3,1731.854
-222.2,1731.793
-220.5,1731.732
-219.1,1731.672
-216.5,1731.611
-213.4,1731.55
-212,1731.489
-210.6,1731.429
-211.7,1731.368
-213.7,1731.307
-215.6,1731.247
-216.6,1731.186
-218,1731.125
-219.8,1731.064
-220.5,1731.004
-222.6,1730.943
-223.3,1730.882
-224,1730.822
-223.7,1730.761
-218.2,1730.701
-201.6,1730.64
-201.2,1730.579
-199.2,1730.519
-199.2,1730.458
-197.1,1730.398
-198.9,1730.337
-200.7,1730.276
-200.5,1730.216
-202.3,1730.155
-204.8,1730.094
-205.1,1730.033
-208.7,1729.973
-221.1,1729.912
-223.4,1729.851
-226.6,1729.791
-226.7,1729.73
-229.5,1729.669
-228.8,1729.609
-230.3,1729.548
-232.1,1729.487
-233.5,1729.426
-233.7,1729.366
-233.9,1729.305
-230.8,1729.048
-230.7,1728.984
-231.2,1728.92
-218.9,1728.856
-203.3,1728.791
-201.3,1728.727
-201.5,1728.663
-201.6,1728.598
-200.7,1728.534
-204.1,1728.47
-206.5,1728.406
-208.7,1728.341
-210,1728.277
-215.4,1728.213
-216.2,1728.148
-218.9,1728.084
-219.6,1728.02
-220.3,1727.956
-221.9,1727.892
-221.7,1727.827
-222,1727.763
-220.9,1727.699
-203.1,1727.635
-195.2,1727.571
-193.1,1727.506
-193,1727.442
-193.2,1727.378
-192.6,1727.314
-194.9,1727.25
-196.5,1727.185
-200.9,1727.121
-203.9,1727.057
-204.3,1726.992
-205.7,1726.928
-209.2,1726.864
-211.7,1726.799
-216.2,1726.735
-218.9,1726.671
-220.2,1726.607
-220.5,1726.543
-221.6,1726.478
-222.3,1726.414
-220.7,1726.35
-221.8,1726.286
-222,1726.222
-221.1,1726.157
-221.8,1726.093
-221.4,1726.029
-220.6,1725.965
-218.9,1725.901
-218.8,1725.836
-217.1,1725.772
-212.9,1725.708
-215.2,1725.644
-216,1725.579
-215.1,1725.515
-217.1,1725.451
-219.5,1725.386
-220.2,1725.322
-222.8,1725.258
-226.7,1725.193
-228.8,1725.129
-230.8,1725.065
-235.3,1725.001
-239.9,1724.937
-244.6,1724.872
-248,1724.808
-253.3,1724.744
-255.2,1724.68
-258,1724.616
-258.4,1724.551
-257.9,1724.487
-257.7,1724.423
-257,1724.359
-256.3,1724.295
-255.3,1724.23
-254,1724.166
-253,1724.102
-248.6,1724.038
-224.3,1723.974
-212.5,1723.91
-211.2,1723.846
-211.8,1723.782
-213.3,1723.718
-214.8,1723.654
-214.6,1723.59
-215.6,1723.526
-216,1723.462
-216.3,1723.398
-215.3,1723.334
-213.3,1723.27
-213.2,1723.206
-210.4,1723.142
-208,1723.078
-206.6,1723.014
-204.8,1722.95
-202.6,1722.886
-201.1,1722.822
-200.4,1722.757
-195.5,1722.693
-191.7,1722.629
-185,1722.565
-179.4,1722.501
-175.1,1722.437
-172,1722.373
-169.8,1722.309
-169.8,1722.245
-169,1722.181
-170.2,1722.117
-173.3,1722.053
-177.6,1721.989
-181.7,1721.925
-187.4,1721.861
-193.6,1721.797
-197.7,1721.733
-202,1721.669
-207.9,1721.605
-211.3,1721.541
-215.5,1721.477
-220.2,1721.413
-222.5,1721.349
-225.5,1721.285
-235.9,1721.221
-253.5,1721.157
-252.2,1721.093
-250.4,1721.029
-249.3,1720.965
-245.6,1720.901
-245.1,1720.837
-240.3,1720.773
-238.5,1720.709
-235.9,1720.645
-233.6,1720.581
-229.4,1720.517
-229.4,1720.453
-228.1,1720.389
-227.8,1720.325
-226.7,1720.261
-225.4,1720.197
-224.4,1720.132
-224.3,1720.068
-225.3,1720.004
-225.4,1719.94
-228.9,1719.876
-231.7,1719.813
-234.6,1719.749
-237.4,1719.685
-240.1,1719.621
-243.1,1719.557
-247.3,1719.493
-244.4,1719.429
-232.7,1719.365
-228.2,1719.301
-226.3,1719.237
-221.8,1719.173
-216.9,1719.109
-214.8,1719.045
-213,1718.981
-211.2,1718.917
-210.6,1718.853
-209.4,1718.777
-209.5,1718.702
-209.3,1718.626
-211.2,1718.55
-212.1,1718.474
-215.7,1718.399
-217.8,1718.323
-221.9,1718.247
-224,1718.172
-224.9,1718.096
-224.4,1718.021
-225.4,1717.945
-223.5,1717.87
-222.7,1717.794
-220.5,1717.718
-218.5,1717.643
-207.9,1717.567
-194.8,1717.491
-188.2,1717.415
-181,1717.34
-176.5,1717.264
-173.2,1717.188
-169.3,1717.113
-168.1,1717.037
-167.7,1716.961
-169.6,1716.885
-172.9,1716.81
-177.8,1716.734
-186.4,1716.658
-190.6,1716.583
-195.8,1716.507
-201,1716.432
-204.3,1716.356
-207.6,1716.281
-212.1,1716.205
-210.1,1716.129
-212,1716.054
-211.7,1715.978
-210,1715.902
-202.1,1715.826
-172.9,1715.751
-167.5,1715.675
-166.3,1715.599
-166.2,1715.524
-168.5,1715.448
-174.7,1715.373
-183.5,1715.297
-187.1,1715.222
-192,1715.146
-203.6,1715.07
-211.3,1714.995
-216.7,1714.919
-220.6,1714.843
-224.7,1714.767
-227.7,1714.692
-230.4,1714.616
-231,1714.54
-230.4,1714.465
-228.3,1714.389
-211.3,1714.314
-206.4,1714.238
-203.9,1714.163
-202.9,1714.087
-203,1714.011
-204.1,1713.936
-205.7,1713.86
-206.1,1713.784
-207.2,1713.708
-207,1713.633
-207.3,1713.557
-199.6,1713.489
-201.7,1713.42
-202.3,1713.352
-201.7,1713.283
-200.8,1713.215
-198.6,1713.146
-197.7,1713.078
-197.4,1713.009
-196.9,1712.941
-195.3,1712.872
-193.4,1712.804
-192.3,1712.735
-191.2,1712.667
-192.2,1712.599
-192.5,1712.53
-192,1712.462
-192.5,1712.393
-192.5,1712.324
-192.8,1712.256
-198.1,1712.187
-200.2,1712.119
-201.3,1712.05
-204.7,1711.981
-207.2,1711.913
-209.1,1711.844
-210.7,1711.776
-214.3,1711.708
-218.9,1711.639
-220.2,1711.571
-222.3,1711.502
-223,1711.434
-223.4,1711.365
-221.3,1711.297
-219,1711.228
-217.3,1711.16
-213.7,1711.091
-208.6,1711.023
-204.7,1710.954
-200.6,1710.886
-198.6,1710.818
-198.5,1710.749
-199.1,1710.681
-199.4,1710.612
-202.2,1710.544
-203.4,1710.475
-206.8,1710.407
-209.1,1710.338
-212.1,1710.27
-212.9,1710.201
-214.1,1710.132
-217.3,1710.064
-219.6,1709.995
-220.8,1709.927
-224.8,1709.858
-228.6,1709.79
-231.9,1709.721
-233.8,1709.653
-235.1,1709.584
-236.7,1709.516
-236.6,1709.447
-235.2,1709.379
-233.1,1709.31
-229.2,1709.242
-224.4,1709.173
-218.1,1709.105
-213,1709.037
-210.2,1708.968
-205.3,1708.9
-202.5,1708.831
-202.5,1708.763
-203.1,1708.694
-205.4,1708.626
-209.8,1708.557
-220.3,1708.489
-225.5,1708.42
-233.4,1708.352
-237.3,1708.283
-238.5,1708.215
-223.8,1708.047
-215.2,1707.962
-210.4,1707.878
-203.5,1707.794
-200.6,1707.71
-200.7,1707.625
-199.6,1707.541
-200.5,1707.457
-200.9,1707.373
-202.4,1707.289
-202.2,1707.204
-202.6,1707.12
-202.2,1707.036
-200.1,1706.952
-201.2,1706.868
-202.1,1706.783
-201.3,1706.699
-204.2,1706.615
-206.3,1706.531
-210.7,1706.446
-213.6,1706.362
-216.9,1706.278
-220.4,1706.194
-224,1706.11
-226.6,1706.025
-230.5,1705.941
-232,1705.857
-233.4,1705.773
-234.3,1705.688
-234.5,1705.604
-234,1705.52
-235.2,1705.436
-234.6,1705.352
-233.8,1705.267
-227,1705.183
-220.9,1705.099
-218.8,1705.015
-216.6,1704.93
-213.9,1704.846
-211.7,1704.762
-209.7,1704.678
-207.4,1704.594
-206,1704.509
-203.5,1704.425
-200.7,1704.341
-198.2,1704.257
-196.7,1704.173
-195.3,1704.088
-196.2,1704.004
-198.6,1703.92
-201.5,1703.836
-205.3,1703.751
-210.3,1703.667
-212.7,1703.583
-218.2,1703.499
-224.2,1703.415
-239.5,1703.33
-240.6,1703.246
-239,1703.162
-237,1703.078
-232.3,1702.993
-227.1,1702.909
-221,1702.825
-211.7,1702.75
-207.7,1702.674
-203.2,1702.599
-199.8,1702.523
-196.6,1702.448
-196.2,1702.373
-196.1,1702.297
-196.5,1702.222
-197.2,1702.146
-197.5,1702.07
-199.9,1701.995
-201.1,1701.919
-202.9,1701.844
-204.6,1701.768
-207.2,1701.693
-208.8,1701.617
-211.2,1701.542
-211.6,1701.466
-211.3,1701.39
-212,1701.315
-211.9,1701.239
-211.8,1701.164
-211,1701.088
-210.8,1701.013
-211.2,1700.938
-211.4,1700.862
-213.3,1700.787
-213,1700.711
-219,1700.636
-224.9,1700.56
-226.1,1700.485
-229.3,1700.409
-232.8,1700.334
-234.6,1700.258
-237,1700.183
-234.6,1700.107
-228.1,1700.031
-225.9,1699.956
-223.1,1699.88
-220.6,1699.805
-215.3,1699.729
-210,1699.654
-203.5,1699.578
-195.3,1699.503
-189.2,1699.427
-186.8,1699.352
-185.2,1699.276
-186.4,1699.201
-187.6,1699.126
-190.7,1699.05
-192.9,1698.975
-196.3,1698.899
-197.1,1698.824
-198.4,1698.748
-200.9,1698.672
-203.9,1698.597
-207.8,1698.521
-208.4,1698.446
-211.1,1698.37
-212.1,1698.295
-213.2,1698.219
-215.8,1698.144
-217.8,1698.068
-219.3,1697.992
-220.2,1697.917
-220.8,1697.841
-224.7,1697.766
-228,1697.69
-229.2,1697.615
-232.6,1697.539
-237.6,1697.464
-239.9,1697.388
-242.5,1697.3
-245,1697.211
-246.8,1697.123
-247.5,1697.034
-249.4,1696.946
-251.4,1696.858
-252.5,1696.769
-252.9,1696.681
-253.9,1696.592
-255.1,1696.504
-245.4,1696.415
-229.7,1696.326
-229.1,1696.238
-229.9,1696.15
-231,1696.061
-232.7,1695.973
