year (AD) [1-1],d18O (permil) [1-1],year (AD) [1-2],d18O (permil) [1-2],year (AD) [1-3],d18O (permil) [1-3],year (AD) [1-4],d18O (permil) [1-4],year (AD) [1-5],d18O (permil) [1-5],year (AD) [1-6],d18O (permil) [1-6],year (AD) [1-7],d18O (permil) [1-7],year (AD) [1-8],d18O (permil) [1-8],year (AD) [1-9],d18O (permil) [1-9],year (AD) [1-10],d18O (permil) [1-10],year (AD) [1-11],d18O (permil) [1-11],year (AD) [1-12],depth (cm) [1-12],d18O (permil) [1-12]
1917.79,-4.7,NA,NA,1210.794333,-4.83,1382.134545,-4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.25,NA,-4.74
1917.71,-4.76,NA,NA,1210.842444,-4.91,1382.186091,-4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.33,NA,-4.81
1917.62,-4.68,NA,NA,1210.890556,-4.86,1382.237636,-4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.41,NA,-4.75
1917.54,-4.67,NA,NA,1210.938667,-4.81,1382.289182,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.49,NA,-4.76
1917.46,-4.58,NA,NA,1210.986778,-4.722,1382.340727,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.57,NA,-4.84
1917.37,-4.55,NA,NA,1211.034889,-4.84,1382.392273,-4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.66,NA,-4.78
1917.29,-4.58,NA,NA,1211.083,-4.69,1382.443818,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.7,NA,-4.75
1917.2,-4.61,NA,NA,1211.22475,-5.01,1382.495364,-4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.74,NA,-4.79
1917.13,-4.47,NA,NA,1211.3665,-4.92,1382.546909,-4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.78,NA,-4.71
1917.04,-4.47,NA,NA,1211.50825,-4.9,1382.598455,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.83,NA,-4.78
1916.96,-4.57,NA,NA,1211.65,-5.01,1382.65,-4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.87,NA,-4.73
1916.88,-4.7,NA,NA,1211.711857,-4.79,1382.711857,-4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.91,NA,-4.79
1916.79,-4.71,NA,NA,1211.773714,-4.79,1382.773714,-4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.95,NA,-4.73
1916.71,-4.8,NA,NA,1211.835571,-4.73,1382.835571,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,-4.86
1916.62,-4.95,NA,NA,1211.897429,-4.77,1382.897429,-4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.04,NA,-4.94
1916.54,-4.84,NA,NA,1211.959286,-4.65,1382.959286,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.09,NA,-5.02
1916.46,-4.77,NA,NA,1212.021143,-4.7,1383.021143,-4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.15,NA,-5.14
1916.37,-4.72,NA,NA,1212.083,-4.617,1383.083,-4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.21,NA,-5.08
1916.29,-4.68,NA,NA,1212.164,-4.754,1383.134545,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.27,NA,-5.27
1916.21,-4.64,NA,NA,1212.245,-4.74,1383.186091,-4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.34,NA,-5.32
1916.13,-4.64,NA,NA,1212.326,-4.78,1383.237636,-4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.4,NA,-5.23
1916.04,-4.75,NA,NA,1212.407,-4.76,1383.289182,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.46,NA,-5.18
1915.96,-4.82,NA,NA,1212.488,-4.67,1383.340727,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.53,NA,-5.03
1915.87,-4.9,NA,NA,1212.569,-4.67,1383.392273,-4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.59,NA,-5.15
1915.79,-5.05,NA,NA,1212.65,-4.66,1383.443818,-4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.66,NA,-5.1
1915.71,-5.05,NA,NA,1212.704125,-4.64,1383.495364,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.74,NA,-5.03
1915.62,-5.1,NA,NA,1212.75825,-4.542,1383.546909,-4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.83,NA,-4.75
1915.54,-5.06,NA,NA,1212.812375,-4.67,1383.598455,-4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.91,NA,-4.71
1915.46,-4.98,NA,NA,1212.8665,-4.615,1383.65,-4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,NA,-4.58
1915.37,-4.94,NA,NA,1212.920625,-4.65,1383.722167,-4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.09,NA,-4.66
1915.29,-5.04,NA,NA,1212.97475,-4.68,1383.794333,-4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.13,NA,-4.62
1915.2,-4.96,NA,NA,1213.028875,-4.56,1383.8665,-4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.18,NA,-4.55
1915.13,-4.89,NA,NA,1213.083,-4.51,1383.938667,-4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.23,NA,-4.76
1915.04,-4.99,NA,NA,1213.146,-4.61,1384.010833,-4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.27,NA,-4.76
1914.96,-5.06,NA,NA,1213.209,-4.62,1384.083,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.32,NA,-4.75
1914.87,-5.36,NA,NA,1213.272,-4.52,1384.1235,-4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.37,NA,-4.81
1914.79,-5.39,NA,NA,1213.335,-4.62,1384.164,-4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.42,NA,-4.93
1914.71,-5.41,NA,NA,1213.398,-4.529,1384.2045,-4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.46,NA,-4.89
1914.62,-5.45,NA,NA,1213.461,-4.88,1384.245,-4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.51,NA,-4.76
1914.54,-5.2,NA,NA,1213.524,-4.91,1384.2855,-4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.56,NA,-4.85
1914.46,-5.03,NA,NA,1213.587,-4.99,1384.326,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.6,NA,-4.76
1914.37,-4.94,NA,NA,1213.65,-4.991,1384.3665,-4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.66,NA,-4.74
1914.29,-4.78,NA,NA,1213.722167,-5,1384.407,-4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.71,NA,-4.66
1914.2,-4.86,NA,NA,1213.794333,-5.03,1384.4475,-4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.78,NA,-4.67
1914.13,-4.77,NA,NA,1213.8665,-4.87,1384.488,-4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.84,NA,-4.58
1914.04,-4.82,NA,NA,1213.938667,-4.77,1384.5285,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.9,NA,-4.56
1913.96,-4.86,NA,NA,1214.010833,-4.71,1384.569,-5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.96,NA,-4.62
1913.88,-4.91,NA,NA,1214.083,-4.625,1384.6095,-5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.02,NA,-4.63
1913.79,-4.96,NA,NA,1214.22475,-4.728,1384.65,-5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.09,NA,-4.73
1913.71,-4.86,NA,NA,1214.3665,-5.093,1384.704125,-5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.15,NA,-4.73
1913.62,-4.94,NA,NA,1214.50825,-4.985,1384.75825,-5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.23,NA,-4.74
1913.54,-4.84,NA,NA,1214.65,-5.027,1384.812375,-4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.3,NA,-4.83
1913.46,-4.75,NA,NA,1214.722167,-5.003,1384.8665,-5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.37,NA,-4.83
1913.37,-4.65,NA,NA,1214.794333,-4.86,1384.920625,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.44,NA,-4.81
1913.29,-4.58,NA,NA,1214.8665,-4.609,1384.97475,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.51,NA,-4.86
1913.2,-4.58,NA,NA,1214.938667,-4.685,1385.028875,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.58,NA,-4.88
1913.13,-4.57,NA,NA,1215.010833,-4.633,1385.083,-4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.65,NA,-4.85
1913.04,-4.57,NA,NA,1215.083,-4.624,1385.164,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.69,NA,-4.87
1912.96,-4.67,NA,NA,1215.164,-4.72,1385.245,-4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.73,NA,-4.85
1912.88,-4.81,NA,NA,1215.245,-4.826,1385.326,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.77,NA,-4.84
1912.79,-4.84,NA,NA,1215.326,-4.87,1385.407,-4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.81,NA,-4.84
1912.71,-4.96,NA,NA,1215.407,-4.92,1385.488,-4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.85,NA,-4.71
1912.62,-5.06,NA,NA,1215.488,-4.974,1385.569,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.89,NA,-4.61
1912.54,-4.86,NA,NA,1215.569,-4.845,1385.65,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.93,NA,-4.65
1912.46,-4.85,NA,NA,1215.65,-4.934,1385.6933,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.97,NA,-4.68
1912.37,-4.76,NA,NA,1215.711857,-4.83,1385.7366,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.01,NA,-4.71
1912.29,-4.67,NA,NA,1215.773714,-4.744,1385.7799,-4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.05,NA,-4.68
1912.21,-4.65,NA,NA,1215.835571,-4.839,1385.8232,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.08,NA,-4.62
1912.13,-4.64,NA,NA,1215.897429,-4.956,1385.8665,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.13,NA,-4.63
1912.04,-4.7,NA,NA,1215.959286,-4.679,1385.9098,-4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.17,NA,-4.73
1911.96,-4.89,NA,NA,1216.021143,-4.639,1385.9531,-4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.22,NA,-4.83
1911.87,-4.8,NA,NA,1216.083,-4.621,1385.9964,-4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.26,NA,-4.91
1911.79,-4.94,NA,NA,1216.1964,-4.946,1386.0397,-4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.3,NA,-4.91
1911.71,-4.97,NA,NA,1216.3098,-4.901,1386.083,-4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.35,NA,-4.92
1911.62,-5.06,NA,NA,1216.4232,-4.81,1386.1775,-4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.39,NA,-5
1911.54,-4.95,NA,NA,1216.5366,-4.798,1386.272,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.43,NA,-4.84
1911.46,-4.9,NA,NA,1216.65,-4.775,1386.3665,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.48,NA,-4.97
1911.37,-4.84,NA,NA,1216.7366,-4.799,1386.461,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.52,NA,-4.95
1911.29,-4.7,NA,NA,1216.8232,-4.737,1386.5555,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.57,NA,-4.82
1911.2,-4.78,NA,NA,1216.9098,-4.679,1386.65,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.61,NA,-4.88
1911.13,-4.76,NA,NA,1216.9964,-4.632,1386.711857,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.66,NA,-4.88
1911.04,-4.83,NA,NA,1217.083,-4.6,1386.773714,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.69,NA,-4.81
1910.96,-4.69,NA,NA,1217.153875,-4.663,1386.835571,-4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.73,NA,-4.79
1910.87,-4.58,NA,NA,1217.22475,-4.671,1386.897429,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.76,NA,-4.77
1910.79,-4.6,NA,NA,1217.295625,-4.661,1386.959286,-4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.8,NA,-4.71
1910.71,-4.67,NA,NA,1217.3665,-4.69,1387.021143,-4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.83,NA,-4.56
1910.62,-4.74,NA,NA,1217.437375,-4.693,1387.083,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.87,NA,-4.75
1910.54,-4.68,NA,NA,1217.50825,-4.664,1387.1964,-4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.9,NA,-4.7
1910.46,-4.65,NA,NA,1217.579125,-4.74,1387.3098,-4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.94,NA,-4.79
1910.37,-4.64,NA,NA,1217.65,-4.776,1387.4232,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.98,NA,-4.74
1910.29,-4.59,NA,NA,1217.722167,-4.487,1387.5366,-4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.01,NA,-4.83
1910.2,-4.53,NA,NA,1217.794333,-4.544,1387.65,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.05,NA,-4.86
1910.13,-4.48,NA,NA,1217.8665,-4.546,1387.722167,-4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.09,NA,-4.78
1910.04,-4.48,NA,NA,1217.938667,-4.539,1387.794333,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.18,NA,-4.92
1909.96,-4.55,NA,NA,1218.010833,-4.465,1387.8665,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.27,NA,-4.91
1909.88,-4.51,NA,NA,1218.083,-4.373,1387.938667,-4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.37,NA,-4.95
1909.79,-4.71,NA,NA,1218.272,-4.582,1388.010833,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.46,NA,-4.94
1909.71,-4.92,NA,NA,1218.461,-4.626,1388.083,-4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.56,NA,-5.14
1909.62,-4.92,NA,NA,1218.65,-4.723,1388.164,-4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.66,NA,-5.1
1909.54,-4.92,NA,NA,1218.7366,-4.55,1388.245,-4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.71,NA,-4.88
1909.46,-4.87,NA,NA,1218.8232,-4.412,1388.326,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.76,NA,-4.95
1909.37,-4.86,NA,NA,1218.9098,-4.445,1388.407,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.81,NA,-5
1909.29,-4.76,NA,NA,1218.9964,-4.422,1388.488,-4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.87,NA,-5.09
1909.2,-4.69,NA,NA,1219.083,-4.373,1388.569,-4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.92,NA,-4.94
1909.13,-4.57,NA,NA,1219.22475,-4.45,1388.65,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.98,NA,-4.98
1909.04,-4.65,NA,NA,1219.3665,-4.428,1388.6933,-4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.03,NA,-5.16
1908.96,-4.68,NA,NA,1219.50825,-4.501,1388.7366,-4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.09,NA,-5.08
1908.88,-4.69,NA,NA,1219.65,-4.565,1388.7799,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.15,NA,-5
1908.79,-4.89,NA,NA,1219.75825,-4.561,1388.8232,-4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.21,NA,-4.97
1908.71,-4.95,NA,NA,1219.8665,-4.553,1388.8665,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.27,NA,-4.93
1908.62,-4.91,NA,NA,1219.97475,-4.621,1388.9098,-4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.34,NA,-4.97
1908.54,-4.89,NA,NA,1220.083,-4.449,1388.9531,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.4,NA,-5.05
1908.46,-4.88,NA,NA,1220.205,-4.509,1388.9964,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.46,NA,-5.06
1908.37,-4.83,NA,NA,NA,NA,1389.0397,-4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.53,NA,-5.16
1908.29,-4.71,NA,NA,NA,NA,1389.083,-4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.59,NA,-5.19
1908.21,-4.73,NA,NA,NA,NA,1389.164,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.66,NA,-5.27
1908.13,-4.71,NA,NA,NA,NA,1389.245,-4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.74,NA,-5.17
1908.04,-4.7,NA,NA,NA,NA,1389.326,-4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.82,NA,-5.29
1907.96,-4.9,NA,NA,NA,NA,1389.407,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.91,NA,-5.22
1907.87,-5.06,NA,NA,NA,NA,1389.488,-4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,NA,-5.34
1907.79,-5.03,NA,NA,NA,NA,1389.569,-4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.09,NA,-5.22
1907.71,-5.08,NA,NA,NA,NA,1389.65,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.13,NA,-5.22
1907.62,-5.13,NA,NA,NA,NA,1389.711857,-4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.19,NA,-5.26
1907.54,-5.1,NA,NA,NA,NA,1389.773714,-4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.24,NA,-5.14
1907.46,-5.02,NA,NA,NA,NA,1389.835571,-4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.29,NA,-5.17
1907.37,-4.96,NA,NA,NA,NA,1389.897429,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.34,NA,-5.16
1907.29,-4.97,NA,NA,NA,NA,1389.959286,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.39,NA,-5.13
1907.2,-4.97,NA,NA,NA,NA,1390.021143,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.45,NA,-5
1907.13,-4.9,NA,NA,NA,NA,1390.083,-4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.5,NA,-5.16
1907.04,-4.99,NA,NA,NA,NA,1390.1397,-4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.55,NA,-5.1
1906.96,-4.92,NA,NA,NA,NA,1390.1964,-4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.6,NA,-5.06
1906.87,-4.81,NA,NA,NA,NA,1390.2531,-4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.65,NA,-5.08
1906.79,-4.94,NA,NA,NA,NA,1390.3098,-4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.69,NA,-5.18
1906.71,-4.94,NA,NA,NA,NA,1390.3665,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.72,NA,-5.26
1906.62,-5.04,NA,NA,NA,NA,1390.4232,-4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.75,NA,-5.29
1906.54,-4.96,NA,NA,NA,NA,1390.4799,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.78,NA,-5.21
1906.46,-4.89,NA,NA,NA,NA,1390.5366,-4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.81,NA,-5.18
1906.37,-4.85,NA,NA,NA,NA,1390.5933,-4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.84,NA,-5.15
1906.29,-4.93,NA,NA,NA,NA,1390.65,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.87,NA,-5.09
1906.2,-4.92,NA,NA,NA,NA,1390.711857,-4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.9,NA,-4.97
1906.13,-4.87,NA,NA,NA,NA,1390.773714,-4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.93,NA,-4.9
1906.04,-4.88,NA,NA,NA,NA,1390.835571,-4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.96,NA,-4.91
1905.96,-4.95,NA,NA,NA,NA,1390.897429,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.99,NA,-4.84
1905.88,-4.95,NA,NA,NA,NA,1390.959286,-4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.02,NA,-4.87
1905.79,-5.04,NA,NA,NA,NA,1391.021143,-4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.05,NA,-4.89
1905.71,-5.26,NA,NA,NA,NA,1391.083,-4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.08,NA,-4.81
1905.62,-5.38,NA,NA,NA,NA,1391.126615,-4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.16,NA,-4.84
1905.54,-5.39,NA,NA,NA,NA,1391.170231,-4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.23,NA,-4.76
1905.46,-5.46,NA,NA,NA,NA,1391.213846,-4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.3,NA,-4.76
1905.37,-5.23,NA,NA,NA,NA,1391.257462,-4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.37,NA,-4.77
