year (AD),dD (permil)
1695.884,-234
1695.796,-236.1
1695.708,-237.3
1695.619,-239.8
1695.531,-239.7
1695.442,-241.8
1695.354,-242.9
1695.266,-243.8
1695.177,-243.3
1695.089,-246.5
1695,-249
1694.912,-251.3
1694.823,-253.7
1694.735,-255.4
1694.646,-257
1694.558,-258.5
1694.469,-259.2
1694.381,-259.6
1694.292,-257.5
1694.204,-255.9
1694.116,-252.4
1694.027,-248.1
1693.939,-244.8
1693.85,-239
1693.762,-234.3
1693.673,-231.5
1693.584,-227.9
1693.496,-222.9
1693.408,-218.7
1693.319,-217.1
1693.231,-216.3
1693.142,-217.5
1693.054,-219.6
1692.966,-233.6
1692.877,-243
1692.788,-247.4
1692.7,-252.6
1692.611,-257.3
1692.523,-259.2
1692.434,-236.3
1692.346,-225.9
1692.258,-222.1
1692.169,-218.9
1692.081,-214.9
1691.992,-212.4
1691.904,-210
1691.821,-207.4
1691.739,-206.9
1691.656,-206.6
1691.573,-207
1691.491,-207.5
1691.408,-209.2
1691.325,-209.8
1691.243,-213.2
1691.16,-215.2
1691.078,-217.9
1690.995,-219.5
1690.913,-221.6
1690.83,-221.9
1690.747,-221.5
1690.665,-221.8
1690.582,-219.7
1690.5,-218.7
1690.417,-217.3
1690.335,-215.9
1690.252,-214.5
1690.17,-215.2
1690.087,-217.6
1690.004,-220
1689.922,-223.4
1689.839,-224.6
1689.756,-226
1689.673,-226.8
1689.591,-225.8
1689.508,-225
1689.426,-223.1
1689.343,-221.4
1689.261,-219.3
1689.178,-217.7
1689.096,-214.5
1689.013,-214.3
1688.931,-212.8
1688.848,-211.2
1688.766,-210.8
1688.683,-209.3
1688.601,-208.8
1688.518,-207.8
1688.435,-209.8
1688.352,-210.3
1688.27,-211.5
1688.187,-212.2
1688.104,-214.3
1688.022,-215
1687.939,-214.8
1687.857,-214
1687.774,-213
1687.692,-211
1687.609,-208.1
1687.527,-207.3
1687.444,-207.2
1687.361,-207.3
1687.279,-206.7
1687.196,-208
1687.114,-208.8
1687.031,-211.2
1686.949,-212.6
1686.866,-213.3
1686.783,-214.9
1686.701,-215.8
1686.618,-215.9
1686.535,-216.6
1686.453,-218.8
1686.37,-218.6
1686.263,-219
1686.155,-218.9
1686.048,-218.1
1685.941,-216.7
1685.833,-214.7
1685.726,-210.7
1685.619,-206.8
1685.512,-203.1
1685.404,-198.4
1685.297,-191.9
1685.19,-187.1
1685.082,-186.2
1684.975,-188.4
1684.868,-192.1
1684.76,-200.4
1684.653,-208.9
1684.546,-214.1
1684.438,-219.4
1684.331,-220.8
1684.223,-220.5
1684.116,-220.1
1684.008,-217.4
1683.901,-211.8
1683.794,-210.3
1683.686,-212.2
1683.579,-214.4
1683.472,-215.6
1683.364,-218.5
1683.257,-221.6
1683.15,-226
1683.042,-230.5
1682.935,-236
1682.828,-240.6
1682.721,-244.9
1682.613,-243.4
1682.506,-234.5
1682.399,-231.4
1682.291,-229.8
1682.184,-225.9
1682.077,-223.7
1681.969,-223.1
1681.862,-222.5
1681.755,-222.5
1681.647,-223.4
1681.54,-224.8
1681.432,-226.1
1681.325,-227.8
1681.217,-230.7
1681.11,-232.7
1681.003,-238
1680.895,-242.5
1680.788,-243.6
1680.697,-242.6
1680.606,-247.9
1680.516,-248.1
1680.425,-246.6
1680.334,-245
1680.243,-241
1680.152,-238.5
1680.062,-236.3
1679.971,-235
1679.88,-233.9
1679.789,-234.4
1679.698,-234.3
1679.608,-235.3
1679.517,-238.1
1679.426,-238.8
1679.335,-239.4
1679.244,-242.2
1679.153,-242.3
1679.063,-242.1
1678.972,-239.9
1678.881,-240.4
1678.79,-239.6
1678.699,-239.2
1678.609,-239.8
1678.518,-238.6
1678.427,-238.5
1678.336,-237.1
1678.245,-232.7
1678.155,-230.2
1678.064,-226.7
1677.973,-222.8
1677.882,-220.6
1677.791,-218
1677.7,-215.7
1677.609,-215.5
1677.518,-214.9
1677.427,-215.6
1677.336,-218.4
1677.246,-222.4
1677.155,-224.5
1677.064,-227.8
1676.973,-230.9
1676.882,-232.8
1676.792,-233.5
1676.701,-233.8
1676.61,-233.9
1676.519,-235.4
1676.428,-236.4
1676.337,-237.9
1676.247,-241.2
1676.156,-242.5
1676.065,-243.9
1675.974,-243.6
1675.883,-241.9
1675.793,-234.6
1675.702,-229.4
1675.611,-226.9
1675.52,-223.1
1675.429,-219.7
1675.339,-215.7
1675.248,-211.1
1675.157,-206.4
1675.07,-205.3
1674.982,-205.7
1674.895,-206.4
1674.807,-208.8
1674.72,-211.4
1674.633,-215
1674.545,-220.1
1674.458,-222.3
1674.371,-227.9
1674.283,-231.9
1674.196,-234.4
1674.108,-236.5
1674.021,-235.7
1673.933,-225.7
1673.846,-223.2
1673.758,-223
1673.671,-227.1
1673.583,-228.4
1673.496,-229.6
1673.408,-233.3
1673.321,-235.4
1673.234,-236
1673.146,-237.1
1673.059,-232.8
1672.971,-229.1
1672.884,-227
1672.797,-224.1
1672.709,-220.8
1672.622,-213.9
1672.534,-209.1
1672.447,-207.3
1672.36,-203.8
1672.272,-191.2
1672.185,-179.4
1672.098,-176.7
1672.01,-177.6
1671.923,-179.2
1671.835,-184.6
1671.748,-191.3
1671.661,-197.8
1671.573,-205.6
1671.486,-210.6
1671.398,-214.2
1671.311,-218.8
1671.224,-219.8
1671.136,-220.2
1671.049,-219.7
1670.962,-216.4
1670.874,-212.4
1670.787,-206.8
1670.699,-200.9
1670.612,-191.9
1670.525,-181.9
1670.437,-171.3
1670.35,-164.7
1670.262,-161.1
1670.175,-158.3
1670.088,-156.8
1670,-156.1
1669.913,-163.5
1669.826,-169.1
1669.738,-173.1
1669.651,-176.7
1669.563,-178.8
1669.476,-181
1669.401,-181.3
1669.327,-181.2
1669.252,-179.3
1669.178,-178.1
1669.103,-176.5
1669.029,-176.8
1668.954,-178.2
1668.88,-186.4
1668.805,-187.4
1668.731,-188.9
1668.656,-191.2
1668.582,-196.3
1668.508,-196.8
1668.433,-201
1668.359,-203.8
1668.284,-207
1668.21,-209.7
1668.135,-214.5
1668.061,-218.2
1667.987,-221.3
1667.912,-226.1
1667.838,-228.7
1667.763,-232.5
1667.689,-237.4
1667.615,-238.3
1667.54,-239.4
1667.466,-238.6
1667.391,-239.8
1667.317,-238.5
1667.243,-238.2
1667.168,-237.4
1667.094,-239.5
1667.019,-242
1666.945,-242.9
1666.87,-244.6
1666.796,-245
1666.722,-245.4
1666.647,-245.5
1666.573,-238.8
1666.498,-229.2
1666.424,-224
1666.35,-222.3
1666.275,-222.4
1666.201,-220.3
1666.126,-218
1666.052,-218.6
1665.977,-216.5
1665.903,-214.4
1665.828,-214.7
1665.754,-211.9
1665.679,-209.1
1665.605,-207.8
1665.53,-204.2
1665.456,-199.7
1665.381,-200
1665.307,-198.7
1665.232,-199.5
1665.158,-199.3
1665.084,-198.2
1665.009,-195.2
1664.935,-193.5
1664.86,-189.8
1664.786,-196.5
1664.711,-196.7
1664.637,-196.6
1664.563,-201.1
1664.488,-220.4
1664.414,-221
1664.339,-221.3
1664.265,-220.3
1664.19,-217.7
1664.116,-216
1664.042,-214.3
1663.967,-214.5
1663.893,-214.8
1663.818,-215.5
1663.666,-215.9
1663.588,-217.6
1663.51,-219.8
1663.432,-219.8
1663.353,-220.6
1663.275,-220.9
1663.197,-221.9
1663.119,-223
1663.041,-224.3
1662.963,-224.8
1662.884,-227
1662.806,-228.5
1662.728,-236.2
1662.65,-242.5
1662.571,-245.3
1662.493,-246.9
1662.415,-252.2
1662.337,-255.9
1662.259,-257.9
1662.181,-262.2
1662.103,-262.2
1662.025,-217.5
1661.947,-178.3
1661.868,-177.8
1661.79,-181.4
1661.712,-186.5
1661.634,-189.5
1661.556,-191.1
1661.478,-194
1661.4,-199.3
1661.322,-203.5
1661.244,-208.2
1661.165,-209
1661.087,-214.8
1661.009,-218.1
1660.931,-221.7
1660.853,-221.3
1660.775,-222.9
1660.696,-223.4
1660.618,-220
1660.54,-217.2
1660.462,-217.8
1660.384,-218.2
1660.305,-218.3
1660.227,-216.1
1660.149,-215
1660.071,-213
1659.993,-212.3
1659.915,-212.5
1659.837,-211.9
1659.758,-212
1659.68,-212.3
1659.602,-211.3
1659.524,-212.9
1659.446,-213
1659.368,-214.6
1659.29,-214.9
1659.212,-215.9
1659.134,-217.1
1659.056,-217.8
1658.977,-215.9
1658.899,-213
1658.821,-210.7
1658.743,-206.4
1658.665,-204.8
1658.587,-203.1
1658.509,-202.1
1658.431,-202.3
1658.353,-203.2
1658.274,-204.3
1658.196,-205
1658.118,-206.05
1658.04,-206.54
1657.81,-206.68
1657.734,-206.75
1657.659,-206.64
1657.583,-205.05
1657.507,-193.17
1657.431,-186.13
1657.355,-182.52
1657.28,-180.39
1657.204,-178.47
1657.128,-176.55
1657.052,-177.59
1656.977,-179.43
1656.901,-181.25
1656.825,-184.77
1656.75,-188.39
1656.674,-192.07
1656.598,-197.77
1656.522,-202.3
1656.446,-204.14
1656.37,-205.12
1656.294,-206.2
1656.219,-206.54
1656.143,-206.89
1656.067,-206.54
1655.991,-207.61
1655.916,-207.52
1655.84,-209.19
1655.764,-211.09
1655.689,-213.04
1655.613,-215.37
1655.537,-218
1655.461,-222.09
1655.386,-225.44
1655.31,-232.61
1655.234,-238.91
1655.159,-240.39
1655.083,-243.6
1655.007,-246
1654.931,-247.12
1654.855,-247.06
1654.78,-242.94
1654.704,-228.74
1654.628,-223.64
1654.552,-217.9
1654.476,-215.52
1654.4,-214.35
1654.325,-215.45
1654.249,-216.82
1654.173,-217.95
1654.098,-219.05
1654.022,-221.34
1653.946,-223.13
1653.87,-224.82
1653.795,-226.21
1653.719,-227.64
1653.643,-228.56
1653.568,-231.27
1653.492,-232.93
1653.416,-234.63
1653.34,-236.46
1653.265,-236.52
1653.189,-236.14
1653.113,-234.89
1653.037,-230.51
1652.961,-227.22
1652.885,-223.48
1652.81,-220.53
1652.734,-218.59
1652.658,-217.62
1652.582,-218.03
1652.507,-219.36
1652.431,-221.08
1652.355,-222.27
1652.279,-224.36
1652.204,-225.5
1652.128,-226.54
1652.028,-227.92
1651.928,-217.89
1651.828,-211.67
1651.729,-207.27
1651.629,-201.09
1651.529,-194.34
1651.429,-190.53
1651.33,-187.12
1651.23,-186.62
1651.13,-187.7
1651.031,-190.83
1650.931,-194.46
1650.831,-197.98
1650.731,-201.33
1650.632,-203.27
1650.532,-205.11
1650.432,-205.7
1650.332,-206.12
1650.232,-204.57
1650.132,-202.19
1650.033,-199.66
1649.933,-197.13
1649.833,-190.6
1649.733,-186.63
1649.633,-184.66
1649.534,-184.19
1649.434,-184.63
1649.334,-187.75
1649.235,-191.07
1649.135,-193.65
1649.035,-198.14
1648.935,-202.75
1648.836,-206.02
1648.736,-208
1648.636,-209.57
1648.536,-211.8
1648.437,-212.52
1648.337,-212.92
1648.237,-213.46
1648.138,-214.06
1648.038,-214.37
1647.938,-214.14
1647.838,-213.73
1647.738,-213.27
1647.639,-212.84
1647.539,-213.06
1647.439,-213.26
1647.339,-215.18
1647.24,-218.88
1647.14,-218.89
1647.04,-219.86
1646.941,-221.96
1646.841,-223.9
1646.741,-225.03
1646.641,-226.03
1646.542,-227.22
1646.442,-228.92
1646.342,-230.06
1646.242,-230.95
1646.17,-229.56
1646.097,-230.05
1646.025,-230.47
1645.952,-221.45
1645.88,-213.01
1645.807,-212.76
1645.735,-212.77
1645.662,-213.34
1645.59,-213.99
1645.518,-215.08
1645.445,-215.16
1645.373,-218.1
1645.3,-219.78
1645.228,-221.11
1645.155,-222.25
1645.083,-222.82
1645.011,-223.3
1644.938,-222.83
1644.866,-222.08
1644.794,-220.61
1644.721,-219.52
1644.649,-219.09
1644.577,-218.73
1644.504,-218.31
1644.432,-218.01
1644.36,-217.85
1644.287,-217.81
1644.215,-217.51
1644.142,-217.72
1644.07,-217.98
1643.997,-216.83
1643.925,-217.08
1643.853,-217.86
1643.78,-217.07
1643.708,-214.95
1643.635,-214.82
1643.563,-215.14
1643.49,-215.57
1643.418,-215.96
1643.345,-216.15
1643.273,-216.37
1643.201,-216.78
1643.128,-216.89
1643.056,-216.92
1642.983,-216.77
1642.911,-216.58
1642.838,-216.39
1642.766,-216.25
1642.693,-216.39
1642.621,-216.72
1642.549,-217.63
1642.476,-218.41
1642.404,-219.67
1642.331,-221.48
1642.259,-223.28
1642.186,-226.48
1642.114,-229.46
1642.042,-231.5
1641.969,-232.52
1641.897,-232.65
1641.824,-230.45
1641.752,-229.83
1641.679,-227.95
1641.607,-225.14
1641.534,-220.84
1641.462,-217.43
1641.39,-214.58
1641.317,-211.97
1641.245,-208.32
1641.173,-205.83
1641.101,-204.99
1641.028,-205.01
1640.956,-206.23
1640.884,-207.28
1640.811,-208.66
1640.739,-209.63
1640.666,-210.92
1640.594,-212.38
1640.521,-213.53
1640.449,-213.7
1640.376,-213.36
1640.304,-213.37
1640.128,-209.6
1640.04,-206.62
1639.952,-203.03
1639.864,-199.24
1639.775,-196.42
1639.687,-193.26
1639.599,-191.53
1639.511,-190.58
1639.423,-190.67
1639.335,-192.07
1639.247,-194.14
1639.159,-197.06
1639.071,-199.58
1638.982,-202.44
1638.894,-205.16
1638.806,-207.85
1638.718,-210.1
1638.63,-213.22
1638.541,-215.27
1638.453,-215.5
1638.365,-214.62
1638.277,-213.51
1638.189,-211.89
1638.101,-210.3
1638.013,-208.57
1637.925,-204.09
1637.837,-200.72
1637.748,-197.98
1637.66,-196.12
1637.572,-193.76
1637.484,-191.97
1637.396,-187.3
1637.308,-183.33
1637.22,-183.34
1637.132,-184.46
1637.044,-185.76
1636.956,-187.22
1636.868,-188.67
1636.779,-191.42
1636.691,-194.7
1636.603,-198.06
1636.515,-201.65
1636.427,-205.54
1636.339,-209.36
1636.251,-212.08
1636.163,-219.53
1636.075,-224.82
1635.987,-228.19
1635.899,-230.86
1635.811,-231.82
1635.722,-232.32
1635.634,-232.74
1635.546,-231.19
1635.458,-227.57
1635.37,-224.29
1635.282,-222.75
1635.194,-222.54
1635.106,-222.42
1635.018,-223.53
1634.93,-225.16
1634.841,-226.5
1634.753,-227.84
1634.665,-228.83
1634.577,-228.62
1634.488,-227.43
1634.4,-226.09
1634.312,-224.13
1634.218,-221.62
1634.123,-221.77
1634.029,-222.94
1633.935,-224.39
1633.84,-229.16
1633.746,-235.95
1633.651,-241.65
1633.557,-245.47
1633.462,-249.73
1633.368,-254.45
1633.273,-257.96
1633.179,-252.2
1633.084,-224.19
1632.99,-222.41
1632.895,-222.19
1632.801,-222.32
1632.707,-222.41
1632.612,-222.43
1632.518,-222.72
1632.423,-222.57
1632.329,-222.13
1632.234,-222.04
1632.14,-223.12
1632.045,-223.28
1631.951,-223.64
1631.856,-224.12
1631.762,-226.09
1631.668,-228.75
1631.573,-229.52
1631.479,-228.97
1631.384,-228.1
1631.29,-227.87
1631.195,-228.5
1631.101,-229.33
1631.006,-230.49
1630.912,-230.75
1630.817,-232.86
1630.723,-233.54
1630.628,-233.61
1630.534,-233.97
1630.44,-232.44
1630.345,-234.03
1630.251,-237.78
1630.157,-239
1630.062,-233.04
1629.968,-226.59
1629.873,-225.68
1629.779,-224.74
1629.684,-224.62
1629.589,-224.82
1629.495,-225.13
1629.401,-228.27
1629.306,-230.38
1629.212,-233.48
1629.117,-236.17
1629.023,-237.91
1628.929,-238.45
1628.834,-240.9
1628.74,-241.59
1628.645,-241.25
1628.551,-239.84
1628.362,-234.29
1628.267,-233.89
1628.182,-233.08
1628.098,-233.08
1628.013,-232.98
1627.929,-233.79
1627.844,-234.6
1627.76,-235.71
1627.675,-236.62
1627.59,-237.53
1627.506,-236.62
1627.421,-237.53
1627.336,-237.03
1627.251,-233.58
1627.167,-231.05
1627.082,-228.93
1626.997,-227.41
1626.912,-225.79
1626.828,-223.86
1626.743,-222.45
1626.658,-222.14
1626.574,-221.84
1626.489,-221.74
1626.404,-222.04
1626.319,-222.45
1626.235,-223.36
1626.15,-224.77
1626.065,-225.89
1625.981,-226.09
1625.896,-227
1625.811,-226.8
1625.726,-226.09
1625.642,-226.09
1625.557,-225.69
1625.472,-225.18
1625.387,-223.86
1625.303,-223.15
1625.218,-222.24
1625.133,-221.23
1625.049,-220.02
1624.964,-218.4
1624.879,-217.59
1624.794,-215.86
1624.71,-214.55
1624.625,-213.64
1624.54,-213.43
1624.456,-213.33
1624.371,-213.74
1624.286,-215.16
1624.201,-216.57
1624.117,-216.88
1624.032,-220.62
1623.947,-223.66
1623.862,-227.1
1623.778,-230.14
1623.693,-233.08
1623.608,-236.12
1623.524,-239.36
1623.439,-241.99
1623.354,-243.61
1623.269,-241.79
1623.185,-241.79
1623.1,-240.37
1623.015,-237.53
1622.931,-235.81
1622.846,-230.65
1622.761,-226.9
1622.676,-222.65
1622.592,-220.62
1622.507,-219
1622.422,-219.31
1622.337,-219.71
1622.253,-220.32
1622.168,-223.05
1622.085,-229.43
1622.002,-234.8
1621.919,-238.65
1621.836,-243.71
1621.752,-250.7
1621.669,-249.99
1621.586,-248.06
1621.503,-239.86
1621.42,-234.5
1621.337,-230.45
1621.253,-227.41
1621.17,-224.07
1621.087,-219.61
1621.004,-217.38
1620.92,-216.17
1620.837,-214.75
1620.754,-213.84
1620.671,-212.72
1620.588,-211.51
1620.505,-209.99
1620.422,-208.67
1620.339,-196.73
1620.255,-190.65
1620.172,-189.54
1620.089,-190.35
1620.006,-193.89
1619.922,-197.03
1619.839,-200.78
1619.756,-204.62
1619.673,-206.85
1619.59,-211.71
1619.507,-215.56
1619.423,-219.41
1619.34,-222.85
1619.257,-213.23
1619.174,-197.03
1619.091,-198.35
1619.008,-200.67
1618.925,-204.02
1618.842,-208.37
1618.759,-212.83
1618.675,-216.98
1618.592,-221.13
1618.509,-224.77
1618.426,-227.71
1618.343,-230.14
1618.26,-232.37
1618.176,-236.93
1618.093,-237.74
1618.01,-236.42
1617.927,-233.79
1617.843,-231.15
1617.76,-227.71
1617.677,-223.05
1617.594,-216.37
1617.511,-212.22
1617.428,-209.48
1617.345,-208.17
1617.262,-209.48
1617.178,-212.62
1617.095,-216.47
1617.012,-220.12
1616.929,-223.36
1616.845,-226.19
1616.762,-227.91
1616.679,-229.33
1616.596,-231.66
1616.513,-231.56
1616.43,-232.07
1616.346,-231.36
1616.263,-230.04
1616.18,-227.21
1616.097,-223.76
1615.923,-210.6
1615.831,-213.23
1615.74,-214.85
1615.649,-214.85
1615.557,-216.67
1615.466,-214.14
1615.375,-211.31
1615.283,-210.6
1615.192,-208.88
1615.101,-207.66
1615.009,-206.35
1614.918,-204.42
1614.827,-206.75
1614.735,-208.07
1614.644,-212.32
1614.553,-218.6
1614.462,-223.76
1614.37,-230.45
1614.279,-236.93
1614.188,-241.99
1614.096,-245.43
1614.005,-246.24
1613.914,-244.22
1613.822,-242.8
1613.731,-241.58
1613.64,-239.86
1613.548,-238.24
1613.457,-236.01
1613.366,-230.04
1613.274,-209.18
1613.183,-204.52
1613.092,-203.61
1613,-202.9
1612.909,-204.02
1612.818,-207.16
1612.726,-210.4
1612.635,-213.13
1612.544,-215.26
1612.452,-216.78
1612.361,-216.98
1612.27,-216.37
1612.178,-213.74
1612.087,-210.7
1611.996,-206.75
1611.904,-203.71
1611.813,-201.59
1611.722,-200.07
1611.63,-198.35
1611.539,-195.92
1611.448,-193.38
1611.357,-189.64
1611.265,-185.38
1611.174,-180.42
1611.083,-173.03
1610.991,-163.41
1610.9,-155.51
1610.809,-149.74
1610.717,-146.7
1610.626,-145.99
1610.535,-148.22
1610.443,-153.79
1610.352,-161.69
1610.261,-169.99
1610.169,-179.41
1610.078,-193.99
1609.987,-211.41
1609.895,-220.02
1609.804,-232.67
1609.699,-236.22
1609.595,-236.22
1609.491,-234.8
1609.386,-234.9
1609.282,-234.39
1609.177,-231.66
1609.072,-230.95
1608.968,-231.56
1608.864,-231.46
1608.759,-230.14
1608.655,-228.22
1608.55,-223.05
1608.446,-216.78
1608.341,-210.6
1608.237,-203
1608.133,-191.46
1608.028,-188.83
1607.924,-191.87
1607.819,-197.94
1607.715,-204.42
1607.611,-211.61
1607.506,-217.89
1607.402,-223.56
1607.297,-228.72
1607.192,-232.88
1607.088,-235.2
1606.984,-237.53
1606.879,-238.65
1606.775,-240.07
1606.67,-239.56
1606.566,-239.05
1606.461,-238.14
1606.357,-236.93
1606.253,-235.2
1606.148,-233.28
1606.044,-230.45
1605.939,-229.33
1605.835,-228.02
1605.731,-226.19
1605.626,-224.88
1605.522,-223.46
1605.417,-222.04
1605.312,-219.61
1605.208,-218.4
1605.104,-216.78
1604.999,-214.45
1604.895,-210.6
1604.79,-208.67
1604.686,-206.35
1604.581,-205.23
1604.477,-205.23
1604.373,-205.13
1604.268,-204.83
1604.164,-204.22
1604.059,-202.7
1603.955,-200.88
1603.851,-199.26
1603.746,-197.74
1603.642,-196.73
1603.537,-190.55
1603.44,-184.78
1603.343,-179.51
1603.245,-175.16
1603.148,-170.6
1603.051,-168.68
1602.954,-167.76
1602.856,-168.47
1602.759,-172.73
1602.662,-177.38
1602.564,-182.35
1602.467,-186.5
1602.369,-189.33
1602.272,-189.74
1602.175,-191.87
1602.078,-192.37
1601.98,-192.07
1601.883,-192.78
1601.786,-192.78
1601.689,-192.07
1601.591,-192.17
1601.494,-191.66
1601.397,-192.88
1601.3,-192.37
1601.202,-193.59
1601.105,-195.81
1601.008,-197.43
1600.911,-199.26
1600.813,-201.28
1600.716,-201.59
1600.618,-201.69
1600.521,-200.88
1600.424,-199.76
1600.326,-198.65
1600.229,-198.24
1600.132,-198.14
1600.035,-198.04
1599.937,-200.78
1599.84,-203.41
1599.743,-205.64
1599.646,-211.1
1599.549,-225.08
1599.451,-224.77
1599.354,-220.32
1599.257,-211.71
1599.16,-201.48
1599.062,-194.8
1598.965,-191.56
1598.868,-190.95
1598.77,-192.68
1598.673,-200.88
1598.575,-207.36
1598.478,-212.42
1598.381,-214.65
1598.284,-216.07
1598.186,-214.55
1598.089,-210.6
1597.992,-207.56
1597.895,-203.31
1597.797,-200.07
1597.7,-196.73
1597.603,-195
1597.506,-194.4
1597.408,-195.21
1597.311,-197.94
1597.214,-201.18
1596.982,-208.17
1596.866,-211.61
1596.75,-215.26
1596.634,-216.67
1596.518,-215.97
1596.402,-212.83
1596.286,-210.6
1596.169,-209.18
1596.053,-208.88
1595.937,-209.38
1595.821,-212.93
1595.705,-215.16
1595.589,-217.48
1595.473,-221.13
1595.357,-224.57
1595.241,-226.6
1595.125,-227.1
1595.009,-227.1
1594.893,-226.4
1594.777,-224.07
1594.661,-222.34
1594.545,-221.23
1594.429,-219.21
1594.313,-215.26
1594.197,-213.84
1594.081,-207.05
1593.965,-199.05
1593.849,-203
1593.733,-211.31
1593.617,-218.09
1593.501,-223.56
1593.385,-226.8
1593.269,-221.64
1593.153,-210.9
1593.037,-206.85
1592.921,-204.12
1592.805,-202.4
1592.689,-200.98
1592.573,-199.97
1592.457,-200.37
1592.34,-202.19
1592.224,-204.62
1592.108,-207.36
1591.992,-209.99
1591.876,-211.91
1591.76,-213.74
1591.644,-214.85
1591.528,-212.93
1591.412,-211.81
1591.296,-210.09
1591.18,-208.78
1591.064,-207.16
1590.948,-207.86
1590.832,-208.47
1590.733,-208.37
1590.634,-209.28
1590.535,-209.38
1590.436,-208.78
1590.337,-208.27
1590.238,-206.75
1590.138,-207.76
1590.039,-208.67
1589.94,-210.8
1589.841,-211.81
1589.742,-214.55
1589.643,-216.27
1589.544,-217.28
1589.445,-217.59
1589.346,-216.07
1589.247,-212.72
1589.148,-210.19
1589.049,-209.89
1588.95,-210.6
1588.85,-211
1588.751,-210.9
1588.652,-210.4
1588.553,-210.5
1588.454,-211.51
1588.355,-213.43
1588.256,-217.48
1588.157,-221.33
1588.058,-224.47
1587.959,-226.9
1587.86,-227
1587.761,-227.91
1587.662,-227
1587.562,-225.59
1587.463,-224.37
1587.364,-222.95
1587.265,-221.53
1587.166,-220.93
1587.067,-220.02
1586.968,-219.61
1586.869,-218.7
1586.77,-219.31
1586.671,-220.42
1586.572,-220.93
1586.473,-221.53
1586.374,-222.04
1586.274,-222.55
1586.175,-222.95
1586.076,-216.67
1585.977,-212.22
1585.878,-211.81
1585.779,-212.62
1585.68,-213.74
1585.581,-214.14
1585.482,-214.55
1585.383,-215.26
1585.284,-215.46
1585.185,-215.56
1585.086,-215.46
1584.986,-214.95
1584.887,-212.72
1584.788,-211.71
1584.689,-209.38
1584.59,-206.65
1584.491,-207.16
1584.392,-208.07
1584.3,-211.81
1584.209,-215.56
1584.117,-217.99
1584.026,-220.93
1583.934,-222.14
1583.843,-223.56
1583.751,-225.38
1583.66,-227.81
1583.568,-230.04
1583.476,-232.57
1583.385,-235.61
1583.293,-237.23
1583.202,-238.34
1583.11,-239.36
1583.019,-237.74
1582.927,-236.72
1582.836,-234.09
1582.744,-230.95
1582.653,-216.17
1582.561,-207.16
1582.469,-202.19
1582.378,-198.24
1582.286,-195.92
1582.195,-195.92
1582.103,-195.31
1582.012,-197.43
1581.92,-199.86
1581.829,-202.4
1581.737,-204.62
1581.645,-216.37
1581.554,-221.43
1581.462,-222.45
1581.371,-224.47
1581.279,-226.19
1581.188,-227.21
1581.096,-229.13
1581.005,-230.85
1580.913,-231.26
1580.822,-231.46
1580.73,-230.55
1580.639,-221.53
1580.547,-213.64
1580.455,-211.51
1580.364,-209.99
1580.273,-207.76
1580.181,-208.17
1580.09,-208.98
1579.998,-209.59
1579.907,-209.48
1579.816,-209.79
1579.724,-209.48
1579.632,-209.48
1579.541,-210.09
1579.449,-211.41
1579.358,-212.83
1579.266,-215.66
1579.175,-218.19
1579.083,-219.81
1578.992,-224.77
1578.9,-226.5
1578.809,-225.79
1578.717,-223.15
1578.625,-219.61
1578.534,-215.05
1578.442,-209.59
1578.351,-204.02
1578.259,-202.29
1578.168,-202.19
1578.076,-203.81
1577.985,-206.14
1577.893,-209.99
1577.774,-215.97
1577.654,-219.41
1577.535,-225.99
1577.416,-230.24
1577.297,-233.99
1577.177,-236.12
1577.058,-236.82
1576.939,-236.32
1576.82,-234.39
1576.7,-231.05
1576.581,-228.72
1576.462,-227.41
1576.342,-222.85
1576.223,-207.56
1576.104,-205.03
1575.985,-202.19
1575.865,-198.95
1575.746,-195.61
1575.627,-193.69
1575.508,-191.87
1575.388,-191.16
1575.269,-191.26
1575.15,-196.52
1575.03,-203.31
1574.911,-208.88
1574.792,-213.43
1574.673,-218.19
1574.553,-223.36
1574.434,-228.02
1574.315,-232.17
1574.196,-234.7
1574.076,-236.12
1573.957,-237.03
1573.838,-237.94
1573.718,-240.17
1573.599,-243.1
1573.48,-245.94
1573.361,-247.66
1573.241,-251.51
1573.122,-252.62
1573.003,-249.99
1572.884,-246.65
1572.764,-242.8
1572.645,-238.45
1572.526,-235.41
1572.406,-232.07
1572.287,-229.94
1572.168,-228.52
1572.049,-226.4
1571.929,-214.65
1571.81,-210.19
1571.691,-208.78
1571.572,-208.78
1571.452,-208.57
1571.333,-209.79
1571.109,-209.89
1570.996,-212.62
1570.884,-212.62
1570.772,-214.55
1570.66,-214.14
1570.548,-213.03
1570.435,-211.61
1570.323,-210.7
1570.211,-209.59
1570.099,-207.76
1569.987,-207.56
1569.874,-207.26
1569.762,-206.75
1569.65,-207.16
1569.538,-207.05
1569.426,-206.45
1569.313,-205.64
1569.201,-203.81
1569.089,-202.7
1568.977,-201.99
1568.865,-201.48
1568.752,-202.4
1568.64,-205.74
1568.528,-209.18
1568.415,-212.02
1568.303,-214.45
1568.191,-211.21
1568.078,-207.16
1567.966,-204.73
1567.854,-201.28
1567.742,-199.36
1567.629,-197.74
1567.517,-196.83
1567.405,-196.12
1567.293,-195.31
1567.18,-194.5
1567.068,-194.5
1566.956,-195
1566.844,-199.26
1566.732,-206.55
