year (AD) [1-1],d18O (permil) [1-1],year (AD) [2-1],d18O (permil) [2-1],year (AD) [3-1],d18O (permil) [3-1]
NA,NA,1430.534091,-4.99,NA,NA
NA,NA,1430.443182,-5.11,NA,NA
NA,NA,1430.352273,-5.13,NA,NA
NA,NA,1430.261364,-5.28,NA,NA
NA,NA,1430.170455,-5.25,NA,NA
NA,NA,1430.079545,-5.27,NA,NA
NA,NA,1429.988636,-5.33,NA,NA
NA,NA,1429.897727,-5.18,NA,NA
NA,NA,1429.806818,-5,NA,NA
NA,NA,1429.715909,-4.91,NA,NA
NA,NA,1429.625,-4.95,NA,NA
NA,NA,1429.534091,-4.97,NA,NA
NA,NA,1429.443182,-5.07,NA,NA
NA,NA,1429.352273,-5.16,NA,NA
NA,NA,1429.261364,-5.11,NA,NA
NA,NA,1429.170455,-5.04,NA,NA
NA,NA,1429.079545,-5.28,NA,NA
NA,NA,1428.988636,-5.12,NA,NA
NA,NA,1428.897727,-5.09,NA,NA
NA,NA,1428.806818,-4.91,NA,NA
NA,NA,1428.715909,-4.91,NA,NA
NA,NA,1428.625,-4.87,NA,NA
NA,NA,1428.541667,-4.95,NA,NA
NA,NA,1428.458333,-4.94,NA,NA
NA,NA,1428.375,-5.01,NA,NA
NA,NA,1428.291667,-5.3,NA,NA
NA,NA,1428.208333,-5.31,NA,NA
NA,NA,1428.125,-5.27,NA,NA
NA,NA,1428.041667,-5.3,NA,NA
NA,NA,1427.958333,-5.34,NA,NA
NA,NA,1427.875,-5.09,NA,NA
NA,NA,1427.791667,-5.01,NA,NA
NA,NA,1427.708333,-4.79,NA,NA
NA,NA,1427.625,-4.95,NA,NA
NA,NA,1427.525,-5.26,NA,NA
NA,NA,1427.425,-5.32,NA,NA
NA,NA,1427.325,-5.41,NA,NA
NA,NA,1427.225,-5.34,NA,NA
NA,NA,1427.125,-5.34,NA,NA
NA,NA,1427.025,-4.99,NA,NA
NA,NA,1426.925,-4.96,NA,NA
NA,NA,1426.825,-4.88,NA,NA
NA,NA,1426.725,-4.71,NA,NA
NA,NA,1426.625,-4.74,NA,NA
NA,NA,1426.534091,-4.83,NA,NA
NA,NA,1426.443182,-4.96,NA,NA
NA,NA,1426.352273,-4.99,NA,NA
NA,NA,1426.261364,-5.01,NA,NA
NA,NA,1426.170455,-5.23,NA,NA
NA,NA,1426.079545,-5.09,NA,NA
NA,NA,1425.988636,-4.99,NA,NA
NA,NA,1425.897727,-4.86,NA,NA
NA,NA,1425.806818,-5,NA,NA
NA,NA,1425.715909,-4.81,NA,NA
NA,NA,1425.625,-4.88,NA,NA
NA,NA,1425.534091,-4.97,NA,NA
NA,NA,1425.443182,-5.12,NA,NA
NA,NA,1425.352273,-5.18,NA,NA
NA,NA,1425.261364,-5.17,NA,NA
NA,NA,1425.170455,-5.08,NA,NA
NA,NA,1425.079545,-4.99,NA,NA
NA,NA,1424.988636,-5.05,NA,NA
NA,NA,1424.897727,-5.05,NA,NA
NA,NA,1424.806818,-5.04,NA,NA
NA,NA,1424.715909,-4.92,NA,NA
NA,NA,1424.625,-4.82,NA,NA
NA,NA,1424.541667,-5,NA,NA
NA,NA,1424.458333,-4.96,NA,NA
NA,NA,1424.375,-5.17,NA,NA
NA,NA,1424.291667,-5.18,NA,NA
NA,NA,1424.208333,-5.1,NA,NA
NA,NA,1424.125,-5.07,NA,NA
NA,NA,1424.041667,-5.1,NA,NA
NA,NA,1423.958333,-5.15,NA,NA
NA,NA,1423.875,-4.98,NA,NA
NA,NA,1423.791667,-4.94,NA,NA
NA,NA,1423.708333,-4.78,NA,NA
NA,NA,1423.625,-4.59,NA,NA
NA,NA,1423.553571,-4.63,NA,NA
NA,NA,1423.482143,-4.67,NA,NA
NA,NA,1423.410714,-4.78,NA,NA
NA,NA,1423.339286,-5.05,NA,NA
NA,NA,1423.267857,-4.89,NA,NA
NA,NA,1423.196429,-4.99,NA,NA
NA,NA,1423.125,-5.01,NA,NA
NA,NA,1423.053571,-4.87,NA,NA
NA,NA,1422.982143,-5.03,NA,NA
NA,NA,1422.910714,-5.07,NA,NA
NA,NA,1422.839286,-4.98,NA,NA
NA,NA,1422.767857,-5.03,NA,NA
NA,NA,1422.696429,-4.75,NA,NA
NA,NA,1422.625,-4.64,NA,NA
NA,NA,1422.548077,-4.7,NA,NA
NA,NA,1422.471154,-4.82,NA,NA
NA,NA,1422.394231,-4.95,NA,NA
NA,NA,1422.317308,-4.93,NA,NA
NA,NA,1422.240385,-5.06,NA,NA
NA,NA,1422.163462,-5.08,NA,NA
NA,NA,1422.086538,-4.94,NA,NA
NA,NA,1422.009615,-5.11,NA,NA
NA,NA,1421.932692,-5.09,NA,NA
NA,NA,1421.855769,-5.08,NA,NA
NA,NA,1421.778846,-5.07,NA,NA
NA,NA,1421.701923,-5.15,NA,NA
NA,NA,1421.625,-5.17,NA,NA
NA,NA,1421.541667,-5.2,NA,NA
NA,NA,1421.458333,-5.22,NA,NA
NA,NA,1421.375,-5.28,NA,NA
NA,NA,1421.291667,-5.43,NA,NA
NA,NA,1421.208333,-5.4,NA,NA
NA,NA,1421.125,-5.39,NA,NA
NA,NA,1421.041667,-5.1,NA,NA
NA,NA,1420.958333,-5.13,NA,NA
NA,NA,1420.875,-5.07,NA,NA
NA,NA,1420.791667,-5.14,NA,NA
NA,NA,1420.708333,-5,NA,NA
NA,NA,1420.625,-5.1,NA,NA
NA,NA,1420.541667,-5.24,NA,NA
NA,NA,1420.458333,-5.29,NA,NA
NA,NA,1420.375,-5.31,NA,NA
NA,NA,1420.291667,-5.24,NA,NA
NA,NA,1420.208333,-5.07,NA,NA
NA,NA,1420.125,-5.35,NA,NA
NA,NA,1420.041667,-5.2,NA,NA
NA,NA,1419.958333,-5.23,NA,NA
NA,NA,1419.875,-5.06,NA,NA
NA,NA,1419.791667,-5.13,NA,NA
NA,NA,1419.708333,-4.75,NA,NA
NA,NA,1419.625,-4.67,NA,NA
NA,NA,1419.534091,-4.86,NA,NA
NA,NA,1419.443182,-4.94,NA,NA
NA,NA,1419.352273,-4.97,NA,NA
NA,NA,1419.261364,-5,NA,NA
NA,NA,1419.170455,-4.77,NA,NA
NA,NA,1419.079545,-4.74,NA,NA
NA,NA,1418.988636,-4.9,NA,NA
NA,NA,1418.897727,-4.75,NA,NA
NA,NA,1418.806818,-4.73,NA,NA
NA,NA,1418.715909,-4.59,NA,NA
NA,NA,1418.625,-4.5,NA,NA
NA,NA,1418.553571,-4.56,NA,NA
NA,NA,1418.482143,-4.8,NA,NA
NA,NA,1418.410714,-4.76,NA,NA
NA,NA,1418.339286,-4.99,NA,NA
NA,NA,1418.267857,-4.95,NA,NA
NA,NA,1418.196429,-4.91,NA,NA
NA,NA,1418.125,-4.89,NA,NA
NA,NA,1418.053571,-5.2,NA,NA
NA,NA,1417.982143,-5.13,NA,NA
NA,NA,1417.910714,-5.1,NA,NA
NA,NA,1417.839286,-5.01,NA,NA
NA,NA,1417.767857,-4.92,NA,NA
NA,NA,1417.696429,-4.89,NA,NA
NA,NA,1417.625,-4.96,NA,NA
NA,NA,1417.5625,-4.97,NA,NA
NA,NA,1417.5,-5.02,NA,NA
NA,NA,1417.4375,-5.14,NA,NA
NA,NA,1417.375,-5.13,NA,NA
NA,NA,1417.3125,-5.04,NA,NA
NA,NA,1417.25,-5.16,NA,NA
NA,NA,1417.1875,-5.1,NA,NA
NA,NA,1417.125,-5.16,NA,NA
NA,NA,1417.0625,-5.18,NA,NA
NA,NA,1417,-5.33,NA,NA
NA,NA,1416.9375,-5.22,NA,NA
NA,NA,1416.875,-5.14,NA,NA
NA,NA,1416.8125,-5.12,NA,NA
NA,NA,1416.75,-4.98,NA,NA
NA,NA,1416.6875,-4.98,NA,NA
NA,NA,1416.625,-5.04,NA,NA
NA,NA,1416.5625,-5.18,NA,NA
NA,NA,1416.5,-5.16,NA,NA
NA,NA,1416.4375,-5.29,NA,NA
NA,NA,1416.375,-5.26,NA,NA
NA,NA,1416.3125,-5.3,NA,NA
NA,NA,1416.25,-5.31,NA,NA
NA,NA,1416.1875,-5.27,NA,NA
NA,NA,1416.125,-5.15,NA,NA
NA,NA,1416.0625,-5.11,NA,NA
NA,NA,1416,-5.1,NA,NA
NA,NA,1415.9375,-5,NA,NA
NA,NA,1415.875,-5.09,NA,NA
NA,NA,1415.8125,-4.96,NA,NA
NA,NA,1415.75,-4.96,NA,NA
NA,NA,1415.6875,-5.07,NA,NA
NA,NA,1415.625,-5.06,NA,NA
NA,NA,1415.558333,-5.03,NA,NA
NA,NA,1415.491667,-5.15,NA,NA
NA,NA,1415.425,-5.26,NA,NA
NA,NA,1415.358333,-4.98,NA,NA
NA,NA,1415.291667,-5.21,NA,NA
NA,NA,1415.225,-5.14,NA,NA
NA,NA,1415.158333,-5.12,NA,NA
NA,NA,1415.091667,-5.14,NA,NA
NA,NA,1415.025,-5.2,NA,NA
NA,NA,1414.958333,-5.08,NA,NA
NA,NA,1414.891667,-5.09,NA,NA
NA,NA,1414.825,-5.13,NA,NA
NA,NA,1414.758333,-5.1,NA,NA
NA,NA,1414.691667,-5.05,NA,NA
NA,NA,1414.625,-4.97,NA,NA
NA,NA,1414.579545,-4.91,NA,NA
NA,NA,1414.534091,-4.93,NA,NA
NA,NA,1414.488636,-4.94,NA,NA
NA,NA,1414.443182,-4.93,NA,NA
NA,NA,1414.397727,-5.03,NA,NA
NA,NA,1414.352273,-5,NA,NA
NA,NA,1414.306818,-5.05,NA,NA
NA,NA,1414.261364,-5.11,NA,NA
NA,NA,1414.215909,-5.13,NA,NA
NA,NA,1414.170455,-5.13,NA,NA
NA,NA,1414.125,-5.1,NA,NA
NA,NA,1414.079545,-5.14,NA,NA
NA,NA,1414.034091,-5.11,NA,NA
NA,NA,1413.988636,-5.09,NA,NA
NA,NA,1413.943182,-5.06,NA,NA
NA,NA,1413.897727,-4.92,NA,NA
NA,NA,1413.852273,-5.04,NA,NA
NA,NA,1413.806818,-4.91,NA,NA
NA,NA,1413.761364,-4.92,NA,NA
NA,NA,1413.715909,-4.91,NA,NA
NA,NA,1413.670455,-5.02,NA,NA
NA,NA,1413.625,-4.91,NA,NA
NA,NA,1413.5625,-5.08,NA,NA
NA,NA,1413.5,-5.06,NA,NA
NA,NA,1413.4375,-5.14,NA,NA
NA,NA,1413.375,-5.08,NA,NA
NA,NA,1413.3125,-5.12,NA,NA
NA,NA,1413.25,-5.09,NA,NA
NA,NA,1413.1875,-5.13,NA,NA
NA,NA,1413.125,-5.08,NA,NA
NA,NA,1413.0625,-5.11,NA,NA
NA,NA,1413,-5.02,NA,NA
NA,NA,1412.9375,-4.95,NA,NA
NA,NA,1412.875,-4.91,NA,NA
NA,NA,1412.8125,-5.01,NA,NA
NA,NA,1412.75,-5.04,NA,NA
NA,NA,1412.6875,-4.94,NA,NA
NA,NA,1412.625,-4.85,NA,NA
NA,NA,1412.558333,-5.12,NA,NA
NA,NA,1412.491667,-5.1,NA,NA
NA,NA,1412.425,-5.18,NA,NA
NA,NA,1412.358333,-5.23,NA,NA
NA,NA,1412.291667,-5.25,NA,NA
NA,NA,1412.225,-5.23,NA,NA
NA,NA,1412.158333,-5.24,NA,NA
NA,NA,1412.091667,-5.19,NA,NA
NA,NA,1412.025,-5.18,NA,NA
NA,NA,1411.958333,-5.08,NA,NA
NA,NA,1411.891667,-4.98,NA,NA
NA,NA,1411.825,-5.03,NA,NA
NA,NA,1411.758333,-5.02,NA,NA
NA,NA,1411.691667,-4.9,NA,NA
NA,NA,1411.625,-4.97,NA,NA
