year (AD),depth (mm),d18O (permil),d13C (permil)
430.1,308.6,-3.39,-8.71
429.9,308.7,-3.42,-8.48
429.8,308.8,-3.44,-8.49
429.7,308.9,-3.31,-8.46
429.6,309,-3.41,-8.46
429.5,309.1,-3.49,-8.37
429.3,309.2,-3.39,-8.32
429.1,309.3,-3.61,-8.52
429.1,309.4,-3.63,-8.68
429,309.5,-3.36,-8.39
428.9,309.6,-3.41,-8.49
428.9,309.7,-3.44,-8.61
428.8,309.8,-3.32,-8.61
428.6,309.9,-3.38,-8.62
428.5,310,-3.4,-8.7
428.5,310.1,-3.43,-8.76
428.4,310.2,-3.37,-8.71
428.4,310.3,-3.5,-8.83
428.3,310.4,NA,NA
428.3,310.5,-3.45,-8.73
428.2,310.6,-3.69,-8.67
427.9,310.7,NA,NA
427.6,310.8,-3.4,-8.87
427.3,310.9,-3.37,-8.8
427,311,-3.53,-8.84
426.8,311.1,-3.42,-8.78
426.6,311.2,-3.49,-8.67
426.5,311.3,-3.47,-8.73
426.3,311.4,-3.57,-8.58
426.1,311.5,-3.6,-8.78
425.9,311.6,-3.63,-8.79
425.7,311.7,-3.78,-8.83
425.5,311.8,-3.67,-8.68
425.3,311.9,-3.49,-8.75
425,312,-3.44,-8.71
424.8,312.1,-3.47,-8.81
424.5,312.2,-3.49,-8.79
424.2,312.3,-3.57,-8.93
423.8,312.4,-3.5,-8.7
423.5,312.5,-3.49,-8.73
423.1,312.6,-3.38,-8.71
422.8,312.7,-3.31,-8.72
422.5,312.8,-3.3,-8.75
422.2,312.9,-3.34,-8.72
421.9,313,-3.3,-8.72
421.5,313.1,-3.34,-8.77
421.1,313.2,-3.43,-8.75
420.8,313.3,-3.37,-8.66
420.4,313.4,-3.35,-8.62
420,313.5,-3.34,-8.63
419.5,313.6,-3.49,-8.76
418.9,313.7,-3.45,-8.66
418.5,313.8,-3.3,-8.51
418.1,313.9,-3.29,-8.55
417.7,314,-3.22,-8.75
417.1,314.1,-3.06,-8.67
416.6,314.2,-3.07,-8.65
416.2,314.3,-3.07,-8.64
415.6,314.4,-3.19,-8.74
415.1,314.5,-2.99,-8.65
414.6,314.6,-3.05,-8.61
414,314.7,-3.47,-8.63
413.4,314.8,-3.05,-8.55
412.8,314.9,-3.13,-8.6
412.2,315,-3.11,-8.63
411.6,315.1,-3.08,-8.65
411.1,315.2,-3.32,-8.66
410.5,315.3,-3.25,-8.64
410,315.4,-3.08,-8.63
409.5,315.5,-3.81,-8.62
408.8,315.6,-3.4,-8.76
408.1,315.7,-3.91,-8.7
407.4,315.8,-3.33,-8.8
406.9,315.9,-3.56,-8.69
406.2,316,-3.34,-8.67
405.5,316.1,-3.57,-8.62
404.8,316.2,-3.87,-8.59
404.1,316.3,-3.61,-8.57
403.5,316.4,-4.1,-8.39
402.8,316.5,-3.79,-8.3
402,316.6,-3.97,-8.28
401.2,316.7,-4.19,-8.4
400.5,316.8,-3.93,-8.26
399.7,316.9,-4,-8.44
398.9,317,-3.65,-8.41
398.3,317.1,-3.93,-8.54
397.7,317.2,-3.65,-8.65
396.9,317.3,-3.89,-8.53
396.1,317.4,-3.66,-8.53
395.2,317.5,-3.83,-8.53
394.4,317.6,-4.32,-8.59
393.5,317.7,-3.93,-8.84
392.6,317.8,-3.72,-8.5
392,317.9,-3.55,-8.71
391.3,318,-3.62,-8.76
390.5,318.1,-3.63,-8.68
389.7,318.2,-3.55,-8.72
389.2,318.3,-3.51,-8.73
388.6,318.4,-3.9,-8.67
387.7,318.5,-3.8,-8.74
387.1,318.6,-3.69,-8.89
386.4,318.7,-3.44,-8.77
385.7,318.8,-4.08,-8.76
385,318.9,-3.49,-8.8
384.5,319,-3.63,-8.77
384,319.1,-3.47,-8.8
383.5,319.2,-3.45,-8.66
383,319.3,-3.37,-8.64
382.4,319.4,-3.52,-8.63
381.9,319.5,-3.36,-8.54
381.2,319.6,-3.56,-8.51
380.5,319.7,-3.44,-8.48
379.9,319.8,NA,NA
379.4,319.9,-3.87,-8.2
378.9,320,-4.18,-8.31
378.3,320.1,-4.26,-8.23
377.7,320.2,-3.93,-8.38
377,320.3,-3.9,-8.24
376.5,320.4,-3.71,-8.26
375.9,320.5,-3.92,-8.24
375.3,320.6,-3.76,-8.14
374.7,320.7,-3.59,-8.22
374.1,320.8,-3.53,-8.13
373.6,320.9,-3.66,-8.32
373,321,-3.42,-8.03
372.4,321.1,-3.51,-7.85
371.9,321.2,-3.43,-8
371.3,321.3,-3.57,-7.92
370.8,321.4,-3.64,-7.91
370.4,321.5,-3.62,-8.12
369.8,321.6,-3.39,-8.28
369.4,321.7,-3.68,-8.05
369,321.8,-3.49,-7.87
368.5,321.9,-3.89,-7.92
368.1,322,-4.36,-8.06
367.6,322.1,-3.79,-8.02
367.1,322.2,-3.49,-8.15
366.7,322.3,-3.46,-8.15
366.2,322.4,-3.6,-8.21
365.6,322.5,-3.49,-8.19
365.2,322.6,-3.71,-8.4
364.7,322.7,-3.85,-8.05
364.5,322.8,-3.63,-8.46
364.1,322.9,-3.34,-8
363.6,323,-3.55,-8.07
363.2,323.1,-3.56,-8.09
362.8,323.2,-3.78,-8.46
362.5,323.3,-3.8,-8.36
362.2,323.4,-3.87,-7.94
361.9,323.5,-3.78,-8.37
361.4,323.6,NA,NA
361,323.7,NA,NA
360.6,323.8,NA,NA
360.3,323.9,NA,NA
360.1,324,NA,NA
359.8,324.1,NA,NA
359.3,324.2,NA,NA
358.8,324.3,NA,NA
358.5,324.4,NA,NA
358.1,324.5,-4.4,-7.89
357.7,324.6,-4.14,-7.95
357.3,324.7,-3.8,-7.89
356.8,324.8,-3.64,-7.99
356.4,324.9,NA,NA
355.9,325,-3.67,-8.36
355.6,325.1,-3.61,-7.93
355.3,325.2,-3.71,-7.92
354.9,325.3,-3.48,-7.8
354.6,325.4,-3.79,-7.96
354.2,325.5,-3.39,-7.93
353.8,325.6,-4.25,-7.75
353.5,325.7,-3.86,-7.94
353.1,325.8,NA,NA
352.6,325.9,-4.63,-7.92
352.3,326,NA,NA
352.1,326.1,-4.13,-8.22
351.7,326.2,-3.7,-8.08
351.3,326.3,-3.85,-7.96
351,326.4,-3.57,-7.96
350.6,326.5,-3.72,-7.86
350.2,326.6,-3.65,-7.75
349.9,326.7,-3.61,-7.96
349.6,326.8,-3.46,-7.37
349.2,326.9,-3.49,-7.17
348.9,327,-3.82,-7.14
348.5,327.1,-3.43,-7.07
347.9,327.2,-3.59,-6.98
347.6,327.3,-3.46,-7.02
347.2,327.4,-3.49,-7.36
346.9,327.5,-3.58,-7.16
346.5,327.6,-3.55,-7.35
346.2,327.7,-3.83,-7.78
345.8,327.8,-3.78,-7.48
345.6,327.9,-3.93,-7.64
345.3,328,-3.7,-7.71
344.9,328.1,-4.22,-7.71
344.4,328.2,-4.51,-7.82
343.9,328.3,-3.78,-8.3
343.5,328.4,-3.67,-8.26
343.2,328.5,-4.03,-7.98
342.9,328.6,NA,NA
342.5,328.7,-3.68,-8.35
342.1,328.8,-4.28,-8.76
341.6,328.9,NA,NA
341.1,329,-3.63,-8.32
340.7,329.1,-3.54,-8.24
340.2,329.2,-3.52,-7.85
339.9,329.3,-3.6,-7.85
339.5,329.4,NA,NA
339.1,329.5,-3.57,-7.6
338.7,329.6,-3.91,-7.69
338.2,329.7,-3.63,-7.5
337.8,329.8,-3.88,-7.61
337.3,329.9,-3.35,-7.75
336.9,330,-3.65,-7.51
336.5,330.1,-3.78,-7.69
336,330.2,-4.16,-7.8
335.6,330.3,-3.66,-7.86
335.2,330.4,-3.68,-7.74
334.7,330.5,-3.59,-7.85
334.2,330.6,-3.75,-7.91
333.7,330.7,-3.97,-7.94
333.2,330.8,-3.55,-7.83
332.8,330.9,-3.47,-7.86
332.2,331,-4.16,-7.82
331.7,331.1,-3.89,-7.84
331.2,331.2,-3.66,-8
330.8,331.3,-3.52,-7.72
330.3,331.4,-3.66,-7.63
329.7,331.5,-3.43,-7.76
329.2,331.6,-3.7,-7.96
328.6,331.7,-3.54,-7.72
328.1,331.8,-3.59,-7.77
327.6,331.9,-4.14,-7.95
327,332,-3.8,-7.69
326.4,332.1,-4.24,-7.84
325.9,332.2,-3.78,-8.32
325.2,332.3,-4,-8.5
324.5,332.4,-3.73,-8.3
323.8,332.5,-4.13,-8.38
323.1,332.6,-4.03,-8.36
322.3,332.7,-3.82,-8.28
321.5,332.8,-3.72,-8.17
320.6,332.9,-3.79,-8.24
319.8,333,-3.72,-8.36
318.9,333.1,-3.81,-8.12
318.4,333.2,-3.53,-8.42
317.7,333.3,-3.57,-8.49
316.8,333.4,-3.49,-8.49
315.9,333.5,-3.59,-8.43
315.4,333.6,-3.55,-8.29
314.4,333.7,-3.42,-8.2
313.4,333.8,-3.62,-8.23
312.6,333.9,-3.53,-8.4
311.7,334,-3.46,-8.31
311.1,334.1,-3.53,-8.28
310.2,334.2,-3.51,-8.27
309.2,334.3,-3.62,-8.42
308.1,334.4,-3.68,-8.48
306.8,334.5,-3.48,-8.43
305.7,334.6,-3.67,-8.4
304.7,334.7,-3.91,-8.14
303.8,334.8,-3.82,-8.15
303.1,334.9,-3.84,-8.33
302.6,335,-3.66,-8.04
302.1,335.1,-3.56,-7.9
301.3,335.2,-4.11,-7.86
300.4,335.3,-3.6,-7.98
299.8,335.4,-3.67,-7.93
299.3,335.5,-3.67,-7.98
298.7,335.6,-3.69,-7.91
297.7,335.7,-3.63,-8.02
297,335.8,-3.68,-7.93
296.1,335.9,-3.64,-7.88
294.9,336,-3.8,-8.06
293.7,336.1,-3.65,-8.05
292.9,336.2,-3.43,-8.09
291.9,336.3,-3.48,-7.9
290.9,336.4,-3.95,-8.11
290.1,336.5,-3.5,-8.01
289.3,336.6,-3.46,-8.18
288.5,336.7,-3.74,-8.11
287.7,336.8,-3.58,-7.98
287,336.9,-3.73,-8.02
286.2,337,-3.55,-7.93
285.4,337.1,-3.59,-7.79
284.6,337.2,-3.52,-7.53
283.9,337.3,-3.51,-7.22
283.4,337.4,-3.67,-7.04
282.7,337.5,-3.58,-6.87
281.9,337.6,-3.4,-6.08
281.2,337.7,-3.43,-5.58
280.5,337.8,-3.35,-5.36
280,337.9,-3.36,-5.07
279.4,338,-3.8,-5.06
278.8,338.1,-3.39,-5.31
278.1,338.2,-3.48,-4.97
277.5,338.3,-3.61,-4.93
276.8,338.4,-3.19,-5.45
276.3,338.5,-3.18,-6.13
275.7,338.6,-3.19,-6.84
275.1,338.7,-3.23,-7.14
274.5,338.8,-3.4,-7.4
273.9,338.9,-3.37,-7.57
273.3,339,-3.64,-8.02
272.7,339.1,-3.59,-7.89
272.2,339.2,-3.29,-7.74
271.6,339.3,-3.29,-7.59
271,339.4,-3.51,-7.84
270.4,339.5,-3.37,-7.68
269.8,339.6,-3.61,-7.69
269.3,339.7,-3.32,-7.69
268.7,339.8,-3.33,-7.5
268.1,339.9,NA,NA
267.5,340,-3.4,-7.82
266.9,340.1,-3.47,-7.78
266.3,340.2,-3.3,-7.66
265.7,340.3,-3.38,-7.68
265.1,340.4,-3.36,-7.67
264.6,340.5,-3.29,-7.85
264.1,340.6,-3.2,-7.71
263.6,340.7,-3.18,-7.6
263.2,340.8,-3.26,-7.52
262.7,340.9,-3.58,-7.58
262.2,341,-3.3,-7.49
261.7,341.1,-3.2,-7.33
261.3,341.2,-3.36,-7.4
260.7,341.3,-3.28,-7.23
260.2,341.4,-3.17,-7.31
259.6,341.5,-3.21,-7.22
259,341.6,-3.33,-7.38
258.4,341.7,-3.21,-7.29
257.7,341.8,-3.15,-7.29
257,341.9,-3.22,-7.39
256.3,342,-3.33,-7.58
255.6,342.1,-3.42,-7.61
254.9,342.2,-3.4,-7.65
254.2,342.3,-3.38,-7.65
253.5,342.4,-3.53,-7.85
252.8,342.5,-3.45,-7.97
252.1,342.6,-3.38,-7.88
251.4,342.7,-3.32,-7.91
250.7,342.8,-3.34,-7.89
250,342.9,-3.38,-7.97
249.3,343,-3.58,-7.98
248.7,343.1,-3.53,-8.13
248.2,343.2,-3.6,-8.26
247.6,343.3,-3.63,-8.12
247,343.4,-3.68,-8.19
246.4,343.5,-3.67,-8.24
245.8,343.6,-3.48,-8.21
245.2,343.7,-3.6,-8.35
244.6,343.8,-3.53,-8.41
244,343.9,-3.52,-8.22
243.3,344,-3.67,-8.4
242.6,344.1,-3.64,-8.44
242.1,344.2,-3.43,-8.52
241.7,344.3,-3.66,-8.52
241.4,344.4,-3.58,-8.31
240.8,344.5,-3.35,-8.22
240.2,344.6,-3.25,-8.28
239.5,344.7,-3.41,-8.35
238.8,344.8,-3.25,-8.19
238.1,344.9,-3.35,-7.98
237.4,345,-3.46,-7.71
236.6,345.1,-3.44,-7.62
235.9,345.2,-3.59,-7.48
235.3,345.3,-3.27,-7.38
234.8,345.4,-3.45,-7.52
234.3,345.5,-3.52,-7.72
233.7,345.6,-3.39,-7.67
233.1,345.7,-3.35,-7.72
232.4,345.8,-3.35,-7.85
231.8,345.9,-3.51,-8.2
231,346,-3.31,-8.07
230.2,346.1,-3.5,-7.96
229.4,346.2,-3.58,-8.12
228.8,346.3,-3.47,-8.07
228.2,346.4,-3.58,-8.04
227.7,346.5,-3.55,-7.95
227.1,346.6,-3.49,-8.01
226.4,346.7,-3.4,-7.85
225.8,346.8,-3.37,-7.69
225.1,346.9,-3.31,-7.62
224.6,347,-3.3,-7.67
223.8,347.1,-3.33,-7.52
223.2,347.2,-3.29,-7.55
222.6,347.3,-3.35,-7.45
222,347.4,-3.34,-7.36
221.4,347.5,-3.4,-7.45
220.8,347.6,-3.39,-7.34
220.1,347.7,-3.44,-7.29
219.4,347.8,-3.27,-7.3
218.8,347.9,-3.33,-7.21
218.3,348,-3.38,-7.18
217.5,348.1,-3.44,-7.19
216.9,348.2,-3.49,-7.22
216.2,348.3,-3.44,-7.1
215.5,348.4,-3.4,-7.15
215,348.5,-3.43,-7.15
214.5,348.6,-3.3,-7.12
214,348.7,-3.2,-7.11
213.4,348.8,-3.27,-7.22
213,348.9,-3.27,-7.15
212.5,349,-3.21,-7.1
211.9,349.1,-3.24,-7.2
211.6,349.2,-3.23,-7.24
211,349.3,-3.4,-7.27
210.3,349.4,-3.45,-7.36
209.6,349.5,-3.65,-7.4
209.2,349.6,-3.71,-7.56
208.8,349.7,-3.78,-7.7
208.3,349.8,-3.89,-7.79
207.6,349.9,-3.85,-7.87
206.9,350,-3.88,-7.66
206.4,350.1,-3.82,-7.94
205.8,350.2,-3.65,-7.97
205.2,350.3,-3.66,-7.92
204.6,350.4,-3.58,-7.94
204,350.5,-3.64,-8.03
203.4,350.6,-3.7,-8.09
202.8,350.7,-3.73,-8.03
202.3,350.8,-3.79,-8.08
201.8,350.9,-3.63,-7.99
201.4,351,-3.67,-7.9
201,351.1,-3.67,-7.83
200.6,351.2,-3.9,-7.86
200.2,351.3,-3.87,-7.7
199.8,351.4,-3.73,-7.58
199.4,351.5,-3.86,-7.69
199,351.6,-3.92,-7.74
198.5,351.7,-3.9,-7.67
198.1,351.8,-4.13,-7.64
197.6,351.9,-3.61,-7.57
197.2,352,-3.58,-7.59
196.8,352.1,-3.95,-7.66
196.3,352.2,-3.81,-7.49
195.7,352.3,-3.66,-7.53
195.1,352.4,-3.9,-7.63
194.7,352.5,-3.65,-7.64
194.4,352.6,-3.55,-7.66
194,352.7,-3.51,-7.63
193.6,352.8,-3.36,-7.59
193.2,352.9,-3.4,-7.58
192.8,353,-3.31,-7.57
192.2,353.1,-3.29,-7.55
191.8,353.2,-3.43,-7.65
191.4,353.3,-3.29,-7.64
190.9,353.4,-3.3,-7.69
190.5,353.5,-3.18,-7.64
190.2,353.6,-3.26,-7.61
189.8,353.7,-3.32,-7.61
189.4,353.8,-3.25,-7.66
189.1,353.9,-3.32,-7.5
188.8,354,-3.4,-7.46
188.5,354.1,-3.38,-7.2
188.2,354.2,-3.25,-7.18
187.8,354.3,-3.58,-7.31
187.5,354.4,-3.33,-7.06
187.2,354.5,-3.59,-7.09
186.8,354.6,-3.21,-6.89
186.3,354.7,-3.33,-6.8
185.8,354.8,-3.22,-6.76
185.4,354.9,-3.12,-6.6
185,355,-3.46,-6.48
184.6,355.1,-3.02,-6.11
184.3,355.2,-3.07,-6.18
183.8,355.3,-3.04,-5.88
183.4,355.4,-2.98,-5.84
183,355.5,-3.04,-5.9
182.7,355.6,-2.96,-5.92
182.5,355.7,-3.15,-6.11
182.2,355.8,-3.83,-6.88
181.9,355.9,-3.52,-6.44
181.6,356,-3.42,-6.96
181.3,356.1,-3.49,-7.2
181,356.2,-3.49,-6.95
180.6,356.3,-3.67,-7.13
180.3,356.4,-3.59,-7.69
179.8,356.5,-3.54,-7.66
179.4,356.6,-3.61,-7.92
179,356.7,-3.55,-7.98
178.5,356.8,-3.51,-7.95
178.1,356.9,-3.76,-8.06
177.7,357,-3.63,-8.01
177.4,357.1,-3.78,-8.17
177.1,357.2,-3.7,-8.03
176.8,357.3,-3.65,-8.07
176.6,357.4,-3.68,-7.97
176.3,357.5,-3.59,-8
176.1,357.6,-3.64,-8.03
175.8,357.7,-3.62,-8
175.7,357.8,-3.6,-8.02
175.6,357.9,-3.52,-7.91
175.5,358,-3.64,-8.02
175.4,358.1,-3.53,-7.85
175.2,358.2,-3.57,-7.89
174.8,358.3,-3.78,-7.93
174.4,358.4,-3.69,-8.01
174.1,358.5,-3.79,-7.86
173.7,358.6,-3.7,-7.59
173.3,358.7,-3.51,-7.61
172.9,358.8,-3.62,-7.66
172.5,358.9,-3.5,-7.51
172.1,359,-3.59,-7.57
171.7,359.1,-3.59,-7.46
171.3,359.2,-3.66,-7.34
171,359.3,-3.59,-7.35
170.8,359.4,-3.72,-7.41
170.6,359.5,-3.9,-7.49
170.4,359.6,-3.82,-7.32
170.2,359.7,-3.8,-7.3
169.9,359.8,-3.74,-7.27
169.5,359.9,-3.68,-7.37
169.4,360,-3.62,-7.35
169.4,360.1,-3.62,-7.38
169.2,360.2,-3.61,-7.38
168.9,360.3,-3.64,-7.51
168.5,360.4,-3.7,-7.62
168.3,360.5,-3.65,-7.62
168,360.6,-3.66,-7.57
167.8,360.7,-3.72,-7.71
167.7,360.8,-3.66,-7.67
167.5,360.9,-3.67,-7.7
167.3,361,-3.65,-7.59
167.1,361.1,-3.57,-7.64
166.8,361.2,-3.67,-7.72
166.7,361.3,-3.65,-7.64
166.5,361.4,-3.65,-7.68
166.3,361.5,-3.71,-7.7
166,361.6,-3.6,-7.64
165.7,361.7,-3.74,-7.89
165.4,361.8,-3.63,-7.72
165.1,361.9,-3.67,-7.83
164.8,362,-3.71,-7.8
164.5,362.1,-3.62,-8.01
164.3,362.2,-3.69,-8.06
164.1,362.3,-3.69,-8.02
163.9,362.4,-3.64,-8.15
163.7,362.5,-3.5,-8.17
163.4,362.6,-3.51,-8.11
163.1,362.7,-3.54,-8.15
162.9,362.8,-3.56,-8.19
162.6,362.9,-3.45,-8.06
162.5,363,-3.4,-8.03
162.3,363.1,-3.55,-7.95
162.1,363.2,-3.48,-7.96
161.9,363.3,-3.53,-7.93
161.8,363.4,-3.56,-7.9
161.7,363.5,-3.7,-7.86
161.6,363.6,-3.66,-7.85
161.4,363.7,-3.73,-7.77
161.2,363.8,-3.82,-7.87
160.9,363.9,-3.76,-7.71
160.7,364,-3.83,-7.75
160.5,364.1,-3.68,-7.82
160.2,364.2,-3.79,-7.74
160.1,364.3,-3.71,-8.02
160.1,364.4,-3.74,-8.01
160,364.5,-3.81,-7.96
159.9,364.6,-3.61,-8.07
159.7,364.7,-3.59,-8.09
159.6,364.8,-3.67,-8.04
159.4,364.9,-3.57,-8.06
159.1,365,-3.89,-8
158.6,365.1,-3.71,-8.01
158.1,365.2,-3.7,-7.96
157.9,365.3,-3.85,-8.01
157.7,365.4,-3.97,-8.04
157.5,365.5,-3.71,-8.04
157.4,365.6,NA,NA
156.9,365.7,NA,NA
156.5,365.8,NA,NA
156.3,365.9,NA,NA
156.2,366,-3.97,-8.19
155.7,366.1,NA,NA
155.2,366.2,NA,NA
154.7,366.3,NA,NA
154.2,366.4,NA,NA
153.8,366.5,NA,NA
153.3,366.6,NA,NA
152.9,366.7,NA,NA
152.5,366.8,NA,NA
152.1,366.9,NA,NA
151.6,367,NA,NA
151.2,367.1,NA,NA
150.8,367.2,-3.57,-7.79
150.3,367.3,-3.63,-7.88
149.8,367.4,-3.73,-7.93
149.3,367.5,-3.53,-7.86
148.6,367.6,-3.51,-7.81
148,367.7,-3.44,-7.81
147.4,367.8,-3.43,-7.85
146.8,367.9,-3.5,-7.93
146.2,368,-3.56,-8.02
145.6,368.1,-3.54,-8.01
144.9,368.2,-3.86,-8.16
144.2,368.3,-3.37,-7.82
143.6,368.4,-3.5,-8.1
142.9,368.5,-3.37,-7.95
142.3,368.6,-3.25,-7.79
141.5,368.7,-3.47,-7.97
140.8,368.8,-3.49,-7.92
140.1,368.9,-3.68,-8
139.4,369,-3.49,-7.83
138.7,369.1,-3.39,-7.69
138,369.2,-3.62,-7.91
137.3,369.3,-3.91,-8.18
136.9,369.4,-3.55,-7.83
136.4,369.5,-3.47,-7.93
135.9,369.6,-3.59,-7.96
135.5,369.7,-3.71,-8.17
134.9,369.8,-3.63,-7.94
134.4,369.9,-3.82,-8.11
133.6,370,-3.47,-7.75
132.7,370.1,-3.6,-7.97
131.8,370.2,-3.53,-7.95
131.1,370.3,-3.98,-8.22
130.4,370.4,-3.7,-8.1
129.5,370.5,-3.67,-8.04
128.6,370.6,-3.44,-7.95
127.7,370.7,-3.53,-8.09
127,370.8,-3.5,-8.02
126.3,370.9,-3.5,-7.98
125.7,371,-3.35,-7.76
125,371.1,-3.91,-8.2
124.2,371.2,-3.76,-8.06
123.4,371.3,-3.87,-8.08
122.6,371.4,NA,NA
121.8,371.5,-3.88,-8.12
121,371.6,-3.91,-8.03
120.3,371.7,-4.2,-8.2
119.7,371.8,-4.01,-8.14
119.1,371.9,-3.96,-8
118.4,372,-4.06,-7.93
117.8,372.1,-4.17,-8.21
117.2,372.2,-3.44,-6.65
116.6,372.3,-3.93,-7.2
116,372.4,-3.72,-8.26
115.2,372.5,NA,NA
114.4,372.6,NA,NA
113.6,372.7,-3.48,-8.16
112.8,372.8,NA,NA
112,372.9,-3.5,-7.92
111.2,373,NA,NA
110.5,373.1,-3.56,-7.92
109.6,373.2,-3.75,-7.91
108.7,373.3,-3.58,-7.77
107.8,373.4,-3.49,-7.86
106.9,373.5,-3.58,-7.82
106.1,373.6,-3.57,-7.89
105.4,373.7,-3.67,-7.9
104.9,373.8,-3.68,-8.1
104.5,373.9,-3.85,-7.89
104.1,374,-4,-7.8
103.7,374.1,-4.03,-8.02
103.3,374.2,-3.93,-7.88
102.7,374.3,-3.97,-7.81
102.2,374.4,-4.25,-8
101.6,374.5,-3.79,-7.85
101,374.6,NA,NA
100.3,374.7,-3.77,-8.11
99.5,374.8,-3.64,-7.8
98.8,374.9,-3.68,-8.05
98.1,375,-3.68,-8.62
97.6,375.1,-3.59,-8.43
97,375.2,-3.7,-8.37
96.5,375.3,-3.67,-8.7
96.1,375.4,NA,NA
95.7,375.5,-3.78,-8.42
95.3,375.6,-3.76,-8.06
94.9,375.7,-3.73,-8.35
94.5,375.8,-3.69,-8.38
94.1,375.9,-3.72,-8.45
93.7,376,-3.73,-8.77
93.2,376.1,-3.74,-8.81
92.8,376.2,-3.57,-8.33
92.3,376.3,-3.67,-8.68
92,376.4,-3.66,-8.44
91.7,376.5,-3.62,-8.77
91.4,376.6,-3.66,-8.7
90.9,376.7,-3.63,-8.75
90.5,376.8,-3.59,-8.58
90.1,376.9,-3.49,-8.65
89.7,377,NA,NA
89.5,377.1,NA,NA
89.4,377.2,-3.7,-8.17
89.1,377.3,-3.5,-8.34
88.8,377.4,-3.48,-8.2
88.6,377.5,-4.1,-8.43
88.5,377.6,-3.74,-8.04
88.4,377.7,-3.68,-8.03
88.3,377.8,-3.91,-8.1
88.3,377.9,-3.83,-8.03
88.1,378,-3.73,-8.01
87.4,378.1,-4.14,-8.03
86.7,378.2,-3.6,-7.85
86.3,378.3,-4.1,-8.17
86.1,378.4,-3.94,-8.22
85.9,378.5,-3.82,-8.07
85.6,378.6,-3.85,-8.18
85.5,378.7,-3.84,-8.15
85.4,378.8,-3.96,-8.16
85.3,378.9,-3.94,-8.31
84.9,379,-3.71,-8.19
84.7,379.1,-3.62,-8.1
84.2,379.2,-3.53,-8.2
83.9,379.3,-3.64,-8.21
83.7,379.4,-3.85,-8.27
83.5,379.5,-3.78,-8.29
83.3,379.6,-3.52,-8.07
83.1,379.7,-3.52,-8.09
82.9,379.8,-3.5,-8.03
82.6,379.9,-3.52,-8.13
82.4,380,-3.45,-8.05
82.1,380.1,-3.43,-8.18
81.7,380.2,-3.58,-8.17
81.3,380.3,-3.62,-8.18
81.1,380.4,-3.64,-8.26
80.9,380.5,-3.8,-8.25
80.6,380.6,-3.88,-8.09
80.2,380.7,-4,-8.39
79.9,380.8,-3.77,-8.29
79.7,380.9,-3.7,-8.27
79.3,381,-4.05,-8.33
78.9,381.1,-3.77,-8.23
78.5,381.2,-3.83,-8.15
78.1,381.3,-3.9,-8.19
77.8,381.4,-3.71,-8.19
77.4,381.5,-4,-8.33
77,381.6,-3.91,-8.17
76.6,381.7,-4.11,-8.41
76.2,381.8,NA,NA
75.8,381.9,-3.9,-8.29
75.5,382,-3.99,-8.35
75.2,382.1,-3.78,-8.29
74.8,382.2,-3.72,-8.24
74.5,382.3,NA,NA
74.2,382.4,-3.88,-8.36
73.8,382.5,-3.61,-8.2
73.4,382.6,-4.04,-8.36
73,382.7,-4.14,-8.52
72.7,382.8,-4.33,-8.47
72.3,382.9,-3.77,-8.32
72,383,-4.07,-8.55
71.6,383.1,-3.94,-8.34
71.3,383.2,-3.76,-8.33
70.9,383.3,-3.86,-8.37
70.5,383.4,-3.8,-8.3
70.2,383.5,-4.06,-8.44
69.9,383.6,-3.95,-8.55
69.6,383.7,-3.61,-8.26
69.4,383.8,-3.68,-8.23
69,383.9,-4.03,-8.43
68.6,384,-4.04,-8.36
68.1,384.1,-3.58,-8.12
67.7,384.2,-3.85,-8.26
67.3,384.3,-3.81,-8.34
66.9,384.4,-3.65,-8.35
66.4,384.5,-4.13,-8.72
66,384.6,-3.87,-8.6
65.6,384.7,-3.79,-8.4
65.2,384.8,-3.74,-8.37
64.7,384.9,-3.64,-8.4
64.2,385,-4.17,-8.31
63.8,385.1,-4.21,-8.61
63.3,385.2,-3.91,-8.48
62.9,385.3,-3.76,-8.51
62.4,385.4,-3.86,-8.74
62,385.5,-3.7,-8.47
61.5,385.6,-3.75,-8.48
61,385.7,-3.84,-8.84
60.6,385.8,-3.92,-8.77
60.1,385.9,-3.8,-8.73
59.6,386,-3.79,-8.79
59.2,386.1,-3.76,-8.74
58.7,386.2,-3.7,-8.74
58.3,386.3,-3.73,-8.63
57.9,386.4,-3.68,-8.5
57.6,386.5,-3.69,-8.61
57.2,386.6,-3.69,-8.66
56.9,386.7,-3.73,-8.78
56.6,386.8,-3.69,-8.71
56.2,386.9,-3.68,-8.69
55.9,387,-3.72,-8.73
55.6,387.1,-3.74,-8.71
55.2,387.2,-3.71,-8.66
54.9,387.3,-3.78,-8.58
54.6,387.4,-3.74,-8.61
54.1,387.5,-3.84,-8.63
53.7,387.6,-3.76,-8.57
53.5,387.7,-3.68,-8.6
53.2,387.8,-3.69,-8.6
52.9,387.9,-3.67,-8.67
52.7,388,-3.73,-8.61
52.4,388.1,-3.66,-8.64
52.2,388.2,-3.72,-8.67
51.9,388.3,-3.72,-8.67
51.6,388.4,-3.76,-8.68
51.2,388.5,-3.71,-8.65
50.9,388.6,-3.83,-8.69
50.6,388.7,-3.83,-8.74
50.2,388.8,-3.81,-8.61
