age (grayscale),year (AD),age (BP),depth (missing),age (BP),grayscale_detrended (grayscale),grayscale20lp_detrended (grayscale),depth (missing),age (BP),d18O_raw (permil),d13C (permil),depth (missing),age (BP),d18O (permil),d13C (permil)
124.37,-1976.885,3926.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.183,-1977.4,3927.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.9,-1977.916,3927.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.853,-1978.431,3928.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.193,-1978.946,3928.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.41,-1979.461,3929.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.97,-1979.977,3929.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.74,-1980.492,3930.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.417,-1981.007,3931.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.207,-1981.523,3931.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.317,-1982.038,3932.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.8,-1982.553,3932.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.693,-1983.069,3933.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.987,-1983.584,3933.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.43,-1984.099,3934.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.18,-1984.614,3934.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.603,-1985.13,3935.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.887,-1985.645,3935.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.863,-1986.16,3936.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.807,-1986.675,3936.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.377,-1987.191,3937.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.617,-1987.706,3937.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.673,-1988.221,3938.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.44,-1988.736,3938.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.88,-1989.252,3939.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.55,-1989.767,3939.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.01,-1990.282,3940.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.34,-1990.798,3940.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.907,-1991.313,3941.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.147,-1991.828,3941.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.817,-1992.343,3942.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.907,-1992.859,3942.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.207,-1993.374,3943.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.697,-1993.889,3943.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.083,-1994.405,3944.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.767,-1994.92,3944.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.133,-1995.435,3945.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.547,-1995.95,3945.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.607,-1996.466,3946.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.673,-1996.981,3946.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.197,-1997.496,3947.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.277,-1998.012,3948.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.33,-1998.527,3948.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.377,-1999.042,3949.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.79,-1999.557,3949.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.607,-2000.073,3950.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.587,-2000.588,3950.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.053,-2001.103,3951.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.417,-2001.618,3951.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.19,-2002.134,3952.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.61,-2002.649,3952.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.667,-2003.164,3953.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.993,-2003.68,3953.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.667,-2004.195,3954.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.16,-2004.71,3954.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.86,-2005.225,3955.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.8,-2005.741,3955.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.72,-2006.256,3956.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115.033,-2006.771,3956.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.57,-2007.286,3957.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.647,-2007.802,3957.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106.237,-2008.317,3958.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.07,-2008.832,3958.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.17,-2009.348,3959.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.84,-2009.863,3959.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.117,-2010.378,3960.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.093,-2010.893,3960.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.357,-2011.409,3961.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.613,-2011.924,3961.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114.61,-2012.439,3962.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.173,-2012.955,3962.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126.447,-2013.47,3963.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.37,-2013.985,3963.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.497,-2014.5,3964.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121.747,-2015.016,3965.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126.47,-2015.531,3965.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.797,-2016.046,3966.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.49,-2016.562,3966.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.9,-2017.077,3967.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.73,-2017.592,3967.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.28,-2018.107,3968.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.357,-2018.623,3968.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.663,-2019.138,3969.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.347,-2019.653,3969.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.937,-2020.168,3970.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.117,-2020.684,3970.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.213,-2021.199,3971.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.43,-2021.714,3971.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.047,-2022.229,3972.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.19,-2022.745,3972.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.733,-2023.26,3973.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.09,-2023.775,3973.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.093,-2024.291,3974.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.1,-2024.806,3974.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.783,-2025.321,3975.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.5,-2025.836,3975.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.57,-2026.352,3976.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.937,-2026.867,3976.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.15,-2027.382,3977.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.813,-2027.898,3977.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124.93,-2028.413,3978.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121.117,-2028.928,3978.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.687,-2029.443,3979.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115.243,-2029.959,3979.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114.627,-2030.474,3980.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.65,-2030.989,3980.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.09,-2031.505,3981.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.463,-2032.02,3982.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.77,-2032.535,3982.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.7,-2033.05,3983.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.447,-2033.566,3983.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.767,-2034.081,3984.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.84,-2034.596,3984.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.87,-2035.111,3985.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.333,-2035.627,3985.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.233,-2036.142,3986.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.74,-2036.657,3986.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.75,-2037.173,3987.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.657,-2037.688,3987.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.533,-2038.203,3988.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.683,-2038.718,3988.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.54,-2039.234,3989.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.773,-2039.749,3989.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.253,-2040.264,3990.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.267,-2040.78,3990.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.113,-2041.295,3991.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.627,-2041.81,3991.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.397,-2042.325,3992.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124.697,-2042.841,3992.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121.56,-2043.356,3993.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122.62,-2043.871,3993.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121.373,-2044.386,3994.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121.693,-2044.902,3994.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118.74,-2045.417,3995.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.17,-2045.932,3995.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.79,-2046.447,3996.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.917,-2046.963,3996.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.247,-2047.478,3997.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.63,-2047.993,3997.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.08,-2048.509,3998.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.44,-2049.024,3999.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.743,-2049.539,3999.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.98,-2050.055,4000.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.813,-2050.57,4000.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.18,-2051.085,4001.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.917,-2051.6,4001.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.8,-2052.116,4002.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.35,-2052.631,4002.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.65,-2053.146,4003.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.98,-2053.661,4003.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.617,-2054.177,4004.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.877,-2054.692,4004.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.763,-2055.207,4005.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.587,-2055.722,4005.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.887,-2056.238,4006.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.81,-2056.753,4006.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.46,-2057.268,4007.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.963,-2057.784,4007.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.097,-2058.299,4008.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.137,-2058.814,4008.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.683,-2059.329,4009.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.4,-2059.845,4009.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.78,-2060.36,4010.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.967,-2060.875,4010.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.56,-2061.391,4011.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.47,-2061.906,4011.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.313,-2062.421,4012.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.327,-2062.936,4012.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.703,-2063.452,4013.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.44,-2063.967,4013.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176.253,-2064.482,4014.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176.277,-2064.997,4014.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176.907,-2065.513,4015.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.787,-2066.028,4016.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.89,-2066.543,4016.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.687,-2067.059,4017.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.013,-2067.574,4017.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.243,-2068.089,4018.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.483,-2068.604,4018.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.483,-2069.12,4019.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.35,-2069.635,4019.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.303,-2070.15,4020.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.587,-2070.666,4020.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.13,-2071.181,4021.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.013,-2071.696,4021.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.497,-2072.211,4022.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.753,-2072.727,4022.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.22,-2073.242,4023.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.193,-2073.757,4023.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128.773,-2074.273,4024.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.677,-2074.788,4024.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.8,-2075.303,4025.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.897,-2075.818,4025.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.543,-2076.334,4026.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.25,-2076.849,4026.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.68,-2077.364,4027.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.333,-2077.879,4027.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.44,-2078.395,4028.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.533,-2078.91,4028.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.553,-2079.425,4029.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.113,-2079.941,4029.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.033,-2080.456,4030.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.18,-2080.971,4030.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.5,-2081.486,4031.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.59,-2082.002,4032.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.57,-2082.517,4032.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.77,-2083.032,4033.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127.003,-2083.548,4033.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122.223,-2084.063,4034.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.21,-2084.578,4034.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.98,-2085.093,4035.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.54,-2085.609,4035.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.603,-2086.124,4036.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110.067,-2086.639,4036.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.733,-2087.154,4037.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.267,-2087.67,4037.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104.173,-2088.185,4038.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.05,-2088.7,4038.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126.247,-2089.215,4039.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.793,-2089.731,4039.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.413,-2090.246,4040.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.22,-2090.761,4040.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.62,-2091.277,4041.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.637,-2091.792,4041.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.95,-2092.307,4042.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.233,-2092.823,4042.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.063,-2093.338,4043.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.36,-2093.853,4043.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.653,-2094.368,4044.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.247,-2094.884,4044.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.397,-2095.399,4045.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.743,-2095.914,4045.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117.103,-2096.429,4046.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108.247,-2096.945,4046.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.507,-2097.46,4047.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126.773,-2097.975,4047.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.793,-2098.49,4048.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.713,-2099.006,4049.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.637,-2099.521,4049.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.01,-2100.036,4050.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.32,-2100.552,4050.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117.66,-2101.067,4051.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.627,-2101.582,4051.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.52,-2102.097,4052.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.283,-2102.613,4052.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.71,-2103.128,4053.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.31,-2103.643,4053.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.333,-2104.159,4054.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.787,-2104.674,4054.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,-2105.189,4055.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.297,-2105.704,4055.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.917,-2106.22,4056.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.707,-2106.735,4056.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.767,-2107.25,4057.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.76,-2107.765,4057.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.507,-2108.281,4058.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.157,-2108.796,4058.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.053,-2109.311,4059.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.377,-2109.827,4059.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.117,-2110.342,4060.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,-2110.857,4060.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.06,-2111.372,4061.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.617,-2111.888,4061.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.317,-2112.403,4062.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.97,-2112.918,4062.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.79,-2113.434,4063.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.857,-2113.949,4063.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.437,-2114.464,4064.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.747,-2114.979,4064.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.337,-2115.495,4065.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.907,-2116.01,4066.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.893,-2116.525,4066.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
