year (AD),age (BP),d18O (permil)
-3860,5810,-8.152
-3864.8,5814.8,-8.2
-3867.4,5817.4,-8.201
-3868.5,5818.5,-8.2
-3873.2,5823.2,-8.193
-3874.7,5824.7,-8.204
-3881.6,5831.6,-8.272
-3881.9,5831.9,-8.275
-3882.1,5832.1,-8.275
-3889.4,5839.4,-8.265
-3890,5840,-8.263
-3895.4,5845.4,-8.233
-3896.8,5846.8,-8.222
-3898.4,5848.4,-8.207
-3904.1,5854.1,-8.164
-3906.7,5856.7,-8.147
-3908.8,5858.8,-8.137
-3910.3,5860.3,-8.14
-3911.4,5861.4,-8.162
-3913.8,5863.8,-8.246
-3917.3,5867.3,-8.333
-3918.7,5868.7,-8.365
-3920.8,5870.8,-8.381
-3922.3,5872.3,-8.381
-3924.3,5874.3,-8.375
-3926,5876,-8.365
-3927.9,5877.9,-8.351
-3931.4,5881.4,-8.307
-3933.2,5883.2,-8.263
-3934.9,5884.9,-8.212
-3935.7,5885.7,-8.2
-3938.4,5888.4,-8.165
-3940.5,5890.5,-8.132
-3941.9,5891.9,-8.125
-3945.5,5895.5,-8.091
-3947.8,5897.8,-8.079
-3949,5899,-8.082
-3949.2,5899.2,-8.086
-3952.5,5902.5,-8.158
-3955,5905,-8.19
-3956,5906,-8.179
-3959.5,5909.5,-8.096
-3962.3,5912.3,-8.07
-3962.6,5912.6,-8.067
-3963.1,5913.1,-8.063
-3966.6,5916.6,-7.975
-3969.6,5919.6,-7.986
-3970.1,5920.1,-7.99
-3973.6,5923.6,-8.021
-3976.1,5926.1,-7.996
-3976.9,5926.9,-7.987
-3977.1,5927.1,-7.986
-3980.7,5930.7,-8.024
-3984.1,5934.1,-8.071
-3984.2,5934.2,-8.072
-3987.7,5937.7,-8.117
-3989.5,5939.5,-8.13
-3991.2,5941.2,-8.139
-3991.4,5941.4,-8.14
-3994.7,5944.7,-8.159
-3998.3,5948.3,-8.126
-3998.7,5948.7,-8.126
-4001.8,5951.8,-8.156
-4003,5953,-8.142
-4004.5,5954.5,-8.118
-4005.3,5955.3,-8.104
-4005.9,5955.9,-8.093
-4006.1,5956.1,-8.091
-4007.6,5957.6,-8.097
-4008.8,5958.8,-8.104
-4009.1,5959.1,-8.104
-4010.7,5960.7,-8.085
-4012.2,5962.2,-8.043
-4012.3,5962.3,-8.04
-4013.2,5963.2,-8.028
-4013.7,5963.7,-8.034
-4015.3,5965.3,-8.074
-4015.9,5965.9,-8.091
-4016.8,5966.8,-8.102
-4018.3,5968.3,-8.087
-4019.4,5969.4,-8.121
-4019.9,5969.9,-8.144
-4020.5,5970.5,-8.144
-4021.4,5971.4,-8.128
-4022.9,5972.9,-8.096
-4022.9,5972.9,-8.095
-4024.5,5974.5,-8.057
-4026,5976,-7.943
-4026.4,5976.4,-7.931
-4027.5,5977.5,-7.909
-4027.7,5977.7,-7.907
-4029.1,5979.1,-7.916
-4029.9,5979.9,-7.921
-4030.6,5980.6,-7.922
-4032.2,5982.2,-7.916
-4033.5,5983.5,-7.932
-4033.7,5983.7,-7.934
-4035,5985,-7.933
-4035.2,5985.2,-7.93
-4036.8,5986.8,-7.909
-4037,5987,-7.906
-4038.3,5988.3,-7.912
-4039.8,5989.8,-7.942
-4040.5,5990.5,-7.95
-4041.4,5991.4,-7.956
-4042.3,5992.3,-7.958
-4042.9,5992.9,-7.958
-4044,5994,-7.931
-4044.4,5994.4,-7.928
-4046,5996,-7.922
-4047.5,5997.5,-7.935
-4047.5,5997.5,-7.935
-4049,5999,-7.948
-4049.5,5999.5,-7.93
-4050.6,6000.6,-7.898
-4051.1,6001.1,-7.885
-4052.1,6002.1,-7.866
-4053.6,6003.6,-7.88
-4054.6,6004.6,-7.888
-4055.2,6005.2,-7.892
-4056.7,6006.7,-7.893
-4056.8,6006.8,-7.894
-4058.1,6008.1,-7.91
-4058.2,6008.2,-7.911
-4059.8,6009.8,-7.918
-4061.3,6011.3,-7.956
-4061.6,6011.6,-7.949
-4062.8,6012.8,-7.901
-4064.1,6014.1,-7.87
-4064.4,6014.4,-7.869
-4065.1,6015.1,-7.867
-4065.9,6015.9,-7.874
-4067.4,6017.4,-7.915
-4068.7,6018.7,-7.971
-4069,6019,-7.988
-4070.5,6020.5,-8.023
-4071.3,6021.3,-8.004
-4072,6022,-7.969
-4072.2,6022.2,-7.968
-4073.6,6023.6,-7.957
-4075.1,6025.1,-7.938
-4075.7,6025.7,-7.961
-4076.6,6026.6,-7.994
-4078.2,6028.2,-8.024
-4078.6,6028.6,-8.031
-4079.2,6029.2,-8.04
-4079.7,6029.7,-8.044
-4081.3,6031.3,-8.049
-4082.7,6032.7,-8.075
-4082.8,6032.8,-8.076
-4084.3,6034.3,-8.097
-4085.9,6035.9,-8.084
-4085.9,6035.9,-8.083
-4086.3,6036.3,-8.077
-4087.4,6037.4,-8.057
-4088.9,6038.9,-8.039
-4089.8,6039.8,-8.024
-4090.5,6040.5,-8.021
-4092,6042,-8.03
-4093.1,6043.1,-8.07
-4093.3,6043.3,-8.07
-4093.5,6043.5,-8.069
-4095.1,6045.1,-8.034
-4096.6,6046.6,-8.001
-4096.8,6046.8,-7.994
-4098.1,6048.1,-7.951
-4099.7,6049.7,-8.027
-4100.3,6050.3,-8.043
-4100.4,6050.4,-8.043
-4101.2,6051.2,-8.047
-4102.7,6052.7,-8.067
-4103.9,6053.9,-8.058
-4104.3,6054.3,-8.052
-4105.8,6055.8,-8.025
-4107.3,6057.3,-7.998
-4107.4,6057.4,-7.998
-4107.7,6057.7,-7.994
-4108.9,6058.9,-7.986
-4110.4,6060.4,-7.994
-4110.9,6060.9,-7.998
-4111.9,6061.9,-8.02
-4113.5,6063.5,-8.006
-4114.4,6064.4,-8.023
-4114.9,6064.9,-8.038
-4115,6065,-8.04
-4116.5,6066.5,-8.072
-4117.9,6067.9,-8.081
-4118.1,6068.1,-8.082
-4119.6,6069.6,-8.112
-4121.1,6071.1,-8.133
-4121.5,6071.5,-8.13
-4122.2,6072.2,-8.118
-4122.7,6072.7,-8.104
-4124.2,6074.2,-8.049
-4125,6075,-8.065
-4125.7,6075.7,-8.063
-4127.3,6077.3,-8.001
-4128.5,6078.5,-7.991
-4128.8,6078.8,-7.994
-4129.5,6079.5,-8
-4130.4,6080.4,-8.021
-4131.9,6081.9,-8.098
-4132,6082,-8.105
-4133.4,6083.4,-8.069
-4135,6085,-8.088
-4135.5,6085.5,-8.087
-4136.5,6086.5,-8.09
-4136.7,6086.7,-8.093
-4138,6088,-8.116
-4138,6088,-8.117
-4139.6,6089.6,-8.088
-4139.8,6089.8,-8.087
-4140.6,6090.6,-8.108
-4141.1,6091.1,-8.124
-4142.6,6092.6,-8.172
-4142.9,6092.9,-8.177
-4144.2,6094.2,-8.174
-4145.7,6095.7,-8.188
-4146.6,6096.6,-8.213
-4147.2,6097.2,-8.21
-4148.8,6098.8,-8.075
-4150.3,6100.3,-8.019
-4150.3,6100.3,-8.02
-4151.8,6101.8,-8.091
-4153.4,6103.4,-8.144
-4154.1,6104.1,-8.148
-4154.9,6104.9,-8.14
-4156.4,6106.4,-8.145
-4157.8,6107.8,-8.15
-4158,6108,-8.151
-4159.5,6109.5,-8.121
-4161,6111,-8.163
-4161.5,6111.5,-8.183
-4162.6,6112.6,-8.215
-4164.1,6114.1,-8.211
-4165.2,6115.2,-8.153
-4165.6,6115.6,-8.129
-4167.2,6117.2,-8.057
-4168.7,6118.7,-7.986
-4169,6119,-7.971
-4170.2,6120.2,-7.92
-4171.8,6121.8,-8.003
-4172.7,6122.7,-8.043
-4173.3,6123.3,-8.068
-4174.8,6124.8,-8.146
-4176.4,6126.4,-8.164
-4176.4,6126.4,-8.165
-4177.9,6127.9,-8.157
-4179.5,6129.5,-8.084
-4180.2,6130.2,-8.059
-4181,6131,-8.053
-4182.5,6132.5,-8.05
-4183.9,6133.9,-8.047
-4184.1,6134.1,-8.047
-4185.6,6135.6,-8.063
-4187.1,6137.1,-8.007
-4187.6,6137.6,-7.984
-4188.7,6138.7,-7.949
-4190.2,6140.2,-7.928
-4191.4,6141.4,-7.935
-4191.7,6141.7,-7.94
-4193.3,6143.3,-7.987
-4194.8,6144.8,-8.061
-4195.1,6145.1,-8.068
-4196.3,6146.3,-8.057
-4197.9,6147.9,-8.111
-4198.8,6148.8,-8.048
-4199.4,6149.4,-8.015
-4200.9,6150.9,-7.98
-4202.5,6152.5,-8.027
-4202.6,6152.6,-8.032
-4204,6154,-8.138
-4206.3,6156.3,-8.143
-4210,6160,-8.109
-4210.6,6160.6,-8.089
-4213.8,6163.8,-8.013
-4217.3,6167.3,-8.001
-4217.5,6167.5,-7.999
-4221.2,6171.2,-7.94
-4223.9,6173.9,-7.986
-4224.9,6174.9,-7.998
-4228.7,6178.7,-7.97
-4230.6,6180.6,-7.912
-4232.4,6182.4,-7.877
-4236.1,6186.1,-7.932
-4237.2,6187.2,-7.919
-4239.9,6189.9,-7.896
-4243.6,6193.6,-8.049
-4243.9,6193.9,-8.057
-4247.3,6197.3,-8.077
-4250.5,6200.5,-8.08
-4251.1,6201.1,-8.082
-4254.8,6204.8,-8.087
-4257.1,6207.1,-8.007
-4258.5,6208.5,-7.96
-4262.3,6212.3,-7.912
-4263.8,6213.8,-7.933
-4266,6216,-7.974
-4269.7,6219.7,-8.021
-4270.4,6220.4,-8.033
-4273.5,6223.5,-8.075
-4277.1,6227.1,-8.073
-4277.2,6227.2,-8.071
-4280.9,6230.9,-7.979
-4283.7,6233.7,-8.122
-4284.7,6234.7,-8.167
-4288.4,6238.4,-8.176
-4290.4,6240.4,-8.24
-4292.1,6242.1,-8.287
-4295.8,6245.8,-8.199
-4297,6247,-8.163
-4299.6,6249.6,-8.065
-4303.3,6253.3,-7.925
-4303.6,6253.6,-7.927
-4307,6257,-8.018
-4310.3,6260.3,-8.161
-4310.8,6260.8,-8.176
-4314.5,6264.5,-8.224
-4316.9,6266.9,-8.256
-4318.2,6268.2,-8.286
-4322,6272,-8.435
-4323.6,6273.6,-8.462
-4325.7,6275.7,-8.492
-4329.4,6279.4,-8.436
-4330.2,6280.2,-8.439
-4333.2,6283.2,-8.458
-4336.9,6286.9,-8.382
-4336.9,6286.9,-8.381
-4340.6,6290.6,-8.204
-4343.5,6293.5,-8.137
-4344.4,6294.4,-8.132
-4348.1,6298.1,-8.162
-4350.1,6300.1,-8.189
-4351.8,6301.8,-8.209
-4355.5,6305.5,-8.236
-4356.8,6306.8,-8.223
-4359.3,6309.3,-8.177
-4363,6313,-8.228
-4363.4,6313.4,-8.216
-4366.7,6316.7,-8.12
-4370.1,6320.1,-8.046
-4370.5,6320.5,-8.05
-4374.2,6324.2,-8.143
-4376.7,6326.7,-8.155
-4377.9,6327.9,-8.149
-4381.7,6331.7,-8.173
-4383.4,6333.4,-8.197
-4385.4,6335.4,-8.215
-4389.1,6339.1,-8.192
-4390,6340,-8.19
-4392.9,6342.9,-8.202
-4396.6,6346.6,-8.232
-4396.6,6346.6,-8.232
-4400.3,6350.3,-8.194
-4403.3,6353.3,-8.151
-4404.1,6354.1,-8.14
-4407.8,6357.8,-8.081
-4409.9,6359.9,-8.082
-4411.5,6361.5,-8.056
-4415.3,6365.3,-7.948
-4416.6,6366.6,-7.935
-4419,6369,-7.979
-4422.7,6372.7,-8.088
-4423.2,6373.2,-8.1
-4426.4,6376.4,-8.16
-4429.9,6379.9,-8.301
-4430.2,6380.2,-8.307
-4433.9,6383.9,-8.292
-4436.5,6386.5,-8.261
-4437.6,6387.6,-8.254
-4441.4,6391.4,-8.267
-4443.1,6393.1,-8.29
-4445.1,6395.1,-8.313
-4448.8,6398.8,-8.29
-4449.8,6399.8,-8.298
-4452.6,6402.6,-8.299
-4456.3,6406.3,-8.168
-4456.4,6406.4,-8.167
-4460,6410,-8.149
-4463.1,6413.1,-8.13
-4463.8,6413.8,-8.133
-4467.5,6417.5,-8.119
-4469.7,6419.7,-8.086
-4471.2,6421.2,-8.066
-4475,6425,-8.069
-4476.4,6426.4,-8.064
-4478.7,6428.7,-8.05
-4482.4,6432.4,-8.055
-4483,6433,-8.053
-4486.1,6436.1,-8.02
-4489.6,6439.6,-8.017
-4489.9,6439.9,-8.017
-4493.6,6443.6,-8.047
-4496.3,6446.3,-8.044
-4497.3,6447.3,-8.049
-4501.1,6451.1,-8.106
-4502.9,6452.9,-8.149
-4504.8,6454.8,-8.185
-4508.5,6458.5,-8.228
-4509.6,6459.6,-8.239
-4512.3,6462.3,-8.266
-4516,6466,-8.32
-4516.2,6466.2,-8.319
-4519.7,6469.7,-8.309
-4522.9,6472.9,-8.298
-4523.5,6473.5,-8.29
-4527.2,6477.2,-8.214
-4529.5,6479.5,-8.182
-4530.9,6480.9,-8.175
-4534.7,6484.7,-8.23
-4536.1,6486.1,-8.228
-4538.4,6488.4,-8.195
-4542.1,6492.1,-8.168
-4542.8,6492.8,-8.172
-4545.9,6495.9,-8.208
-4549.4,6499.4,-8.149
-4549.6,6499.6,-8.148
-4553.3,6503.3,-8.15
-4556.1,6506.1,-8.196
-4557,6507,-8.205
-4560.8,6510.8,-8.175
-4562.7,6512.7,-8.166
-4564.5,6514.5,-8.132
-4568.2,6518.2,-8.087
-4569.4,6519.4,-8.064
-4572,6522,-8.026
-4575.7,6525.7,-8.101
-4576,6526,-8.106
-4579.4,6529.4,-8.128
-4582.6,6532.6,-8.126
-4583.2,6533.2,-8.127
-4586.9,6536.9,-8.179
-4589.3,6539.3,-8.186
-4590.6,6540.6,-8.177
-4594.4,6544.4,-8.191
-4595.9,6545.9,-8.182
-4598.1,6548.1,-8.191
-4601.8,6551.8,-8.227
-4602.6,6552.6,-8.229
-4605.6,6555.6,-8.215
-4609.2,6559.2,-8.133
-4609.3,6559.3,-8.132
-4613,6563,-8.139
-4615.9,6565.9,-8.1
-4616.7,6566.7,-8.092
-4620.5,6570.5,-8.06
-4622.5,6572.5,-8.071
-4624.2,6574.2,-8.069
-4627.9,6577.9,-8.089
-4629.1,6579.1,-8.069
-4631.7,6581.7,-8.045
-4635.4,6585.4,-7.987
-4635.8,6585.8,-7.987
-4639.1,6589.1,-8.034
-4642.4,6592.4,-8.036
-4642.9,6592.9,-8.033
-4646.6,6596.6,-8.036
-4649.1,6599.1,-8.061
-4650.3,6600.3,-8.078
-4654.1,6604.1,-8.125
-4655.7,6605.7,-8.169
-4657.8,6607.8,-8.234
-4661.5,6611.5,-8.258
-4662.4,6612.4,-8.288
-4665.3,6615.3,-8.425
-4669,6619,-8.347
-4669,6619,-8.347
-4672.7,6622.7,-8.215
-4675.6,6625.6,-8.112
-4676.5,6626.5,-8.096
-4680.2,6630.2,-8.1
-4682.3,6632.3,-8.102
-4683.9,6633.9,-8.104
-4687.6,6637.6,-8.131
-4688.9,6638.9,-8.142
-4691.4,6641.4,-8.137
-4695.1,6645.1,-8.113
-4695.6,6645.6,-8.112
-4698.8,6648.8,-8.121
-4702.2,6652.2,-8.137
-4702.6,6652.6,-8.14
-4706.3,6656.3,-8.15
-4708.9,6658.9,-8.12
-4710,6660,-8.093
-4713.8,6663.8,-8.11
-4715.5,6665.5,-8.11
-4717.5,6667.5,-8.154
-4721.2,6671.2,-8.316
-4722.1,6672.1,-8.329
-4725,6675,-8.33
-4728.7,6678.7,-8.404
-4728.8,6678.8,-8.405
-4732.4,6682.4,-8.397
-4735.4,6685.4,-8.468
-4736.2,6686.2,-8.477
-4739.9,6689.9,-8.459
-4742.1,6692.1,-8.44
-4743.6,6693.6,-8.45
-4747.3,6697.3,-8.408
-4748.7,6698.7,-8.394
-4751.1,6701.1,-8.364
-4754.8,6704.8,-8.37
-4755.4,6705.4,-8.37
-4758.5,6708.5,-8.354
-4762,6712,-8.364
-4762.3,6712.3,-8.359
-4766,6716,-8.266
-4768.6,6718.6,-8.237
-4769.7,6719.7,-8.226
-4773.5,6723.5,-8.171
-4775.3,6725.3,-8.214
-4777.2,6727.2,-8.271
-4780.9,6730.9,-8.225
-4781.9,6731.9,-8.222
-4784.7,6734.7,-8.216
-4788.4,6738.4,-8.317
-4788.6,6738.6,-8.323
-4792.1,6742.1,-8.482
-4795.2,6745.2,-8.477
-4795.9,6745.9,-8.467
-4799.6,6749.6,-8.422
-4801.9,6751.9,-8.397
-4803.3,6753.3,-8.39
-4807.1,6757.1,-8.353
-4808.5,6758.5,-8.339
-4810.8,6760.8,-8.3
-4814.5,6764.5,-8.285
-4815.1,6765.1,-8.281
-4818.2,6768.2,-8.266
-4821.8,6771.8,-8.136
-4822,6772,-8.128
-4825.9,6775.9,-8.085
-4828.4,6778.4,-8.152
-4829.8,6779.8,-8.206
-4833.7,6783.7,-8.312
-4835.1,6785.1,-8.359
-4837.5,6787.5,-8.416
-4841.4,6791.4,-8.476
-4841.7,6791.7,-8.482
-4845.3,6795.3,-8.553
-4848.4,6798.4,-8.521
-4849.2,6799.2,-8.507
-4853.1,6803.1,-8.527
-4855,6805,-8.47
-4857,6807,-8.435
-4860.9,6810.9,-8.401
-4861.6,6811.6,-8.393
-4864.8,6814.8,-8.35
-4868.3,6818.3,-8.267
-4868.6,6818.6,-8.259
-4872.5,6822.5,-8.199
-4874.9,6824.9,-8.195
-4876.4,6826.4,-8.184
-4880.3,6830.3,-8.094
-4881.6,6831.6,-8.074
-4884.2,6834.2,-8.051
-4888.1,6838.1,-8.044
-4888.2,6838.2,-8.047
-4892,6842,-8.132
-4894.9,6844.9,-8.149
-4895.9,6845.9,-8.156
-4899.8,6849.8,-8.227
-4901.5,6851.5,-8.269
-4903.6,6853.6,-8.33
-4907.5,6857.5,-8.338
-4908.1,6858.1,-8.346
-4911.4,6861.4,-8.358
-4914.8,6864.8,-8.303
-4915.3,6865.3,-8.296
-4919.2,6869.2,-8.24
-4921.4,6871.4,-8.22
-4923.1,6873.1,-8.201
-4927,6877,-8.31
-4928.1,6878.1,-8.324
-4930.9,6880.9,-8.361
-4934.7,6884.7,-8.405
-4934.7,6884.7,-8.405
-4938.6,6888.6,-8.29
-4941.4,6891.4,-8.257
-4942.5,6892.5,-8.243
-4946.4,6896.4,-8.246
-4948,6898,-8.285
-4950.3,6900.3,-8.349
-4954.2,6904.2,-8.348
-4954.6,6904.6,-8.347
-4958.1,6908.1,-8.356
-4961.3,6911.3,-8.361
-4962,6912,-8.359
-4965.8,6915.8,-8.37
-4967.9,6917.9,-8.349
-4969.7,6919.7,-8.345
-4973.6,6923.6,-8.387
-4974.6,6924.6,-8.399
-4977.5,6927.5,-8.415
-4981.2,6931.2,-8.42
-4981.4,6931.4,-8.417
-4985.3,6935.3,-8.328
-4987.9,6937.9,-8.255
-4989.2,6939.2,-8.214
-4993.1,6943.1,-8.15
-4994.5,6944.5,-8.122
-4996.9,6946.9,-8.084
-5000.8,6950.8,-8.035
-5001.1,6951.1,-8.033
-5004.7,6954.7,-8.018
-5007.8,6957.8,-7.926
-5008.6,6958.6,-7.915
-5012.5,6962.5,-7.941
-5014.4,6964.4,-7.888
-5016.4,6966.4,-7.84
-5020.3,6970.3,-7.901
-5021.1,6971.1,-7.908
-5024.2,6974.2,-7.928
-5027.7,6977.7,-7.976
-5028.1,6978.1,-7.981
-5031.9,6981.9,-8.083
-5034.4,6984.4,-8.141
-5035.8,6985.8,-8.171
-5039.7,6989.7,-8.198
-5041,6991,-8.219
-5043.6,6993.6,-8.238
-5047.5,6997.5,-8.195
-5047.6,6997.6,-8.194
-5051.4,7001.4,-8.188
-5054.3,7004.3,-8.256
-5055.3,7005.3,-8.27
-5059.2,7009.2,-8.201
-5060.9,7010.9,-8.213
-5063,7013,-8.225
-5066.9,7016.9,-8.374
-5067.6,7017.6,-8.376
-5070.8,7020.8,-8.386
-5074.2,7024.2,-8.353
-5074.7,7024.7,-8.349
-5078.6,7028.6,-8.358
-5080.9,7030.9,-8.37
-5082.5,7032.5,-8.374
-5086.4,7036.4,-8.29
-5087.5,7037.5,-8.28
-5090.3,7040.3,-8.258
-5094.1,7044.1,-8.349
-5094.1,7044.1,-8.349
-5098,7048,-8.264
-5100.8,7050.8,-8.341
-5101.9,7051.9,-8.387
-5105.8,7055.8,-8.408
-5107.4,7057.4,-8.413
-5109.7,7059.7,-8.426
-5113.6,7063.6,-8.573
-5114.1,7064.1,-8.587
-5117.5,7067.5,-8.57
-5120.7,7070.7,-8.412
-5121.4,7071.4,-8.39
-5125.3,7075.3,-8.344
-5127.4,7077.4,-8.329
-5129.1,7079.1,-8.297
-5133,7083,-8.277
-5134,7084,-8.241
-5136.9,7086.9,-8.203
-5140.8,7090.8,-8.207
-5141.1,7091.1,-8.206
-5144.7,7094.7,-8.115
-5148.1,7098.1,-8.014
-5148.6,7098.6,-8.002
-5152.5,7102.5,-7.922
-5155.2,7105.2,-7.893
-5156.4,7106.4,-7.892
-5160.2,7110.2,-7.91
-5162.3,7112.3,-7.959
-5164.1,7114.1,-7.991
-5168,7118,-8.059
-5169.4,7119.4,-8.07
-5171.9,7121.9,-8.129
-5175.8,7125.8,-8.189
-5176.4,7126.4,-8.186
-5179.7,7129.7,-8.133
-5183.5,7133.5,-8.13
-5183.6,7133.6,-8.131
-5187.5,7137.5,-8.225
-5190.6,7140.6,-8.266
-5191.3,7141.3,-8.27
-5195.2,7145.2,-8.276
-5197.7,7147.7,-8.211
-5199.1,7149.1,-8.173
-5203,7153,-8.126
-5204.8,7154.8,-8.128
-5206.9,7156.9,-8.143
-5210.8,7160.8,-8.132
-5211.8,7161.8,-8.138
-5214.7,7164.7,-8.115
-5218.6,7168.6,-8.004
-5218.9,7168.9,-7.997
-5222.4,7172.4,-8.024
-5226,7176,-8.059
-5226.3,7176.3,-8.064
-5230.2,7180.2,-8.145
-5233.1,7183.1,-8.172
-5234.1,7184.1,-8.185
-5238,7188,-8.262
-5240.1,7190.1,-8.3
-5241.9,7191.9,-8.325
-5245.8,7195.8,-8.242
-5247.2,7197.2,-8.2
-5249.7,7199.7,-8.13
-5253.6,7203.6,-8.071
-5254.3,7204.3,-8.061
-5257.4,7207.4,-8.016
-5261.3,7211.3,-8.015
-5261.3,7211.3,-8.015
-5265.2,7215.2,-8.079
-5268.4,7218.4,-8.153
-5269.1,7219.1,-8.164
-5273,7223,-8.162
-5275.5,7225.5,-8.111
-5276.9,7226.9,-8.098
-5280.8,7230.8,-8.132
-5282.6,7232.6,-8.128
-5284.7,7234.7,-8.105
-5288.5,7238.5,-8.051
-5289.7,7239.7,-8.032
-5292.4,7242.4,-8.005
-5296.3,7246.3,-8.056
-5296.7,7246.7,-8.058
-5300.2,7250.2,-8.049
-5303.8,7253.8,-8.073
-5304.1,7254.1,-8.075
-5308,7258,-8.094
-5310.9,7260.9,-8.065
-5311.9,7261.9,-8.053
-5315.8,7265.8,-8.028
-5317.9,7267.9,-8.029
-5319.6,7269.6,-8.04
-5323.5,7273.5,-8.074
-5325,7275,-8.074
-5327.4,7277.4,-8.05
-5331.3,7281.3,-8.043
-5332.1,7282.1,-8.048
-5335.2,7285.2,-8.082
-5339.1,7289.1,-8.045
-5339.2,7289.2,-8.045
-5343,7293,-8.015
-5346.3,7296.3,-7.998
-5346.9,7296.9,-8.002
-5350.8,7300.8,-8.04
-5353.3,7303.3,-8.055
-5354.6,7304.6,-8.045
-5358.5,7308.5,-8.024
-5360.4,7310.4,-8.026
-5362.4,7312.4,-8.041
-5367.5,7317.5,-7.997
-5374.1,7324.1,-7.979
-5374.6,7324.6,-7.973
-5378,7328,-7.923
-5381.6,7331.6,-7.901
-5381.9,7331.9,-7.9
-5385.7,7335.7,-7.929
-5388.7,7338.7,-7.978
-5389.6,7339.6,-7.983
-5393.5,7343.5,-7.912
-5395.8,7345.8,-7.998
-5397.4,7347.4,-8.069
-5401.3,7351.3,-8.052
-5402.9,7352.9,-8.06
-5405.2,7355.2,-8.07
-5409.1,7359.1,-8.152
-5409.9,7359.9,-8.143
-5413,7363,-8.096
-5416.8,7366.8,-8.067
-5417,7367,-8.066
-5420.7,7370.7,-8.049
-5424.1,7374.1,-8.058
-5424.6,7374.6,-8.065
-5428.5,7378.5,-8.161
-5431.2,7381.2,-8.179
-5432.4,7382.4,-8.183
-5436.3,7386.3,-8.088
-5438.2,7388.2,-8.054
-5440.2,7390.2,-8.007
-5444.1,7394.1,-7.944
-5445.3,7395.3,-7.924
-5447.9,7397.9,-7.908
-5451.8,7401.8,-8.019
-5452.4,7402.4,-8.027
-5455.7,7405.7,-8.057
-5459.4,7409.4,-8.039
-5459.6,7409.6,-8.041
-5463.5,7413.5,-8.17
-5466.5,7416.5,-8.233
-5467.4,7417.4,-8.242
-5471.3,7421.3,-8.242
-5473.6,7423.6,-8.343
-5475.2,7425.2,-8.415
-5479.1,7429.1,-8.373
-5480.7,7430.7,-8.552
-5482.9,7432.9,-8.804
-5486.8,7436.8,-8.387
-5487.8,7437.8,-8.358
-5494.6,7444.6,-8.244
-5494.8,7444.8,-8.244
-5498.5,7448.5,-8.351
-5501.9,7451.9,-8.596
-5502.4,7452.4,-8.626
-5506.3,7456.3,-8.781
-5509,7459,-8.443
-5510.2,7460.2,-8.305
-5514,7464,-8.277
-5516.1,7466.1,-8.372
-5517.9,7467.9,-8.458
-5521.8,7471.8,-8.355
-5523.1,7473.1,-8.365
-5525.7,7475.7,-8.374
-5529.6,7479.6,-8.317
-5530.2,7480.2,-8.315
-5533.5,7483.5,-8.328
-5537.3,7487.3,-8.251
-5537.4,7487.4,-8.249
-5541.3,7491.3,-8.23
-5544.4,7494.4,-8.193
-5545.1,7495.1,-8.181
-5549,7499,-8.109
-5551.4,7501.4,-8.078
-5552.9,7502.9,-8.057
-5556.8,7506.8,-7.893
-5558.5,7508.5,-7.846
-5560.7,7510.7,-7.804
-5564.6,7514.6,-7.848
-5565.6,7515.6,-7.867
-5568.5,7518.5,-7.91
-5572.4,7522.4,-7.846
-5572.7,7522.7,-7.845
-5579.7,7529.7,-7.866
-5580.1,7530.1,-7.87
-5586.8,7536.8,-7.884
-5587.9,7537.9,-7.869
-5591.8,7541.8,-7.793
-5593.9,7543.9,-7.742
-5595.7,7545.7,-7.721
-5599.6,7549.6,-7.776
-5601,7551,-7.799
-5603.5,7553.5,-7.82
-5607.4,7557.4,-7.847
-5608,7558,-7.849
-5611.2,7561.2,-7.899
-5615.1,7565.1,-7.941
-5615.1,7565.1,-7.941
-5619,7569,-7.85
-5622.2,7572.2,-7.791
-5622.9,7572.9,-7.789
-5626.8,7576.8,-7.812
-5629.3,7579.3,-7.797
-5630.7,7580.7,-7.785
-5634.6,7584.6,-7.845
-5636.3,7586.3,-7.812
-5638.5,7588.5,-7.771
-5642.3,7592.3,-7.812
-5643.4,7593.4,-7.824
-5646.2,7596.2,-7.871
-5650.1,7600.1,-7.899
-5650.5,7600.5,-7.902
-5654,7604,-7.918
-5657.6,7607.6,-7.967
-5657.9,7607.9,-7.969
-5661.8,7611.8,-7.905
-5664.6,7614.6,-7.812
-5665.7,7615.7,-7.795
-5669.6,7619.6,-7.805
-5671.7,7621.7,-7.785
-5673.5,7623.5,-7.78
-5677.3,7627.3,-7.863
-5678.8,7628.8,-7.877
-5681.2,7631.2,-7.868
-5685.1,7635.1,-7.794
-5685.9,7635.9,-7.778
-5689,7639,-7.737
-5692.9,7642.9,-7.74
-5692.9,7642.9,-7.74
-5696.8,7646.8,-7.708
-5700,7650,-7.647
-5700.7,7650.7,-7.639
-5704.6,7654.6,-7.619
-5707.4,7657.4,-7.637
-5708.4,7658.4,-7.646
-5712.3,7662.3,-7.699
-5714.7,7664.7,-7.714
-5716.2,7666.2,-7.707
-5720.1,7670.1,-7.651
-5722.1,7672.1,-7.643
-5724,7674,-7.664
-5727.9,7677.9,-7.721
-5729.4,7679.4,-7.754
-5731.8,7681.8,-7.801
-5735.7,7685.7,-7.746
-5736.8,7686.8,-7.735
-5739.5,7689.5,-7.693
