age (BP),temperature (degC)
34150.95,-38.355
34152.68,-38.353
34154.41,-38.351
34156.14,-38.349
34157.87,-38.346
34159.6,-38.343
34161.34,-38.339
34163.07,-38.335
34164.8,-38.331
34166.53,-38.326
34168.26,-38.321
34169.99,-38.317
34171.73,-38.312
34173.46,-38.307
34175.19,-38.302
34176.92,-38.297
34178.65,-38.292
34180.38,-38.287
34182.11,-38.283
34183.85,-38.278
34185.58,-38.273
34187.31,-38.269
34189.04,-38.264
34190.77,-38.26
34192.5,-38.256
34194.23,-38.252
34195.97,-38.248
34197.7,-38.244
34199.43,-38.24
34201.16,-38.236
34202.89,-38.232
34204.62,-38.229
34206.35,-38.225
34208.09,-38.221
34209.82,-38.218
34211.55,-38.214
34213.28,-38.211
34215.01,-38.207
34216.74,-38.204
34218.47,-38.2
34220.21,-38.197
34221.94,-38.194
34223.67,-38.191
34225.4,-38.187
34227.13,-38.185
34228.86,-38.182
34230.6,-38.179
34232.33,-38.177
34234.06,-38.174
34235.79,-38.172
34237.52,-38.171
34239.25,-38.169
34240.98,-38.168
34242.72,-38.167
34244.45,-38.167
34246.18,-38.166
34247.91,-38.166
34249.64,-38.167
34251.37,-38.167
34253.1,-38.168
34254.84,-38.169
34256.57,-38.17
34258.3,-38.172
34260.03,-38.173
34261.76,-38.175
34263.49,-38.177
34265.22,-38.179
34266.96,-38.181
34268.69,-38.184
34270.42,-38.186
34272.15,-38.189
34273.88,-38.191
34275.61,-38.194
34277.34,-38.197
34279.08,-38.2
34280.81,-38.203
34282.54,-38.206
34284.27,-38.209
34286,-38.212
34287.73,-38.215
34289.47,-38.218
34291.2,-38.221
34292.93,-38.223
34294.66,-38.226
34296.39,-38.228
34298.12,-38.231
34299.85,-38.233
34301.59,-38.235
34303.32,-38.237
34305.05,-38.239
34306.78,-38.24
34308.51,-38.242
34310.24,-38.243
34311.97,-38.244
34313.71,-38.244
34315.44,-38.245
34317.17,-38.245
34318.9,-38.245
34320.63,-38.245
34322.36,-38.244
34324.09,-38.243
34325.83,-38.242
34327.56,-38.241
34329.29,-38.239
34331.02,-38.237
34332.75,-38.234
34334.48,-38.232
34336.21,-38.229
34337.95,-38.226
34339.68,-38.223
34341.41,-38.219
34343.14,-38.216
34344.87,-38.212
34346.6,-38.208
34348.34,-38.205
34350.07,-38.201
34351.8,-38.198
34353.53,-38.194
34355.26,-38.191
34356.99,-38.188
34358.72,-38.185
34360.46,-38.182
34362.19,-38.18
34363.92,-38.178
34365.65,-38.176
34367.38,-38.174
34369.11,-38.173
34370.84,-38.172
34372.58,-38.172
34374.31,-38.171
34376.04,-38.171
34377.77,-38.172
34379.5,-38.172
34381.23,-38.173
34382.96,-38.174
34384.7,-38.176
34386.43,-38.178
34388.16,-38.179
34389.89,-38.182
34391.62,-38.184
34393.35,-38.186
34395.09,-38.189
34396.82,-38.191
34398.55,-38.194
34400.28,-38.197
34402.01,-38.2
34403.74,-38.203
34405.47,-38.207
34407.21,-38.21
34408.94,-38.214
34410.67,-38.218
34412.4,-38.223
34414.13,-38.228
34415.86,-38.233
34417.59,-38.238
34419.33,-38.244
34421.06,-38.251
34422.79,-38.258
34424.52,-38.266
34426.25,-38.274
34427.98,-38.283
34429.71,-38.292
34431.45,-38.303
34433.18,-38.314
34434.91,-38.326
34436.64,-38.339
34438.37,-38.352
34440.1,-38.366
34441.83,-38.381
34443.57,-38.396
34445.3,-38.411
34447.03,-38.428
34448.76,-38.444
34450.49,-38.46
34452.22,-38.477
34453.96,-38.493
34455.69,-38.51
34457.42,-38.526
34459.15,-38.542
34460.88,-38.557
34462.61,-38.572
34464.34,-38.587
34466.08,-38.601
34467.81,-38.615
34469.54,-38.628
34471.27,-38.64
34473,-38.652
34474.73,-38.663
34476.46,-38.674
34478.2,-38.685
34479.93,-38.695
34481.66,-38.704
34483.39,-38.714
34485.12,-38.723
34486.85,-38.732
34488.58,-38.741
34490.32,-38.75
34492.05,-38.758
34493.78,-38.767
34495.51,-38.776
34497.24,-38.784
34498.97,-38.792
34500.7,-38.801
34502.44,-38.809
34504.17,-38.818
34505.9,-38.826
34507.63,-38.834
34509.36,-38.842
34511.09,-38.849
34512.83,-38.857
34514.56,-38.864
34516.29,-38.871
34518.02,-38.877
34519.75,-38.884
34521.48,-38.89
34523.21,-38.896
34524.95,-38.901
34526.68,-38.906
34528.41,-38.911
34530.14,-38.915
34531.87,-38.918
34533.6,-38.921
34535.33,-38.923
34537.07,-38.924
34538.8,-38.924
34540.53,-38.924
34542.26,-38.923
34543.99,-38.92
34545.72,-38.917
34547.45,-38.914
34549.19,-38.909
34550.92,-38.905
34552.65,-38.9
34554.38,-38.894
34556.11,-38.889
34557.84,-38.883
34559.57,-38.878
34561.31,-38.873
34563.04,-38.868
34564.77,-38.864
34566.5,-38.861
34568.23,-38.857
34569.96,-38.855
34571.7,-38.853
34573.43,-38.851
34575.16,-38.849
34576.89,-38.848
34578.62,-38.847
34580.35,-38.846
34582.08,-38.846
34583.82,-38.845
34585.55,-38.845
34587.28,-38.845
34589.01,-38.844
34590.74,-38.844
34592.47,-38.843
34594.2,-38.842
34595.94,-38.842
34597.67,-38.841
34599.4,-38.84
34601.13,-38.84
34602.86,-38.839
34604.59,-38.838
34606.32,-38.837
34608.06,-38.835
34609.79,-38.834
34611.52,-38.833
34613.25,-38.831
34614.98,-38.829
34616.71,-38.827
34618.44,-38.825
34620.18,-38.823
34621.91,-38.821
34623.64,-38.818
34625.37,-38.816
34627.1,-38.814
34628.83,-38.811
34630.57,-38.809
34632.3,-38.807
34634.03,-38.805
34635.76,-38.803
34637.49,-38.801
34639.22,-38.801
34640.95,-38.8
34642.69,-38.8
34644.42,-38.801
34646.15,-38.802
34647.88,-38.804
34649.61,-38.806
34651.34,-38.809
34653.07,-38.812
34654.81,-38.816
34656.54,-38.819
34658.27,-38.823
34660,-38.826
34661.73,-38.83
34663.46,-38.833
34665.19,-38.836
34666.93,-38.838
34668.66,-38.841
34670.39,-38.843
34672.12,-38.844
34673.85,-38.845
34675.58,-38.846
34677.31,-38.847
34679.05,-38.847
34680.78,-38.848
34682.51,-38.848
34684.24,-38.848
34685.97,-38.849
34687.7,-38.849
34689.44,-38.85
34691.17,-38.85
34692.9,-38.851
34694.63,-38.851
34696.36,-38.852
34698.09,-38.853
34699.82,-38.855
34701.56,-38.856
34703.29,-38.858
34705.02,-38.861
34706.75,-38.864
34708.48,-38.867
34710.21,-38.871
34711.94,-38.875
34713.68,-38.88
34715.41,-38.886
34717.14,-38.892
34718.87,-38.898
34720.6,-38.904
34722.33,-38.911
34724.06,-38.918
34725.8,-38.925
34727.53,-38.932
34729.26,-38.939
34730.99,-38.946
34732.72,-38.953
34734.45,-38.96
34736.18,-38.967
34737.92,-38.974
34739.65,-38.98
34741.38,-38.986
34743.11,-38.992
34744.84,-38.998
34746.57,-39.004
34748.31,-39.009
34750.04,-39.015
34751.77,-39.02
34753.5,-39.024
34755.23,-39.029
34756.96,-39.033
34758.69,-39.037
34760.43,-39.041
34762.16,-39.044
34763.89,-39.047
34765.62,-39.05
34767.35,-39.053
34769.08,-39.055
34770.81,-39.057
34772.55,-39.06
34774.28,-39.062
34776.01,-39.064
34777.74,-39.065
34779.47,-39.067
34781.2,-39.068
34782.93,-39.07
34784.67,-39.071
34786.4,-39.072
34788.13,-39.073
34789.86,-39.073
34791.59,-39.073
34793.32,-39.074
34795.05,-39.074
34796.79,-39.073
34798.52,-39.073
34800.25,-39.073
34801.98,-39.072
34803.71,-39.071
34805.44,-39.07
34807.18,-39.069
34808.91,-39.068
34810.64,-39.066
34812.37,-39.064
34814.1,-39.061
34815.83,-39.059
34817.56,-39.056
34819.3,-39.052
34821.03,-39.048
34822.76,-39.044
34824.49,-39.04
34826.22,-39.036
34827.95,-39.031
34829.68,-39.026
34831.42,-39.021
34833.15,-39.016
34834.88,-39.011
34836.61,-39.005
34838.34,-38.999
34840.07,-38.993
34841.8,-38.986
34843.54,-38.979
34845.27,-38.972
34847,-38.964
34848.73,-38.956
34850.46,-38.948
34852.19,-38.941
34853.92,-38.933
34855.66,-38.925
34857.39,-38.918
34859.12,-38.911
34860.85,-38.905
34862.58,-38.899
34864.31,-38.894
34866.05,-38.89
34867.78,-38.886
34869.51,-38.883
34871.24,-38.88
34872.97,-38.878
34874.7,-38.876
34876.43,-38.875
34878.17,-38.873
34879.9,-38.872
34881.63,-38.871
34883.36,-38.87
34885.09,-38.869
34886.82,-38.867
34888.55,-38.866
34890.29,-38.865
34892.02,-38.863
34893.75,-38.861
34895.48,-38.859
34897.21,-38.856
34898.94,-38.853
34900.67,-38.849
34902.41,-38.845
34904.14,-38.84
34905.87,-38.835
34907.6,-38.83
34909.33,-38.824
34911.06,-38.818
34912.79,-38.811
34914.53,-38.805
34916.26,-38.798
34917.99,-38.792
34919.72,-38.785
34921.45,-38.779
34923.18,-38.773
34924.92,-38.768
34926.65,-38.763
34928.38,-38.759
34930.11,-38.755
34931.84,-38.751
34933.57,-38.748
34935.3,-38.746
34937.04,-38.744
34938.77,-38.742
34940.5,-38.742
34942.23,-38.741
34943.96,-38.741
34945.69,-38.741
34947.42,-38.742
34949.16,-38.742
34950.89,-38.743
34952.62,-38.744
34954.35,-38.744
34956.08,-38.745
34957.81,-38.745
34959.54,-38.744
34961.28,-38.744
34963.01,-38.743
34964.74,-38.741
34966.47,-38.739
34968.2,-38.737
34969.93,-38.734
34971.66,-38.731
34973.4,-38.727
34975.13,-38.724
34976.86,-38.72
34978.59,-38.716
34980.32,-38.712
34982.05,-38.708
34983.79,-38.704
34985.52,-38.7
34987.25,-38.697
34988.98,-38.693
34990.71,-38.69
34992.44,-38.687
34994.17,-38.684
34995.91,-38.682
34997.64,-38.68
34999.37,-38.678
35001.1,-38.677
35002.83,-38.676
35004.56,-38.676
35006.29,-38.676
35008.03,-38.676
35009.76,-38.677
35011.49,-38.678
35013.22,-38.679
35014.95,-38.681
35016.68,-38.682
35018.41,-38.683
35020.15,-38.684
35021.88,-38.685
35023.61,-38.685
35025.34,-38.685
35027.07,-38.684
35028.8,-38.683
35030.53,-38.681
35032.27,-38.679
35034,-38.676
35035.73,-38.673
35037.46,-38.67
35039.19,-38.666
35040.92,-38.662
35042.66,-38.657
35044.39,-38.653
35046.12,-38.649
35047.85,-38.644
35049.58,-38.64
35051.31,-38.635
35053.04,-38.631
35054.78,-38.626
35056.51,-38.622
35058.24,-38.617
35059.97,-38.613
35061.7,-38.609
35063.43,-38.604
35065.16,-38.6
35066.9,-38.596
35068.63,-38.591
35070.36,-38.587
35072.09,-38.582
35073.82,-38.578
35075.55,-38.573
35077.28,-38.568
35079.02,-38.563
35080.75,-38.557
35082.48,-38.551
35084.21,-38.546
35085.94,-38.54
35087.67,-38.533
35089.4,-38.527
35091.14,-38.52
35092.87,-38.514
35094.6,-38.507
35096.33,-38.501
35098.06,-38.494
35099.79,-38.488
35101.53,-38.481
35103.26,-38.475
35104.99,-38.468
35106.72,-38.461
35108.45,-38.455
35110.18,-38.448
35111.91,-38.441
35113.65,-38.433
35115.38,-38.426
35117.11,-38.418
35118.84,-38.41
35120.57,-38.402
35122.3,-38.395
35124.03,-38.387
35125.77,-38.38
35127.5,-38.373
35129.23,-38.366
35130.96,-38.359
35132.69,-38.353
35134.42,-38.348
35136.15,-38.343
35137.89,-38.338
35139.62,-38.334
35141.35,-38.33
35143.08,-38.326
35144.81,-38.322
35146.54,-38.319
35148.28,-38.315
35150.01,-38.312
35151.74,-38.308
35153.47,-38.305
35155.2,-38.301
35156.93,-38.298
35158.66,-38.295
35160.4,-38.291
35162.13,-38.288
35163.86,-38.286
35165.59,-38.283
35167.32,-38.281
35169.05,-38.278
35170.78,-38.277
35172.52,-38.275
35174.25,-38.274
35175.98,-38.273
35177.71,-38.272
35179.44,-38.272
35181.17,-38.272
35182.9,-38.272
35184.64,-38.273
35186.37,-38.274
35188.1,-38.276
35189.83,-38.277
35191.56,-38.279
35193.29,-38.28
35195.02,-38.282
35196.76,-38.283
35198.49,-38.285
35200.22,-38.285
35201.95,-38.286
35203.68,-38.287
35205.41,-38.287
35207.15,-38.288
35208.88,-38.288
35210.61,-38.289
35212.34,-38.29
35214.07,-38.291
35215.8,-38.293
35217.53,-38.295
35219.27,-38.297
35221,-38.3
35222.73,-38.303
35224.46,-38.306
35226.19,-38.308
35227.92,-38.311
35229.65,-38.313
35231.39,-38.315
35233.12,-38.316
35234.85,-38.317
35236.58,-38.317
35238.31,-38.316
35240.04,-38.315
35241.77,-38.314
35243.51,-38.312
35245.24,-38.31
35246.97,-38.309
35248.7,-38.307
35250.43,-38.305
35252.16,-38.304
35253.89,-38.302
35255.63,-38.301
35257.36,-38.3
35259.09,-38.299
35260.82,-38.297
35262.55,-38.296
35264.28,-38.295
35266.02,-38.293
35267.75,-38.292
35269.48,-38.29
35271.21,-38.288
35272.94,-38.286
35274.67,-38.284
35276.4,-38.281
35278.14,-38.279
35279.87,-38.276
35281.6,-38.273
35283.33,-38.27
35285.06,-38.267
35286.79,-38.264
35288.52,-38.261
35290.26,-38.257
35291.99,-38.254
35293.72,-38.251
35295.45,-38.248
35297.18,-38.245
35298.91,-38.242
35300.64,-38.239
35302.38,-38.236
35304.11,-38.233
35305.84,-38.23
35307.57,-38.227
35309.3,-38.224
35311.03,-38.221
35312.76,-38.217
35314.5,-38.213
35316.23,-38.209
35317.96,-38.204
35319.69,-38.199
35321.42,-38.194
35323.15,-38.188
35324.89,-38.183
35326.62,-38.177
35328.35,-38.171
35330.08,-38.166
35331.81,-38.16
35333.54,-38.155
35335.27,-38.151
35337.01,-38.146
35338.74,-38.142
35340.47,-38.138
35342.2,-38.134
35343.93,-38.13
35345.66,-38.127
35347.39,-38.123
35349.13,-38.119
35350.86,-38.115
35352.59,-38.111
35354.32,-38.106
35356.05,-38.102
35357.78,-38.097
35359.51,-38.092
35361.25,-38.087
35362.98,-38.082
35364.71,-38.077
35366.44,-38.071
35368.17,-38.066
35369.9,-38.061
35371.63,-38.055
35373.37,-38.05
35375.1,-38.044
35376.83,-38.038
35378.56,-38.032
35380.29,-38.026
35382.02,-38.019
35383.76,-38.012
35385.49,-38.005
35387.22,-37.996
35388.95,-37.988
35390.68,-37.979
35392.41,-37.969
35394.14,-37.96
35395.88,-37.95
35397.61,-37.94
35399.34,-37.93
35401.07,-37.919
35402.8,-37.909
35404.53,-37.899
35406.26,-37.89
35408,-37.88
35409.73,-37.871
35411.46,-37.862
35413.19,-37.853
35414.92,-37.844
35416.65,-37.836
35418.38,-37.827
35420.12,-37.819
35421.85,-37.811
35423.58,-37.803
35425.31,-37.796
35427.04,-37.788
35428.77,-37.78
35430.5,-37.772
35432.24,-37.764
35433.97,-37.756
35435.7,-37.748
35437.43,-37.739
35439.16,-37.73
35440.89,-37.721
35442.63,-37.711
35444.36,-37.701
35446.09,-37.692
35447.82,-37.682
35449.55,-37.672
35451.28,-37.662
35453.01,-37.652
35454.75,-37.642
35456.48,-37.633
35458.21,-37.623
35459.94,-37.614
35461.67,-37.605
35463.4,-37.596
35465.13,-37.587
35466.87,-37.577
35468.6,-37.568
35470.33,-37.558
35472.06,-37.549
35473.79,-37.539
35475.52,-37.529
35477.25,-37.52
35478.99,-37.51
35480.72,-37.501
35482.45,-37.492
35484.18,-37.483
35485.91,-37.474
35487.64,-37.466
35489.37,-37.459
35491.11,-37.452
35492.84,-37.445
35494.57,-37.438
35496.3,-37.431
35498.03,-37.425
35499.76,-37.418
35501.5,-37.412
35503.23,-37.405
35504.96,-37.398
35506.69,-37.391
35508.42,-37.383
35510.15,-37.375
35511.88,-37.368
35513.62,-37.359
35515.35,-37.351
35517.08,-37.343
35518.81,-37.334
35520.54,-37.324
35522.27,-37.315
35524,-37.305
35525.74,-37.295
35527.47,-37.285
35529.2,-37.274
35530.93,-37.264
35532.66,-37.253
35534.39,-37.243
35536.12,-37.232
35537.86,-37.222
35539.59,-37.212
35541.32,-37.202
35543.05,-37.192
35544.78,-37.183
35546.51,-37.174
35548.24,-37.165
35549.98,-37.156
35551.71,-37.147
35553.44,-37.138
35555.17,-37.129
35556.9,-37.12
35558.63,-37.111
35560.37,-37.103
35562.1,-37.094
35563.83,-37.086
35565.56,-37.078
35567.29,-37.07
35569.02,-37.062
35570.75,-37.056
35572.49,-37.049
35574.22,-37.043
35575.95,-37.038
35577.68,-37.033
35579.41,-37.029
35581.14,-37.025
35582.87,-37.021
35584.61,-37.018
35586.34,-37.015
35588.07,-37.013
35589.8,-37.011
35591.53,-37.009
35593.26,-37.008
35594.99,-37.007
35596.73,-37.006
35598.46,-37.006
35600.19,-37.007
35601.92,-37.008
35603.65,-37.009
35605.38,-37.01
35607.11,-37.013
35608.85,-37.015
35610.58,-37.018
35612.31,-37.021
35614.04,-37.025
35615.77,-37.029
35617.5,-37.034
35619.24,-37.039
35620.97,-37.046
35622.7,-37.052
35624.43,-37.06
35626.16,-37.068
35627.89,-37.077
35629.62,-37.087
35631.36,-37.097
35633.09,-37.108
35634.82,-37.119
35636.55,-37.131
35638.28,-37.143
35640.01,-37.156
35641.74,-37.168
35643.48,-37.181
35645.21,-37.194
35646.94,-37.207
35648.67,-37.22
35650.4,-37.233
35652.13,-37.247
35653.86,-37.26
35655.6,-37.273
35657.33,-37.285
35659.06,-37.298
35660.79,-37.31
35662.52,-37.322
35664.25,-37.334
35665.98,-37.345
35667.72,-37.356
35669.45,-37.366
35671.18,-37.376
35672.91,-37.385
35674.64,-37.394
35676.37,-37.402
35678.11,-37.41
35679.84,-37.418
35681.57,-37.425
35683.3,-37.431
35685.03,-37.438
35686.76,-37.443
35688.49,-37.449
35690.23,-37.454
35691.96,-37.459
35693.69,-37.463
35695.42,-37.466
35697.15,-37.47
35698.88,-37.473
35700.61,-37.475
35702.35,-37.477
35704.08,-37.479
35705.81,-37.48
35707.54,-37.481
35709.27,-37.481
35711,-37.481
35712.73,-37.481
35714.47,-37.48
35716.2,-37.48
35717.93,-37.478
35719.66,-37.477
35721.39,-37.475
35723.12,-37.473
35724.85,-37.471
35726.59,-37.468
35728.32,-37.465
35730.05,-37.462
35731.78,-37.458
35733.51,-37.454
35735.24,-37.45
35736.98,-37.445
35738.71,-37.44
35740.44,-37.435
35742.17,-37.43
35743.9,-37.424
35745.63,-37.418
35747.36,-37.412
35749.1,-37.406
35750.83,-37.4
35752.56,-37.394
35754.29,-37.388
35756.02,-37.383
35757.75,-37.377
35759.48,-37.371
35761.22,-37.366
35762.95,-37.361
35764.68,-37.356
35766.41,-37.351
35768.14,-37.348
35769.87,-37.344
35771.6,-37.341
35773.34,-37.339
35775.07,-37.337
35776.8,-37.335
35778.53,-37.333
35780.26,-37.332
35781.99,-37.331
35783.72,-37.331
35785.46,-37.33
35787.19,-37.33
35788.92,-37.33
35790.65,-37.329
35792.38,-37.329
35794.11,-37.33
35795.85,-37.33
35797.58,-37.33
35799.31,-37.331
35801.04,-37.332
35802.77,-37.333
35804.5,-37.335
35806.23,-37.337
35807.97,-37.339
35809.7,-37.341
35811.43,-37.343
35813.16,-37.345
35814.89,-37.347
35816.62,-37.35
35818.35,-37.352
35820.09,-37.354
35821.82,-37.356
35823.55,-37.357
35825.28,-37.359
35827.01,-37.361
35828.74,-37.362
35830.47,-37.364
35832.21,-37.365
35833.94,-37.367
35835.67,-37.369
35837.4,-37.371
35839.13,-37.373
35840.86,-37.376
35842.6,-37.378
35844.33,-37.381
35846.06,-37.384
35847.79,-37.387
35849.52,-37.39
35851.25,-37.394
35852.98,-37.398
35854.72,-37.402
35856.45,-37.406
35858.18,-37.41
35859.91,-37.415
35861.64,-37.419
35863.37,-37.424
35865.1,-37.428
35866.84,-37.433
35868.57,-37.437
35870.3,-37.441
35872.03,-37.445
35873.76,-37.448
35875.49,-37.451
35877.22,-37.453
35878.96,-37.455
35880.69,-37.457
35882.42,-37.458
35884.15,-37.459
35885.88,-37.46
35887.61,-37.46
35889.34,-37.46
35891.08,-37.459
35892.81,-37.459
35894.54,-37.458
35896.27,-37.457
35898,-37.455
35899.73,-37.454
35901.47,-37.452
35903.2,-37.45
35904.93,-37.448
35906.66,-37.446
35908.39,-37.444
35910.12,-37.442
35911.85,-37.44
35913.59,-37.438
35915.32,-37.436
35917.05,-37.434
35918.78,-37.432
35920.51,-37.43
35922.24,-37.429
35923.97,-37.427
35925.71,-37.425
35927.44,-37.423
35929.17,-37.421
35930.9,-37.419
35932.63,-37.416
35934.36,-37.414
35936.09,-37.411
35937.83,-37.408
35939.56,-37.404
35941.29,-37.401
35943.02,-37.397
35944.75,-37.393
35946.48,-37.389
35948.21,-37.385
35949.95,-37.38
35951.68,-37.375
35953.41,-37.37
35955.14,-37.364
35956.87,-37.358
35958.6,-37.352
35960.34,-37.346
35962.07,-37.339
35963.8,-37.333
35965.53,-37.326
35967.26,-37.319
35968.99,-37.312
35970.72,-37.305
35972.46,-37.298
35974.19,-37.292
35975.92,-37.285
35977.65,-37.28
35979.38,-37.274
35981.11,-37.269
35982.84,-37.265
35984.58,-37.261
35986.31,-37.257
35988.04,-37.254
35989.77,-37.252
35991.5,-37.25
35993.23,-37.249
35994.96,-37.248
35996.7,-37.247
35998.43,-37.246
36000.16,-37.245
36001.89,-37.245
36003.62,-37.244
36005.35,-37.243
36007.08,-37.242
36008.82,-37.24
36010.55,-37.239
36012.28,-37.237
36014.01,-37.235
36015.74,-37.233
36017.47,-37.231
36019.21,-37.229
36020.94,-37.227
36022.67,-37.225
36024.4,-37.223
36026.13,-37.222
36027.86,-37.22
36029.59,-37.219
36031.33,-37.218
36033.06,-37.218
36034.79,-37.217
36036.52,-37.217
36038.25,-37.217
36039.98,-37.217
36041.71,-37.217
36043.45,-37.218
36045.18,-37.218
36046.91,-37.219
36048.64,-37.219
36050.37,-37.22
36052.1,-37.221
36053.83,-37.221
36055.57,-37.222
36057.3,-37.224
36059.03,-37.225
36060.76,-37.227
36062.49,-37.228
36064.22,-37.23
36065.95,-37.233
36067.69,-37.235
36069.42,-37.238
36071.15,-37.241
36072.88,-37.244
36074.61,-37.247
36076.34,-37.249
36078.08,-37.252
36079.81,-37.255
36081.54,-37.257
36083.27,-37.259
36085,-37.261
36086.73,-37.262
36088.46,-37.263
36090.2,-37.264
36091.93,-37.264
36093.66,-37.265
36095.39,-37.266
36097.12,-37.266
36098.85,-37.267
36100.58,-37.269
36102.32,-37.27
36104.05,-37.272
36105.78,-37.275
36107.51,-37.278
36109.24,-37.281
36110.97,-37.284
36112.7,-37.288
36114.44,-37.292
36116.17,-37.295
36117.9,-37.299
36119.63,-37.303
36121.36,-37.307
36123.09,-37.31
36124.82,-37.313
36126.56,-37.316
36128.29,-37.319
36130.02,-37.321
36131.75,-37.324
36133.48,-37.326
36135.21,-37.329
36136.95,-37.331
36138.68,-37.333
36140.41,-37.335
36142.14,-37.337
36143.87,-37.34
36145.6,-37.342
36147.33,-37.345
36149.07,-37.347
36150.8,-37.349
36152.53,-37.352
36154.26,-37.354
36155.99,-37.357
36157.72,-37.359
36159.45,-37.362
36161.19,-37.364
36162.92,-37.366
36164.65,-37.368
36166.38,-37.37
36168.11,-37.371
36169.84,-37.373
36171.57,-37.375
36173.31,-37.376
36175.04,-37.377
36176.77,-37.379
36178.5,-37.38
36180.23,-37.382
36181.96,-37.383
36183.69,-37.385
36185.43,-37.386
36187.16,-37.388
36188.89,-37.389
36190.62,-37.39
36192.35,-37.391
36194.08,-37.392
36195.82,-37.392
36197.55,-37.391
36199.28,-37.39
36201.01,-37.389
36202.74,-37.386
36204.47,-37.383
36206.2,-37.38
36207.94,-37.375
36209.67,-37.371
36211.4,-37.366
36213.13,-37.361
36214.86,-37.356
36216.59,-37.351
36218.32,-37.346
36220.06,-37.341
36221.79,-37.337
36223.52,-37.333
36225.25,-37.329
36226.98,-37.326
36228.71,-37.323
36230.44,-37.319
36232.18,-37.316
36233.91,-37.313
36235.64,-37.309
36237.37,-37.305
36239.1,-37.301
36240.83,-37.296
36242.56,-37.291
36244.3,-37.285
36246.03,-37.279
36247.76,-37.272
36249.49,-37.265
36251.22,-37.258
36252.95,-37.25
36254.69,-37.242
36256.42,-37.234
36258.15,-37.226
36259.88,-37.217
36261.61,-37.209
36263.34,-37.2
36265.07,-37.192
36266.81,-37.183
36268.54,-37.174
36270.27,-37.165
36272,-37.157
36273.73,-37.148
36275.46,-37.14
36277.19,-37.132
36278.93,-37.123
36280.66,-37.116
36282.39,-37.108
36284.12,-37.1
36285.85,-37.093
36287.58,-37.086
36289.31,-37.079
36291.05,-37.073
36292.78,-37.068
36294.51,-37.063
36296.24,-37.059
36297.97,-37.055
36299.7,-37.052
36301.43,-37.05
36303.17,-37.049
36304.9,-37.049
36306.63,-37.049
36308.36,-37.05
36310.09,-37.052
36311.82,-37.054
36313.56,-37.057
36315.29,-37.06
36317.02,-37.063
36318.75,-37.067
36320.48,-37.07
36322.21,-37.074
36323.94,-37.078
36325.68,-37.082
36327.41,-37.086
36329.14,-37.09
36330.87,-37.094
36332.6,-37.099
36334.33,-37.105
36336.06,-37.111
36337.8,-37.118
36339.53,-37.125
36341.26,-37.133
36342.99,-37.142
36344.72,-37.152
36346.45,-37.162
36348.18,-37.174
36349.92,-37.186
36351.65,-37.199
36353.38,-37.212
36355.11,-37.227
36356.84,-37.241
36358.57,-37.256
36360.3,-37.272
36362.04,-37.288
36363.77,-37.304
36365.5,-37.32
36367.23,-37.337
36368.96,-37.354
36370.69,-37.371
36372.43,-37.388
36374.16,-37.405
36375.89,-37.422
36377.62,-37.44
36379.35,-37.457
36381.08,-37.474
36382.81,-37.491
36384.55,-37.508
36386.28,-37.526
36388.01,-37.543
36389.74,-37.56
36391.47,-37.577
36393.2,-37.593
36394.93,-37.61
36396.67,-37.627
36398.4,-37.643
36400.13,-37.659
36401.86,-37.675
36403.59,-37.69
36405.32,-37.705
36407.05,-37.72
36408.79,-37.734
36410.52,-37.748
36412.25,-37.762
36413.98,-37.776
36415.71,-37.789
36417.44,-37.802
36419.17,-37.815
36420.91,-37.828
36422.64,-37.84
36424.37,-37.852
36426.1,-37.864
36427.83,-37.876
36429.56,-37.887
36431.3,-37.898
36433.03,-37.909
36434.76,-37.919
36436.49,-37.929
36438.22,-37.938
36439.95,-37.947
36441.68,-37.955
36443.42,-37.963
36445.15,-37.97
36446.88,-37.977
36448.61,-37.983
36450.34,-37.99
36452.07,-37.995
36453.8,-38.001
36455.54,-38.006
36457.27,-38.012
36459,-38.017
36460.73,-38.022
36462.46,-38.026
36464.19,-38.031
36465.92,-38.036
36467.66,-38.041
36469.39,-38.045
36471.12,-38.05
36472.85,-38.054
36474.58,-38.059
36476.31,-38.063
36478.04,-38.068
36479.78,-38.072
36481.51,-38.075
36483.24,-38.079
36484.97,-38.082
36486.7,-38.086
36488.43,-38.088
36490.17,-38.091
36491.9,-38.093
36493.63,-38.094
36495.36,-38.096
36497.09,-38.097
36498.82,-38.097
36500.55,-38.097
36502.29,-38.098
36504.02,-38.097
36505.75,-38.097
36507.48,-38.097
36509.21,-38.096
36510.94,-38.096
36512.67,-38.095
36514.41,-38.095
36516.14,-38.095
36517.87,-38.095
36519.6,-38.095
36521.33,-38.095
36523.06,-38.095
36524.79,-38.095
36526.53,-38.095
36528.26,-38.096
36529.99,-38.096
36531.72,-38.096
36533.45,-38.097
36535.18,-38.097
36536.92,-38.097
36538.65,-38.097
36540.38,-38.097
36542.11,-38.097
36543.84,-38.096
36545.57,-38.096
36547.3,-38.095
36549.04,-38.095
36550.77,-38.094
36552.5,-38.093
36554.23,-38.092
36555.96,-38.091
36557.69,-38.09
36559.42,-38.088
36561.16,-38.087
36562.89,-38.086
36564.62,-38.085
36566.35,-38.084
36568.08,-38.083
36569.81,-38.082
36571.54,-38.08
36573.28,-38.079
36575.01,-38.078
